Martial Arts Dojo,0.04663038,0.053337425,-0.015737988,0.063967586,-0.018674692,0.010181829,-0.030271774,-0.038800787,0.0003024356,-0.024411274,-0.002924865,0.02978446,-0.0320437,-0.006798375,0.009414413,-0.025479335,0.023589045,-0.023674343,-0.050134525,-0.012858464,0.00058334693,0.015351438,-0.023912877,0.04291768,-0.038127493,-0.0001920294,0.050395194,-0.014306379,0.04299303,-0.00016418472,-0.010308892,-0.0014694938,0.032991417,-0.11592387,-0.0012373859,0.007427234,-0.014139709,0.031123834,0.014017768,0.02314386,-0.0002037884,0.014901684,0.004125094,-0.018940534,0.012612926,0.005121502,-0.0038289744,-0.0011246679,0.07970697,-0.052468404,-0.08621635,0.040443856,0.010163644,0.03925618,0.05907128,0.0009533856,-0.01871572,-0.0140701085,-0.0100691365,-0.010711751
Surf Spot,0.015824586,-0.022840304,-0.049606998,0.057545036,-0.052317683,-0.011287911,-0.015245538,-0.04370425,-0.01666529,-0.032429002,-0.025647024,-0.013580788,-0.0073960596,0.01192942,0.029314037,0.0078480765,0.008111542,-0.042602904,0.057910837,-0.010745404,0.028298276,0.003268659,-0.03436016,-0.0139348805,-0.0065833256,-0.070883274,-0.018576061,-0.026973803,-0.028437775,-0.019535666,0.068189695,-0.036019098,0.03167179,-0.09814271,0.0010308954,0.00048615504,0.020938458,0.007170218,-0.034629535,0.024881918,0.048341922,0.050705563,-0.0054345476,0.02755861,0.017009782,-0.013204611,0.004452694,-0.03665028,0.04574915,-0.0023943074,-0.07588458,0.013010345,0.03231149,0.032708846,-0.0079925805,-0.024573676,-0.032074165,0.010473118,0.085634634,-0.037424132
Multiplex,0.07867685,-0.0058801435,0.059816655,0.09433858,0.04097277,0.016278185,0.024423217,0.03536539,0.07972051,0.029158153,0.013259004,0.057440296,0.003730529,-0.010526652,0.05103281,-0.0685119,-0.02773778,0.026877658,-0.11189095,-0.052941248,0.06147798,-0.026353136,0.033243544,0.08027002,-0.047205567,-0.0021935795,0.04416108,-0.045758497,-0.0069061248,-0.02257265,-0.03493882,0.056760047,-0.0027401755,-0.0067901574,0.03573244,-0.030819472,-0.044006057,0.118742645,-0.068041824,-0.041037276,-0.032614414,-0.06367279,-0.007341769,-0.07205437,0.06886315,0.042751364,0.04380011,0.012518439,-0.0054378193,0.08091578,0.017761568,0.00023340946,0.114493236,-0.05972153,0.024590816,-0.05920006,-0.0445038,-0.0034587383,-0.031240195,0.049124353
Sandwich Place,-0.011203356,0.027166959,-0.086873695,-0.021279724,0.072766714,-0.00872805,0.008786017,-0.07549439,0.009364795,-0.07429698,-0.069696255,0.03798785,0.04075198,-0.051289275,0.050475184,-0.016432568,-0.10192606,-0.06597115,-0.15525806,0.020143101,0.001710427,0.09855762,0.058020085,-0.024155721,-0.10974448,0.035365462,0.020942647,-0.0799576,0.02447953,-0.08855595,-0.044811185,-0.045864366,-0.017501006,-0.041045044,0.05351895,0.024726292,-0.007178832,0.042950656,-0.053447004,0.04628512,-0.033913165,0.018139772,-0.013990862,0.034194708,-0.045456525,0.06798849,0.04058023,-0.05587296,0.018354662,0.072419085,0.030199269,0.04984089,0.048548847,0.11219624,-0.005657046,-0.015138503,0.04248794,0.03778449,-0.06698081,0.065338075
Food,-0.011126052,0.06911758,-0.03655596,-0.014136967,-0.00049235544,-0.015705954,0.030074248,-0.068322465,-0.035205476,-0.053363603,-0.120687485,-0.020724464,-0.03813215,0.016622731,-0.04494318,-0.044331897,-0.03341252,-0.019028446,-0.034619432,0.00016427402,-0.019722808,0.02925011,0.03989477,-0.040016375,-0.061972007,0.0980454,0.024557428,-0.08484436,-0.046024434,0.0014401296,0.02954059,-0.010242132,0.04559337,-0.10075053,-0.033106674,0.024355331,-0.03302336,0.0056358106,-0.065743536,0.021725396,0.07722185,0.016633645,0.0057797097,0.016583016,-0.06981879,0.024984745,-0.031054778,-0.01790639,-0.03252331,0.02655427,0.0009356554,0.07775569,0.12003513,0.062499344,0.013811416,-0.011937991,-0.0015797897,0.01166837,-0.030209417,0.03312614
Video Game Store,0.06710408,0.0067381756,0.040964264,0.10629494,0.08251423,-0.063543506,0.025568165,-0.007011165,-0.021094764,0.1318801,-0.03804647,0.026112676,-0.05569853,0.001238971,0.070503525,-0.118377015,-0.016716663,-0.0072673876,-0.0008461885,-0.08436349,0.11445846,-0.01090104,0.063884296,0.04841301,0.003019522,0.06771103,0.03621559,-0.07217073,-0.036504127,-0.028270587,-0.013054667,-0.0015912432,-0.038507733,-0.123163775,0.027375758,-0.08554774,-0.11976893,-0.0032687709,-0.017046923,-0.010463127,0.024715161,0.042776186,0.015019281,-0.0074271546,-0.00083644036,-0.028220482,0.09413237,-0.006497286,0.04564885,-0.054490894,-0.058774583,-0.00077421963,0.095003895,-0.078607,0.03504876,0.007012211,-0.0795533,0.043872394,-0.0077730846,-0.007198449
Coworking Space,0.036336966,-0.0034264927,0.011865185,0.03258998,0.0066593457,0.025472002,-0.019167474,-0.038210884,-0.035176594,0.022293236,0.018002102,0.06721129,0.0055955704,-0.012904133,-0.009879681,-0.00644727,-0.05440731,-0.022072572,-0.064863116,0.0005592359,-0.01501186,0.021482266,-0.048748072,0.003495935,-0.015801372,-0.028997796,0.05474167,-0.042945586,-0.0014773239,0.0033290237,-0.043373954,0.016612843,-0.052475963,-0.0010094643,0.0394896,-0.052700855,0.007249387,0.0046335924,0.101939924,0.02380364,-0.02071685,-0.05702006,0.042529017,-0.029950889,-0.042812396,0.06522349,-0.0033058543,-0.054941177,0.040017664,-0.012270686,0.0067605386,0.011726055,0.008145066,0.030135095,0.02387479,-0.09873754,-0.033366766,0.053351596,-0.027434852,-0.0231186
Campground,0.0145884445,0.049438443,0.018312488,0.01556208,0.017644837,-0.05286336,0.029381001,-0.007955635,-0.04340956,0.017439548,-0.012077479,0.003430115,-0.017527,-0.0019564833,-0.062435076,-0.0076772254,0.08211349,-0.0043026926,0.047602084,-0.019375347,0.03887723,-0.01163688,0.021010518,-0.0071547995,-0.029533843,0.02626558,0.0052617127,0.062177964,-0.011940949,-0.0073475162,0.042990383,-0.023740493,-0.0073731244,-0.090556234,-0.03274721,0.032746483,-0.024975635,-0.044068996,-0.02266426,-0.013282029,0.05174862,0.04956781,-0.032214418,0.02437355,-0.015088694,-0.052787606,-0.0077972733,0.03931881,0.024156315,-0.052869644,-0.081530444,-0.011213465,0.004083628,0.04741195,-0.038228516,0.031887446,-0.01004017,-0.004122927,0.013547606,-0.06783624
Newsstand,-0.04980811,-0.039366182,-0.030624568,-0.07715935,-0.023601022,-0.00029662624,0.050619204,-0.012430599,-0.082119435,0.0067395223,0.013015451,-0.004688915,0.02535289,-0.008279348,0.051259886,-0.03735321,0.028695364,-0.002348369,-0.00773558,-0.044169016,-0.018928941,-0.014192127,0.040767375,-0.12838171,0.0032958137,0.029688869,-0.0062601734,-0.010538366,0.01785509,-0.027753793,0.08443799,-0.018731104,-0.008448951,-0.07905216,0.027698278,-0.0634636,0.01813451,0.06818689,0.057935983,-0.035330098,0.002703458,0.0072554173,-0.009561576,0.04042921,0.0015803492,-0.035629146,0.01724522,-0.029399455,0.0015740097,0.006197924,0.021860017,0.071848765,0.06930235,-0.044308186,-0.014199957,0.002524471,-0.06856485,0.012266545,-0.0033052638,0.0043008793
Athletics & Sports,0.018383889,0.023638621,-0.010238998,0.03939578,-0.027468089,0.0026829755,-0.034720954,-0.022242779,-0.01420117,-0.039047424,-0.02216459,-0.010671347,-0.019352486,0.016384982,-0.027534062,0.010136336,0.042373218,-0.00046847016,-0.018883847,-0.014360702,0.009288383,-0.004204221,-0.063469194,-0.0036762226,-0.0019334438,0.023966875,0.03218251,0.00524012,0.00481485,0.033459295,0.007814251,-0.018366266,0.05138123,-0.074350476,-0.04163921,0.052145496,0.0011241627,0.0133644305,-0.0024395525,-0.003230282,0.015477948,0.039115485,0.012427952,0.008460088,0.0052189557,0.027947532,-0.026149465,0.024511121,0.050957352,-0.029814146,-0.088729866,0.040013887,-0.022981297,0.025774008,0.059025142,0.016145283,-0.029655939,-0.019943075,0.02779557,-0.06549317
Bike Shop,-0.015799863,-0.03711262,-0.00062830094,0.109014384,0.052709952,-0.0038068872,0.04422979,0.025525663,-0.05973656,0.050653033,0.0492758,-0.007708079,0.0011238977,-0.08760561,0.06320897,0.01162542,-0.044464555,-0.009507772,-0.010385424,0.014627788,-0.0002620779,-0.08676217,-0.0068679564,-0.055321768,0.021466345,0.027721867,-0.06725474,0.0025100634,0.044324026,-0.12539248,0.07608329,0.02680026,-0.0010221563,-0.11638151,0.095274925,-0.034371033,0.022648167,-0.012316445,0.05949788,-0.028037649,0.021826636,0.11337716,0.004923271,0.023556601,0.009171758,-0.054584786,0.071222715,-0.07217451,0.04106483,-0.048842683,-0.031642742,-0.041954517,0.024374075,-0.053830504,-0.020828329,0.0592641,-0.020006714,-0.016486514,0.05029889,-0.024699273
High School,0.04888127,0.10297316,0.07020257,0.03144938,-0.03461731,-0.041403443,0.041543964,-0.032145582,-0.062796846,0.03545841,0.04940678,0.029919514,0.017450217,-0.033163875,-0.016499992,-0.033685457,0.026033677,-0.010074349,-0.022266246,-0.01870556,0.03911141,0.025014352,-0.043234654,-0.020478334,-0.01857226,-0.047522567,0.037525605,0.014094576,-0.026786001,-0.032190204,-0.016396753,-0.020291127,-0.080120295,0.026026316,0.028766202,-0.028304555,0.02095953,0.032900333,0.01949935,0.04470323,-0.027033046,-0.017026369,-0.01022151,0.025553698,-0.0057861563,-0.0020800543,0.024799395,-0.01533778,-0.028016187,-0.051187076,-0.015679076,-0.024535386,-0.024375796,0.021903032,-0.00992725,-0.07641157,-0.0326181,0.04971059,-0.07057272,-0.0041227546
Auto Dealership,0.0017999634,-0.10934491,-0.075375274,0.060901634,-0.031985577,-0.06258714,0.029214883,-0.04973048,-0.05735728,0.037772786,0.004519592,0.027356416,-0.064327806,-0.0091881985,0.043370903,0.010598285,0.013260854,-0.023443397,0.026505996,0.028260287,0.08542976,0.01383681,-0.033298645,-0.07381028,0.03683563,-0.044152495,-0.017396396,0.038302872,0.05932021,0.0019001388,0.06292681,-0.06467103,-0.018718664,-0.096169755,0.043912493,-0.032966323,0.037711345,0.050149754,0.009842866,0.034117315,0.019188877,0.120410204,0.03524634,-0.022476096,0.084652,-0.057719253,0.022873657,-0.022333916,0.040813055,-0.0525203,-0.033170402,0.03919373,0.08985034,-0.041930936,-0.009793203,0.0269418,-0.045467235,0.08255174,0.14801788,-0.048921403
Pool,0.04563751,0.04768087,0.05200155,0.021823514,-0.019296775,0.011466404,-0.06750721,-0.08574669,-0.017737491,-0.009106057,-0.022595441,-0.03311824,-0.030304193,0.08017695,-0.063842714,0.032315332,0.003121566,-0.02051431,-0.025192648,-0.0018626731,0.0074636843,-0.025976487,-0.09944622,-0.011218365,0.0020347242,0.04364347,0.038080055,0.017276198,-0.018516667,0.0037294717,0.030753348,0.022675803,0.050933354,-0.06372928,-0.023262601,0.066738896,0.021522652,0.02087731,0.02024997,0.025914887,0.0074140476,0.056301143,0.0403162,0.044791773,-0.03605129,-0.0125859985,-0.014671281,0.011952046,-0.008144704,-0.054039784,-0.04578623,0.0034692995,-0.06976142,0.037988663,0.004673534,0.044295013,0.0009199036,-0.04744839,0.054700483,-0.0965002
Airport,-0.034931015,-0.008827647,0.047938623,0.048866555,0.0039672367,0.0038072243,0.008321912,0.025936898,0.12723655,-0.040995426,0.079296574,0.0051218,0.054992616,-0.10901097,0.031844817,0.07693523,-0.022908302,-0.015562015,-0.058591843,0.07581645,-0.017047657,-0.018184436,-0.028558034,0.056442928,0.040879533,-0.056740414,-0.029028073,-0.026531903,0.037469793,-0.03648226,-0.027822202,-0.032346677,0.025414824,0.06959334,0.08485238,-0.043705795,0.069492295,0.033378657,0.028235383,0.015510417,-0.014531428,0.09845022,0.017059809,0.034894787,0.019189421,0.08787823,0.05858367,-0.006035804,-0.008094625,-0.011461927,0.0025795726,-0.05775743,-0.060422283,0.0384343,-0.053285345,-0.022745792,-0.0031752922,0.01942492,0.004037287,0.09357891
Gaming Cafe,-0.03019191,-0.049005415,0.005424776,0.09187831,0.040151328,-0.017999806,0.05810626,0.053794548,-0.030159818,0.046260424,0.016516404,0.025724944,-0.015359663,-0.05729215,0.07162918,-0.038649835,-0.023285484,0.0156136025,-0.0032632872,-0.07463527,0.09289265,0.039920278,0.15359765,0.021772614,0.058859233,0.04528644,-0.04401439,-0.039158262,0.035721958,-0.0037515992,0.025402559,0.0070319334,-0.041188262,-0.11431499,0.00045554247,-0.02736833,-0.02692476,0.04790742,-0.0016727312,-0.034815513,0.0484065,-0.00094566867,0.022419296,-0.018280251,-0.050937638,-0.044799097,0.0618337,-0.038079627,0.05009755,-0.06769482,-0.0112308245,-0.034492463,0.11784609,-0.03903553,-0.0076636565,0.058618557,-0.07832378,0.013474057,0.014913935,-0.0110309655
College Cafeteria,-0.07663159,0.011691619,0.016924873,0.08088635,0.05225668,0.00019755436,0.030961806,0.08995175,-0.008087462,0.035738796,0.058978017,0.018640712,0.038236044,-0.06482434,-8.714385e-05,-0.044433624,-0.0521878,0.031587195,-0.050038096,0.0026742974,-0.056463145,-0.012072102,0.02506871,-0.021798298,0.007261357,0.08293458,-0.023285752,0.021581935,0.07799088,-0.017831806,-0.037082266,0.005683515,-0.057710376,0.022848327,0.030514482,0.019690787,0.02340865,-0.09766583,0.060286935,-0.11830227,0.0103839915,0.014580522,0.08422431,-0.025824513,-0.08083405,0.052518114,0.02062061,-0.070200846,0.023410872,-0.023349345,-0.086309455,-0.028185016,-0.012011708,-0.04573989,-0.048092052,0.03563315,-0.012624971,0.00424733,-0.06890023,0.06415863
Whisky Bar,-0.044759694,-0.011456244,-0.0029022386,0.052931603,-0.01092265,0.019262992,-0.03430353,-0.036260437,0.011217991,0.023840383,-0.0020278706,0.043017417,-0.08120027,-0.06145569,0.009006428,-0.007039886,-0.020334389,0.044444032,0.02239677,0.028131464,0.005544154,-0.059622053,0.02117674,-0.0045761857,-0.0031479588,-0.025665298,-0.017692205,-0.03237468,-0.07455439,0.028135093,0.029002208,0.02248143,0.028961746,-0.012616029,-0.010606172,-0.016226498,-0.062400423,0.029835615,0.07488552,-0.018228017,0.07371655,-0.02995848,0.055029698,-0.053788014,-0.09818056,0.00024352828,0.04452911,0.03790523,0.045443095,-0.050404076,0.03996224,-0.0028486424,0.043427974,-0.022873525,2.1975487e-05,-0.028686058,0.0056597665,-0.03174884,0.05417237,0.014373504
Asian Restaurant,-0.02284441,0.042421922,-0.04689565,0.0016461588,-0.021762663,0.0103297075,0.04585865,-0.03416894,-0.016917583,-0.04144526,-0.08210604,-0.000548318,0.006301135,-0.0082378015,-0.037777003,-0.040358458,-0.038443655,0.0074750576,-0.053607367,-0.008164987,-0.00046582613,0.012442756,0.026260538,-0.0104455715,0.009883216,0.042315945,0.045815177,-0.054552943,-0.0041183904,0.02932575,0.033055052,-0.0009613703,0.024978975,-0.05259201,0.0033244751,0.035605073,-0.016811384,0.025517078,-0.025125952,-0.025075162,0.047206786,-0.0024434896,0.037412003,0.0068604024,-0.03978518,-0.022825893,-0.0036212932,-0.008584697,-0.03851163,0.00043333136,0.010501009,0.05806852,0.07260438,0.029662535,0.006075522,0.0052290666,-0.0027876545,0.03179099,0.0007774988,-0.0041061975
School,0.019705897,0.07774589,0.061797228,0.023355128,-0.0019906927,-0.03842798,0.004396854,-0.057019845,-0.03372016,0.03420796,0.044095784,0.04126054,-0.00831813,-0.008328024,-0.008197385,-0.0075803204,0.00033842796,-0.021470908,-0.02868857,-0.028248461,-0.0065435553,0.03662941,-0.044790242,-0.035186842,-0.058796696,-0.06627218,0.043223627,0.0445141,-0.061868373,-0.018838776,-0.02773122,-0.00884253,-0.058360357,0.026541874,0.045766577,-0.032743387,0.01190033,0.026917579,0.011642579,0.075456366,-0.04282547,-0.014797462,-0.034993563,0.0076890513,0.012793301,-0.002916241,0.040395886,-0.019452887,-0.04914391,-0.04970563,0.003459882,-0.011667069,-0.03553885,0.016638892,-0.005368917,-0.07255361,0.007117088,0.038511213,-0.06951785,0.03480154
Conference Room,0.05810544,-0.015655743,-0.059059627,0.0062208744,-0.0054194126,0.009932493,-0.01625869,-0.057953507,-0.051857717,-0.038302884,-0.035083674,0.02167568,-0.015992718,0.04282406,-0.025042918,0.009837192,-0.0063617676,-0.037995487,-0.017567266,-0.02480923,-0.038148567,0.07811466,-0.026130524,0.025586981,0.013316106,-0.035206497,0.07788534,-0.06982887,0.057330284,0.024473142,0.003664242,-0.019756181,-0.020007037,0.0026698504,-0.019784331,-0.012144883,0.03504742,-0.012317457,0.0193297,0.036981158,0.003034383,-0.052342266,0.02285068,-0.0012807511,0.014854159,0.0108286515,-0.05322862,-0.043541513,-0.04555602,-0.040401895,-0.027509052,0.048605464,0.004538672,0.030439792,0.059991375,-0.066866875,-0.01921689,0.026988419,-0.0029471442,-0.04212138
Bank,-0.005654186,-0.049140766,-0.028566299,0.059594586,0.0136648305,-0.04225231,-0.026865767,0.0026919972,0.025235265,0.015684398,0.04027612,-0.05110846,-0.022254307,-0.043691862,0.08358639,-0.004885683,0.050937675,-0.04111065,0.08632332,-0.008551461,0.018707924,0.02026523,0.09721981,0.0242987,-0.027217811,0.014674384,0.017426105,0.05176785,0.06925647,-0.01625259,0.029918417,-0.01858485,-0.050147865,-0.09250888,0.028231163,-0.03204003,0.0012730462,0.0010215677,-0.056146786,0.07231551,-0.021869564,0.08424829,-0.11204577,0.021151863,0.055772163,-0.06175088,-0.008831352,0.0060794475,0.04725052,-0.06715109,0.0023651286,0.018052781,0.0337692,-0.023043077,-0.056961868,0.09774659,0.039031442,0.035585903,0.048083976,-0.020792581
Light Rail Station,-0.031356994,-0.009663263,0.07593615,0.12572625,0.014277458,0.039008953,-0.0518061,0.033139877,0.1138072,-0.038410425,0.02107446,-0.04091692,0.031137414,-0.04818119,0.09131438,0.061603002,-0.02042802,-0.05534725,-0.060850184,0.03760869,0.00044482574,-0.0051081125,-0.014221345,0.1135858,-0.012780426,-0.038285214,-0.024324723,-0.026661843,-0.0048852265,-0.032391302,-0.12164218,0.003433928,0.054520696,0.05798026,0.051083185,-0.0043356903,0.04027123,0.025735013,0.007493711,0.06734467,-0.021695621,0.07898566,-0.053905502,0.026242796,0.03019389,0.08369491,0.09076324,-0.04882668,-0.018269416,-0.042039197,-0.034169413,-0.037686955,-0.047587346,0.05878339,-0.024772974,-0.043772694,0.04025282,-0.0032505607,-0.021562774,0.15388367
French Restaurant,0.04178951,0.15751109,0.014929108,0.018290166,-0.0023306797,-0.06282857,0.023497269,-0.075546235,-0.053143986,0.010247204,-0.08502334,0.035658382,0.023459947,0.0011289236,-0.08229759,-0.092759565,-0.0049934415,-0.022904629,0.0011496991,-0.018716367,-0.051997222,-0.018866297,-0.03140967,-0.013933685,-0.09397582,0.016193766,0.09235245,-0.07425931,-0.072259165,0.04122717,-0.0070877196,0.008466275,0.03264095,-0.14906034,-0.018666022,0.013579988,-0.0065985303,-0.0011866202,-0.014928687,0.04003147,0.06071747,0.030022105,-0.0048789512,0.01471859,-0.08773923,0.0130202565,-0.046465646,0.005775529,0.016471248,-0.02207715,-0.09298339,0.0039266422,0.12851243,0.08042006,-0.01444892,-0.0060402844,-0.048400585,0.08000332,-0.036016013,0.031395726
