College Rec Center,-0.012332175,0.10025956,0.18464793,0.106252775,0.005235073,-0.0317548,0.09535852,-0.032535378,0.0699773,-0.047278833,0.051964596,0.030525934,0.04867045,-0.10214863,-0.1576235,0.06611181,0.07547632,0.04866618,0.04133329,0.01027914,-0.034629233,0.011285175,0.096923865,-0.022116117,0.012862861,0.021966016,0.10370633,-0.00908668,0.13614699,-0.029029464,0.08119136,-0.0452974,0.016111106,0.0047876816,0.07331985,0.00909831,0.12661216,-0.015943635,0.041652083,-0.093991145,0.061757207,0.04096828,-0.00633556,0.022271119,0.006251022,0.055923898,-0.110692844,0.159232,0.08853852,-0.0058049425,-0.07769482,-0.07737729,0.08867246,-0.10781791,-0.13105793,-0.06546366,0.011334665,-0.0037909262,-0.08945727,-0.053918067
Paper / Office Supplies Store,-0.0001334101,-0.10127872,-0.03594176,-0.016510824,0.06674956,-0.06299247,0.051204752,-0.009380734,0.008261025,-0.013937183,0.14379577,0.016304772,-0.064247556,-0.045812376,0.13182569,0.060576648,-0.06430116,-0.11999901,0.087022945,0.022156678,0.028536763,-0.13453071,-0.00211972,0.0028237384,-0.12369065,-0.042112075,-0.034337148,0.0543503,0.020047901,-0.06441048,-0.034553736,0.04551104,-0.00183257,-0.051992644,0.03383169,-0.11980534,0.09526365,0.070033655,-0.029486084,0.12000911,0.0011889935,0.035080135,0.108711734,-0.05852648,-0.14477754,0.050755337,0.012798219,-0.09009786,-0.03536434,-0.14336234,0.026339088,0.04709244,0.0039518,0.07712512,-0.08063235,0.10995788,0.006385198,0.05445812,0.18460989,-0.04337583
Martial Arts Dojo,-0.018660245,0.016685382,0.009739425,0.0027087405,-0.0004753368,0.05047888,-0.05910719,0.001444472,0.033360004,-0.069491595,0.004787326,-0.15033388,-0.08969754,0.048199825,0.059921045,0.0039678104,0.009894902,0.016359478,-0.078045346,-0.09839617,-0.0071207527,-0.037484672,0.027720954,0.005254221,-0.030108415,-0.034071933,-0.009029102,0.0017543733,-0.054343607,0.025826838,-0.018438192,-0.05948463,-0.033172317,-0.04485041,-0.053519353,0.04488212,0.032190695,0.080462076,0.0148478225,-0.04355783,0.030636556,0.10882774,0.0043151453,-0.028472131,0.058378473,-0.0361775,0.014939341,0.053196054,0.012917064,0.027512975,-0.017667685,0.0023059938,-0.100456655,-0.095225446,-0.0039188564,0.061111458,0.10222203,-0.0795504,0.10480987,0.00026979856
Surf Spot,-0.024194725,-0.04242164,0.019457689,0.06639972,-0.007310044,0.018994061,0.0051382296,-0.017899148,0.011830451,-0.08716297,-0.00898511,-0.1016483,-0.10388003,0.004689155,0.016345348,0.14433672,0.010483069,-0.008135326,0.052778754,-0.085448995,0.1157168,-0.028885638,0.029262412,-0.113304764,-0.024457969,-0.01508382,-0.046972148,0.003064536,-0.01649605,0.03335982,0.023789644,-0.030128265,0.010518036,0.0062217526,-0.10047433,0.023572445,0.092460304,0.1238552,0.014289323,-0.0408957,-0.0076712742,0.052610815,0.08544992,-0.01424022,0.018322058,-0.04552209,-0.11493237,0.06307216,0.09340322,0.02513364,0.036826737,0.019827519,-0.021089487,0.016386762,0.0012473293,0.10866639,-0.01178568,-0.048474945,0.15576255,-0.02897588
Multiplex,-0.049103353,0.021515833,0.09595314,-0.045376934,-0.14989398,-0.017976128,-0.04372385,-0.08158026,0.02402275,-0.020710522,0.023501128,0.10662228,0.025475686,0.037651904,-0.047500633,-0.08384423,0.074957125,0.0555864,0.027098011,-0.04887702,0.13098134,0.088224456,-0.114077665,0.013550637,0.04549709,-0.07375561,0.039663836,-0.080274075,0.05253646,-0.0962984,0.021291763,-0.07383394,0.041251093,-0.06431773,0.07923952,-0.031225478,0.01581323,0.20591709,0.0385071,-0.0695242,-0.009350184,0.007035516,0.0389638,-0.07160037,0.010553377,-0.09484968,0.10387932,0.08269201,-0.029537547,-0.12501936,0.11403857,-0.0062167086,0.047448,0.038556058,-0.01584869,-0.021651898,-0.050985042,0.055557642,0.048571207,-0.037633844
Opera House,0.0004787352,-0.056848682,0.07490447,0.050269112,0.05140943,0.03950152,-0.0301313,-0.019214753,-0.10202796,-0.007504574,0.08601609,0.19371653,0.04824484,-0.065054744,0.053907413,0.032106075,-0.015143814,-0.0012362376,-0.03935716,-0.008735072,0.07261033,0.045080386,-0.072481394,0.026361559,0.07993198,-0.07013185,-0.022241881,-0.057910383,0.0065107755,-0.06829392,0.016207859,0.06547451,0.097691916,-0.057532635,0.02198803,-0.0037418236,0.068635866,0.08416954,-0.024949923,-0.06557456,0.057161734,-0.04391904,-0.021186274,-0.16689551,-0.06596979,-0.046593845,0.017248433,0.02365896,0.054756768,-0.17046225,0.07700415,0.018957607,0.051613383,0.037703324,-0.00036367122,0.0968682,-0.09168592,0.064220056,-0.0060427403,-0.10731365
Sandwich Place,-0.028905477,0.032647893,-0.032613724,-0.0113261,-0.08152571,0.024189603,-0.15514854,0.050436802,-0.07182661,0.09465323,-0.16875999,0.022420079,-0.009359956,0.028108297,-0.06635535,0.06514586,-0.020655092,-0.056681786,-0.036450695,-0.008872397,-0.09113755,0.024808679,0.026691193,0.01692243,-0.10457926,-0.049282722,0.042420708,-0.016078746,-0.074196965,-0.058875903,0.007038059,-0.04852673,0.008301729,-0.071216345,-0.02481258,-0.0003540907,-0.15188213,-0.07130149,-0.14896679,0.009187899,-0.08584228,0.05195815,-0.30350474,0.071627565,0.08837014,0.044583306,-0.12940016,-0.082996346,0.037699282,0.009657275,0.034757968,0.029654961,-0.028328318,-0.06283237,-0.0074353474,-0.056818888,0.064363725,-0.09427233,-0.21996623,0.028548287
Food,0.038196467,0.04546125,-0.045664042,0.021844413,-0.1334842,0.013168492,-0.0362131,-0.00064415036,-0.08280994,-0.0071404725,-0.08980686,0.048329704,-0.103216425,0.07207702,-0.103757136,0.077418506,0.030161016,-0.17988536,0.017279143,-0.08396837,-0.040766124,0.101057604,-0.028674532,0.021861592,-0.05339857,-0.16793995,-0.040036574,-0.08307621,-0.07507344,-0.00877756,0.016302397,-0.079575196,0.033455946,-0.085655935,-0.07311737,0.033088256,-0.032524854,-0.04807112,-0.12473588,0.018572537,-0.08289537,-0.02433528,-0.30570027,0.0032905987,0.050689135,-0.08235609,-0.08586846,-0.15641303,-0.011044497,-0.0272638,-0.014663966,0.023972485,0.12265175,-0.06885103,-0.021168895,-0.03618258,-0.0022404098,0.0032594171,-0.16249882,-0.05636266
Video Game Store,-0.085887134,0.05869399,-0.00095886155,0.15399975,-0.006931491,-0.02556693,0.051774565,0.15693054,0.14235273,-0.03446667,0.17509937,-0.04751179,-0.14192772,0.0023433566,0.14107896,0.011970451,-0.018790375,-0.0057140496,-0.06141436,-0.1219122,-0.025069816,0.012665004,-0.00022971816,0.10241993,-0.010741815,-0.11083242,-0.0005818829,-0.04083977,0.10187894,0.052999537,-0.016123772,-0.024846965,0.03402944,-0.08714692,0.0028349005,-0.0086035095,0.061048903,0.10449084,0.0652019,-0.014933988,0.08419268,0.11398265,0.08318348,-0.076508455,0.08233328,0.05502088,0.013929887,0.08440463,-0.058528133,-0.14599733,-0.0024671005,-0.060926832,0.06029649,0.00086145755,-0.08005358,0.080168314,0.08927046,0.14920199,0.043865733,-0.010718161
Campaign Office,0.014313752,-0.01994066,0.00063469354,0.04123186,0.07254655,0.0006917566,0.08282234,0.0025932086,0.017858323,0.040176924,0.05385617,0.061686024,0.05843855,0.02702323,0.016864358,-0.06514309,0.029109098,-0.00064847246,0.03296123,-0.008816822,-0.018591082,0.05984857,0.045018777,0.031759724,-0.0077214763,0.023076143,-0.007683955,0.02185095,0.05195578,0.06428335,-0.015194224,0.031291276,0.03318435,0.006755054,0.05916348,-0.0018809047,0.033358976,-0.028352242,-0.02447091,0.014047606,0.012142741,0.057079308,-0.044112805,-0.012377992,-0.023498178,0.01657685,0.086327344,-0.07568136,0.031328358,-0.09993722,-0.060878493,0.010464748,0.027697481,0.04633175,0.08210344,0.012948496,-0.005010424,0.063697144,-0.007313455,-0.0062418804
Coworking Space,-0.06428506,-0.08790508,-0.0010316111,0.014272575,0.10543989,0.06973731,0.007673448,0.021063456,0.019684238,0.003304636,0.0025577676,0.08518514,0.05903177,0.05036407,-0.026733596,-0.0005195141,0.034610182,-0.01654757,-0.043664984,-0.011303258,-0.034558333,0.07879372,0.07132066,0.028354762,0.0779129,0.13608027,-0.0001984071,0.0780668,0.041266512,0.12526348,-0.030843625,0.06268128,-0.012420932,0.023818038,0.025469149,0.102612175,0.048410296,-0.067768015,-0.0017953645,-0.0013747718,-0.0332757,0.0139425285,0.016858952,0.022172464,-0.024150973,-0.019679204,0.080212146,-0.027507365,0.0037815077,0.009025444,-0.065044664,0.03553858,-0.077474624,0.0187088,0.11915908,0.041813962,-0.025760874,-0.017524239,0.013304982,0.055179574
Campground,-0.0020823423,-0.02152785,0.05586006,0.11867433,-0.0021615084,-0.003490338,0.026215622,-0.08611374,-0.007918547,-0.08488317,-0.05512113,-0.0028662346,-0.07941598,-0.0003570635,0.00031982502,0.13179271,0.07765667,-0.07490798,0.03611846,-0.09415628,0.18634993,-0.018611182,0.05556515,-0.008659169,0.06454565,-0.08925649,-0.08319747,-0.008904561,-0.013930156,0.11580182,-0.011413069,0.015267471,0.021821449,0.009150949,-0.13976726,0.035315767,0.05581689,0.02813339,0.04215022,-0.030356467,0.030133577,-0.04337488,0.027107501,-0.0012829453,-0.041017003,-0.103092045,-0.009253992,0.06463324,0.08396236,0.06156546,-0.052738387,-0.06729192,0.021323292,0.0350848,0.04154666,0.074618,-0.08258676,-0.041812293,0.13885745,-0.1627816
Newsstand,0.03258867,-0.00886343,0.05804995,0.05928932,0.02959402,-0.03812573,0.03670913,0.004621256,0.08252059,-0.029604737,0.07259376,0.08126017,-0.09761827,-0.0012225285,0.113514975,0.094985425,-0.007420365,-0.1573137,0.04757821,-0.05308175,0.059956603,-0.102095,0.0037509184,0.0006236844,-0.08861121,-0.07290688,-0.005457055,0.024758283,0.00876093,0.013748027,-0.009536346,0.07442728,-0.018172834,-0.086639285,0.002230946,-0.064809896,-0.020507194,0.024420993,-0.06797697,0.09520404,0.03991146,-0.021143127,0.037480958,-0.057073288,-0.08919838,-0.013268843,-0.0049762526,-0.012395781,-0.030412769,-0.10849955,-0.014561788,-0.022508062,0.06564333,0.055097256,-0.069254205,0.053526755,-0.019757934,0.07030527,0.009888571,-0.13608678
Athletics & Sports,0.010788478,0.002838362,0.022832572,0.06916553,-0.031564713,0.053401932,-0.009568977,0.0068318034,0.024543274,-0.041380294,-0.021583408,-0.08888852,-0.124912,0.024151616,0.037174515,0.014721703,0.027015248,-0.0011068839,-0.010048897,-0.12994415,0.048401244,0.015882205,0.028076125,0.011312399,0.0037725158,-0.06681287,0.002459689,-0.07598392,-0.011646157,0.08179357,0.0048857722,-0.03643348,0.010070264,-0.06610217,-0.092705585,0.05270084,0.020340597,0.07794032,0.07806177,-0.047020875,0.022927588,0.05055773,-0.0023064865,-0.052347448,0.033875503,-0.07272662,0.028673485,0.09585554,0.08072987,0.01897753,-0.051900253,0.004390975,-0.012644304,-0.07702152,0.027699396,0.086475626,0.035378367,-0.12329742,0.14788732,-0.033368044
Bike Shop,-0.014933119,-0.026667938,0.11758638,0.041116852,0.045916907,0.07309743,-0.03480036,-0.0585665,0.20651999,0.014182625,0.21630111,0.0346979,-0.025009226,0.1951169,0.035000302,-0.0067086406,0.045329075,-0.0262912,-0.06768055,-0.09859497,-0.0070785973,-0.13372764,0.007163639,0.014431678,0.0042469837,-0.13504168,0.083073236,0.009729374,0.008847033,0.024867605,-0.021617215,0.10340348,0.01356069,0.08704987,0.086613245,-0.00053067505,0.05002056,0.04927709,0.030835144,0.052524112,0.121606305,0.056079306,0.08647518,-0.13215381,-0.10847337,0.08844226,0.07683577,-0.0039764037,-0.03131415,-0.25009632,0.028525166,0.09518155,0.00886992,0.049488146,0.071219966,0.026627315,0.035411727,0.06954619,-0.038208205,-0.0066350456
High School,0.13167238,-0.057131015,-0.0012340564,0.012397557,0.08607501,-0.017731389,0.00020808727,-0.015142899,0.09574586,0.021912854,0.057495,-0.013948675,0.023673477,-0.029965974,0.05958987,-0.03840705,-0.010451224,0.09577322,-0.072223075,0.017286967,-0.003066294,-0.010103596,0.07122786,0.10332766,0.060269825,0.048113495,0.06546785,0.059095148,0.044129655,0.08920796,-0.13801403,0.04128448,-0.05626218,0.017485967,0.041719854,-0.0010295976,0.039208792,-0.05250545,-0.041797444,-0.09556741,-0.090584904,0.037090003,0.0127862375,-0.010692936,-0.03464631,-0.036558684,0.08080765,0.10559292,0.052627224,0.005646929,-0.018493984,-0.028374322,-0.009457488,-0.014896654,0.06742898,0.015211442,0.020498162,0.018208288,0.02303486,0.041818514
Auto Dealership,0.017036827,-0.061720885,-0.11931191,0.039723154,-0.011374485,0.015326748,-0.0047286125,0.022545686,0.061664507,0.004368467,0.1401762,-0.11931691,-0.094353616,0.04466799,0.1298641,0.023435947,-0.018518386,-0.07054928,-0.021288393,0.028837666,0.027997442,-0.09386985,-0.08027503,-0.023485221,-0.05323789,-0.0012766607,0.006671695,-0.029069312,-0.023675274,-0.05077769,-0.019412499,0.036555223,0.0032416582,-0.023316916,-0.007964129,-0.110610634,0.10347441,0.06498971,0.048306607,0.032437146,0.09776679,0.11195788,0.088804126,-0.032807793,-0.011448901,0.06869949,0.04401668,-0.0001190966,-0.10840839,-0.08023839,0.023445953,-0.025956174,0.041514054,-0.019120751,-0.055837218,0.050157998,0.084704936,-0.0013014972,0.01674331,0.04625378
Pool,-0.06500305,-0.08344667,0.0034407377,0.019083692,0.007536264,0.099453,0.019591257,0.02095511,0.022830797,-0.16022131,-0.035817128,-0.20821229,-0.11208463,0.028254528,0.0113684945,0.102461584,-0.059848703,-0.008022212,-0.08554983,-0.07166435,0.04091533,-0.0475031,0.10367929,-0.035599977,-0.014974328,-0.007723205,0.1264029,0.005061567,0.0051512667,0.116372846,-0.01030234,-0.027100641,-0.03245595,0.10522235,-0.022343278,-0.017715484,0.12870032,0.031049732,0.019496284,-0.08134499,-0.09453167,0.11871119,-0.006721317,0.075264186,0.07798408,-0.008062702,-0.15163915,0.066962704,-0.0046662595,0.05904236,0.0065737413,0.03198538,-0.073010966,-0.09864707,-0.018790781,0.09624702,0.071108334,-0.12968282,0.042868637,-0.042425323
Airport,-0.10875912,-0.0141270235,-0.06640382,-0.05841917,0.04596284,0.07403243,-0.061342165,0.040246964,-0.100184895,-0.0684761,-0.022593673,-0.06838098,0.035968356,-0.011828672,0.17646204,0.08270143,-0.06236615,0.0012260284,0.016387902,0.05720326,-0.121297985,-0.0018792637,-0.0738454,-0.084456585,0.017015586,0.004940714,0.13561434,-0.051886614,-0.007761641,-0.025168605,0.030697513,0.018811379,0.07174112,0.061876304,-0.0020706346,0.006062489,-0.012018867,0.01637895,0.105740085,0.03231529,-0.00038990937,-0.01160289,0.08328387,0.099558264,-0.029760694,-0.035436712,-0.05941436,-0.033868406,-0.13364582,0.012671834,0.06605889,0.06235089,0.01987033,0.048217706,-0.051119767,0.006674908,0.04354486,-0.008460365,-0.048601482,0.169106
Gaming Cafe,0.015109655,0.03978742,-0.021333197,0.006838891,0.020059492,-0.043763384,0.02644679,0.024376879,0.16458878,0.021707753,0.15879877,-0.041797318,-0.16022444,0.09763256,0.12595665,0.0146449525,0.03920256,-0.036242016,0.013078055,-0.07081966,0.04984259,-0.111425415,0.04532318,0.037079472,-0.070820384,-0.1194976,0.022088796,0.043322183,0.033933647,-0.02940577,-0.08827865,-0.07483702,-0.07241936,-0.092567265,-0.056240074,-0.0680471,0.010860891,0.013772388,-0.03133847,0.036400568,0.07196027,0.07826594,0.084726326,-0.10536096,-0.0081613995,0.071459204,0.033264443,-0.054879878,0.017103793,-0.101626836,-0.047407147,-0.031160042,0.00066588446,-0.058649424,-0.037881445,0.062003855,0.054898404,0.07576828,0.07263833,-0.053126365
College Cafeteria,-0.00091170147,0.04682693,0.17059788,0.15362799,0.03788166,-0.01478404,0.042333607,0.08173959,0.117336914,-0.021969512,0.06401192,0.11771946,0.07523549,-0.06149163,-0.1608609,0.06463015,0.12189368,0.078098945,0.010212261,0.048540004,-0.031809367,0.06784743,0.17409985,0.079332665,0.10818499,0.042382687,0.09778306,-0.054819126,0.12059906,0.025485137,0.06018047,0.041683182,0.11150588,-0.02523796,0.030350076,0.06350587,0.106975324,-0.027632765,0.108051665,-0.05350261,0.0900312,0.057662778,-0.07804075,-0.050251942,0.025564563,0.073951125,-0.07819247,0.15182148,0.09952493,-0.10640443,-0.0964925,0.074289754,0.052638896,-0.045212094,0.01605539,-0.023510981,-0.0037987381,-0.042985033,-0.080425315,-0.038194712
Whisky Bar,-0.061087824,-0.009547288,0.06486432,0.048001416,0.05885808,-0.0014215037,0.0017932393,0.05997502,0.032712508,0.033585552,-0.01987746,-0.031453576,-0.03011304,-0.10322298,-0.015022589,-0.0043602437,-0.034298245,-0.1635872,0.009594001,-0.054509096,-0.0977745,-0.06597039,0.057241984,0.03397391,-0.09097556,-0.059212267,-0.03341739,0.052680094,0.052831996,0.06380575,-0.035904147,-0.019990027,0.004748121,-0.025558125,0.08702605,-0.029682567,-0.02339686,-0.039838463,0.004936941,0.079395555,-0.0041792346,0.018766493,-0.08948104,-0.08885292,-0.04274741,0.03169634,-0.008463988,-0.1437844,-0.03689765,-0.17564042,-0.085289225,-0.022706762,0.03322538,-0.03587651,0.035548013,0.060997568,0.040508732,-0.04496724,0.00414322,-0.026215179
Cajun / Creole Restaurant,-0.0983005,0.013804168,-0.10581384,0.061230063,-0.13623604,0.071496285,0.057594426,0.100362495,0.015088599,-0.13982086,-0.023179876,0.02215806,-0.13814777,0.021975806,-0.06840791,0.059382997,0.10603129,-0.21221364,-0.011081766,-0.17197955,0.04180289,0.13521127,-0.073465586,0.08251965,-0.012690164,-0.14604405,-0.07023966,-0.1512095,-0.020585729,0.06262532,0.027746312,-0.07602682,0.042580906,-0.093624994,-0.056761682,0.0643709,0.07282216,0.03864911,-0.023098502,-0.055788178,0.06366424,0.00020119082,-0.10590674,-0.011809424,0.00060866773,-0.059645444,-0.014542302,-0.039679844,-0.081386395,-0.029154241,-0.06909995,-0.031867586,0.13396896,-0.043216832,-0.016400278,0.01276684,-0.027067918,-0.026293535,-0.012105644,-0.100379325
Asian Restaurant,0.122086704,0.05307159,-0.07306051,-0.036315717,-0.17506707,-0.034224737,-0.014828152,0.051074073,-0.023745859,0.017505853,-0.009958707,0.07347575,-0.10662629,0.02106405,-0.10138108,0.09110232,-0.017143447,-0.07248589,-0.010207922,-0.10752969,0.0013799239,0.06768252,-0.049333334,-0.027122477,0.022639837,-0.13832226,-0.020911302,-0.12500879,-0.05377076,0.0146612255,-0.036823776,-0.021873798,0.04418808,-0.01744997,0.045377903,0.10655765,0.0037311185,-0.016239751,-0.054046422,0.0020081606,-0.08114122,-0.12931018,-0.15576254,-0.013307972,0.023039224,-0.07357101,-0.016134031,-0.106243394,0.10623866,-0.08046865,0.04421773,0.025328763,0.12563987,-0.026680559,-0.024993157,-0.028436197,-0.062121645,0.059706405,-0.059501886,-0.07543223
