College Rec Center,-0.22341645,-0.050421216,-0.0063861697,-0.05124358,-0.04044269,-0.014420126,-0.035086174,0.033370327,-0.044458307,-0.014815715,0.024077035,-0.07998779,0.05478721,-0.024777556,-0.060525045,-0.16646492,0.05888399,-0.078796595,-0.07247919,-0.10890782,-0.032261968,0.04868316,0.020858428,0.06700369,0.013114958,-0.0779624,-0.04193137,0.1802489,0.06740167,0.023251168,-0.094865255,0.03276101,0.043400545,0.032810666,0.016929494,-0.04248158,-0.10672208,0.007973334,0.05749096,-0.019097533,0.07116535,0.0029876935,-0.090361,-0.04354624,-0.03326417,0.00050295703,0.039931502,0.08408498,-0.09987077,-0.06860961,-0.10492755,0.009000757,0.035614222,-0.12519154,0.08478167,-0.19483155,0.05473378,-0.04644017,0.125081,-0.09838396,0.022555506,-0.06203074,-0.13616501,-0.12516637,0.033837438,-0.031257298,0.007283317,0.066786654,0.039744742,0.02726541,-0.043854684,0.017872795,0.030253569,-0.02781685,0.15302733,-0.074269146,0.057446398,-0.029503845,-0.023518236,-0.00015843473
Paper / Office Supplies Store,0.06613249,0.08045382,-0.04699736,0.04829544,-0.0035343915,-0.019546531,0.07743421,0.035893615,0.14973241,-0.08076273,0.06349884,-0.03675231,-0.028145334,-0.08464099,-0.065008804,-0.089821115,0.055484775,-0.028281946,0.09885112,-0.019769387,-0.0275883,0.03425946,-0.05775864,-0.046476953,-0.14574194,0.062015943,-0.0030963589,0.09316638,-0.023995131,-0.07103141,-0.055749305,0.015970608,0.075913094,0.112272546,0.045649245,-0.050728187,0.11700954,0.058811918,0.08203627,-0.08404118,0.031511154,-0.10989188,0.012941228,0.044132777,0.048040487,0.024616415,0.11671285,0.09044783,0.09136616,0.06297997,-0.037121635,0.12609111,-0.023374125,0.0938626,-0.0026462413,-0.014331058,0.11107312,0.061073963,0.15296985,0.051191997,0.014927179,-0.13794838,0.030524794,-0.15033674,0.086649805,0.08060426,0.09627986,-0.0036377371,0.06965443,0.02468533,-0.048754282,0.1229578,0.0034834854,0.011129878,-0.050973583,0.009212282,0.049194526,-0.076824635,-0.1688197,-0.015346045
Martial Arts Dojo,-0.051415525,0.05667546,-0.040225387,0.060545474,0.024262577,-0.014506314,-0.06110772,0.04553739,-0.06823367,-0.027292809,-0.033949275,0.037394293,0.015067079,0.018422259,-0.09261835,0.024346337,0.044595774,-0.03481166,-0.027131207,-0.03417335,-0.009117441,0.07384984,0.114786826,0.0005074721,0.012108203,-0.06820651,0.0024328409,0.003071433,0.056037877,-0.0146170035,-0.0020099394,-0.010744274,0.012494288,0.08446812,0.02093643,-0.0616266,-0.06184315,-0.0038853902,-0.08405459,-0.030772159,0.028196402,0.032923892,-0.088673085,0.015984107,-0.017980501,-0.059525385,-0.027376717,-0.0049521914,-0.09831063,0.016519766,0.04320313,-0.06534938,-0.01687872,-0.01862908,-0.06930442,-0.09553345,0.006352216,0.035572905,0.011441674,-0.06612272,-0.041422114,-0.00958351,-0.0129155405,0.06378174,-0.007093687,-0.016431708,-0.07385609,0.017893367,0.0017515403,-0.0011676289,3.637001e-05,-0.037081033,0.013651552,-0.031550825,0.12154044,0.0327639,-0.01638397,-0.041208193,-0.009813372,-0.09380993
Surf Spot,-0.10146154,0.0029908528,0.0451177,0.06852573,0.029813278,-0.11935775,-0.072535336,-0.14054917,0.046655007,0.054421224,0.03384324,-0.022142101,0.025603328,0.07365981,-0.08162625,-0.17149298,-0.024517916,-0.14098373,-0.03476281,0.12382888,0.056234546,-0.059203476,0.082335204,0.027992006,0.1222988,-0.015013456,-0.05559656,0.08591559,0.03783706,-0.0126398,-0.027890772,0.021411976,0.0552883,-0.035531875,-0.044117138,0.10072116,-0.026823815,-0.022300059,0.0417691,0.034108613,-0.024087522,0.05349614,-0.031441588,-0.017727582,0.06338203,0.026008371,-0.06514377,-0.027649637,0.019870788,-0.03875585,-0.11511472,-0.029217876,0.092279114,0.02709952,-0.12660868,-0.046692282,0.0735114,0.014118008,0.07587634,-0.022487704,-0.015382089,-0.04529023,-0.023263391,-0.06980111,0.011620702,0.09935136,0.049065135,-0.017041631,0.08328104,0.0650773,-0.03653458,-0.07906285,0.040345304,0.016237782,-0.036723785,-0.1386936,0.06379628,-0.018486738,-0.059208035,0.010178424
Multiplex,0.021152213,0.0073839054,-0.021717679,-0.02910527,0.103826255,-0.14883482,0.07025129,0.058082137,-0.25287926,-0.047307402,0.015777795,0.070214406,0.03223949,0.010694156,0.06553568,-0.023881514,0.013892357,0.09425122,-0.033789195,-0.022269899,0.028265879,0.07615447,0.021149207,-0.034856457,0.09304835,0.0065389425,0.07655196,-0.027426159,-0.048815344,-0.09300552,-0.04911659,0.09241587,-0.04310018,-0.098144755,0.087685056,0.06386976,-0.1645479,-0.0010302365,-0.10801171,0.04219582,-0.10214181,0.17581196,0.035355143,-0.045038253,-0.093466595,-0.12216239,-0.10183598,0.13420892,-0.038504418,-0.05112243,0.11757492,-0.09637995,-0.007861918,0.031409465,0.065246515,0.10944636,0.06575932,0.07439222,-0.0033127554,-0.12933695,0.055230286,0.14082462,-0.010011956,-0.027677683,-0.14330693,-0.18173593,-0.06032856,-0.09254521,-0.006683219,0.050084583,-0.038043253,0.18305641,0.1590797,0.029928098,0.022507077,0.023888309,-0.008750057,0.046127204,-0.029033799,-0.041234422
Opera House,0.123515025,0.059733253,-0.039880335,-0.027720202,0.022126455,-0.2035149,0.12084618,-0.07140729,-0.0046007223,-0.04053964,-0.064082935,0.19105104,0.10574981,0.008715726,0.053003166,-0.05706036,0.021401893,-0.041999906,-0.024601718,-0.097681835,0.025460422,0.04305553,0.10654764,-0.032955978,-0.027694771,0.00793215,0.04838066,0.038563333,-0.00062338915,-0.08831017,-0.082977414,0.0024921661,-0.023387907,0.051459342,0.112277046,-0.14729081,-0.077510044,-0.08165544,-0.017624479,-0.05878967,-0.052364938,0.06861502,0.050951306,0.15502602,-0.0019999444,0.012100751,-0.066644356,0.034957737,-0.109704554,-0.014360394,0.01942999,0.060112827,-0.05798412,-0.02318215,-0.04620028,-0.022290759,0.04376331,0.05291732,-0.09367788,-0.017633807,0.046978123,0.07017519,-0.011812208,0.039400857,-0.04368901,0.0015871264,-0.031394057,-0.041388102,-0.057458542,-0.04102481,0.019517567,0.10353631,0.049188465,-0.017799266,-0.1152591,0.0681046,0.081235215,0.054677032,-0.07991688,0.021262743
Sandwich Place,0.009606058,-0.003946621,0.0075372113,-0.038755927,-0.12819745,0.077983305,-0.016768157,-0.06698679,0.003715231,0.077866375,-0.0024969364,0.06315939,-0.077419296,0.066638745,0.0323442,-0.0044408133,-0.21014069,0.0027602967,0.05838095,0.14873487,-0.09520526,0.041865688,-0.019874424,-0.005534324,0.063460425,0.08049606,-0.051290866,-0.024629064,-0.085220255,0.05402716,0.065916196,-0.0038782088,-0.07118904,0.005216822,0.082488246,0.10674821,0.038935483,0.0056662867,0.02745092,0.033877682,-0.04534453,0.053510208,0.033992924,-0.02671917,0.012453606,0.067941256,-0.006739266,-0.020629898,0.12672444,-0.07549897,0.047025524,0.035001755,0.076210365,-0.07562196,-0.08237552,0.039059293,-0.08508188,0.028971734,-0.035810612,0.0075445715,-0.065843895,0.0056525366,0.034162544,0.018499132,-0.11098979,0.015321672,-1.6726553e-05,-0.007448148,0.08804922,-0.04658823,-0.008205769,0.008100193,0.04139448,-0.02377785,0.11456262,-0.24571571,-0.031886328,0.03349939,0.101033494,0.013421665
Food,0.071894035,0.09705467,0.0020109944,0.008221571,0.010384108,0.036835775,-0.085211135,-0.050494,-0.02210056,0.053239703,0.026698532,-0.013212866,-0.0037221787,0.009659187,0.062101785,-0.021368654,-0.10656142,-0.03716796,0.012614154,0.04325763,0.040626418,0.008022587,-0.02938119,-0.0045141717,0.09827994,0.068147354,-0.09650906,0.013512065,0.020477038,0.057188217,0.0056157834,0.02521635,0.023019722,0.015361088,-0.0025145884,-0.017259607,-0.029617386,0.039108478,-0.015323911,0.022985943,-0.03888063,0.045331404,-0.04709621,-0.057797503,0.07727489,-0.026339823,0.018170135,-0.07226738,0.032287057,-0.045953546,0.02304989,0.049090344,0.06806235,-0.1376165,-0.14280784,-0.071753494,0.087712444,0.04220285,-0.08698951,0.05139306,-0.004807743,-0.014439968,-0.031417884,0.11175751,-0.03836429,-0.015442756,0.090108514,-0.09315597,0.11364495,0.022379769,0.030375838,0.07972351,0.024542822,-0.092060834,0.092745915,-0.19272876,0.10205302,0.05786946,0.17575972,0.027002392
Video Game Store,0.011040333,-0.07770844,-0.082443476,0.024837924,0.075901605,0.020404229,0.0630947,0.12630494,0.05856305,-0.11862707,0.07755628,-0.049907736,0.015559768,-0.016147783,-0.07431722,-0.0045437734,0.011828224,0.0032554055,0.055034883,0.004380103,0.020205777,-0.101586565,-0.025669366,-0.10514336,-0.14709474,0.033236165,0.102375045,0.15657486,-0.10999234,0.031311426,-0.02418009,-0.05918617,-0.040601645,-0.029324487,0.038847983,-0.05910137,0.11550411,0.0020186594,0.06315677,-0.08918883,-0.04605367,-0.07995711,0.038088884,-0.03124848,0.013579456,0.06524574,0.053403005,0.10295022,0.08793152,0.008935514,-0.06793311,0.119837165,-0.0005221795,0.109306246,0.010448858,0.04186701,0.02387859,0.0851698,-0.02167378,-0.038587693,0.13992272,-0.016877457,0.040521115,-0.017972708,0.04728286,-0.06043031,0.06625032,0.02292455,-0.07988616,0.021300483,0.0046028867,0.09321662,-0.010883364,-0.0022168132,-0.1140936,0.072463706,0.07096936,-0.07356199,-0.12850642,-0.045871332
Campaign Office,0.06219616,-0.02936665,-0.009787504,0.025677139,-0.04385554,0.025960509,-0.028471347,-0.019835848,-0.0029589254,-0.03637529,0.07671724,0.071275644,-0.024848005,0.030533496,-0.024573738,-0.05966745,-0.0387562,-0.0012845639,0.00045859814,-0.06161549,0.013991497,-0.05018764,-0.0878976,0.08467387,-0.036417454,-0.118331745,0.088655196,-0.042991944,0.12654333,-0.077584475,0.005305957,0.007884372,0.093657464,0.02447164,-0.05203614,-0.10952288,-0.09914309,0.07702895,0.04374671,-0.00961916,0.058487505,-0.025929857,-0.102634884,-0.03130522,-0.018779831,0.043003336,0.021318978,-0.05060598,0.055827573,0.041240577,-0.0665392,-0.0037613697,-0.06782013,-0.015709829,0.008556254,-0.009057129,0.01119198,-0.026045013,-0.07233398,-0.03989248,0.0149349375,-0.00017568097,0.035879385,-0.021209314,0.03605254,-0.018094905,-0.0149344485,0.0021936502,-0.024481457,0.118682384,-0.09015729,0.07296092,0.03379523,0.012173129,0.0031910185,-0.032664597,-0.005264327,-0.08068374,-0.0098449085,0.0064109955
Coworking Space,-0.011355028,-0.115504645,0.044645853,-0.013632014,-0.09745317,0.055259027,0.034473814,-0.022344872,0.030528987,0.038861226,-0.018974591,0.07492083,0.0026599532,0.022647522,0.031691864,0.019700903,-0.054446273,0.023493355,-0.057772957,-0.00934254,-0.10561763,-0.07201749,-0.09614505,-0.0043974835,0.029749217,-0.060462866,0.046962332,-0.052512556,0.09783083,-0.007577792,-0.046503276,0.104531825,0.103651345,0.011960704,0.059988335,0.026311442,-0.07158089,0.12247478,0.023954485,0.03279355,0.06362927,-0.02109678,-0.03032446,-0.01837105,0.011870071,0.0047822017,0.021141144,-0.053129002,0.038201705,0.032280054,0.0017434154,0.041992612,-0.053884897,-0.04489179,0.047528587,0.012172357,-0.031086376,0.0010579964,-0.065554306,0.008329563,-0.013243289,0.07226067,0.09377863,-0.05678003,0.066527165,0.026157198,-0.03416856,-0.021932475,-0.005932249,0.03513271,-0.18153194,-0.002179401,-0.07320842,0.040550012,0.004468158,0.0016984476,-0.039800063,0.012804776,-0.05485351,-0.01985656
Campground,-0.08421447,-0.027347742,-0.06609136,0.022955863,0.09698996,-0.062287755,-0.014773933,0.0696107,-0.09146582,-0.057974976,-0.07497901,-0.06463546,0.085193515,0.017596452,-0.13237101,-0.052902043,-0.0049910955,-0.021600252,-0.046305176,0.0072142496,0.16586989,-0.013979161,0.03238538,0.10093599,0.04962115,0.046615116,0.01029877,0.068876654,0.043854408,-0.09580885,0.0011785068,0.022932176,0.057893835,-0.012422203,-0.08382017,0.072993316,-0.05689048,0.021672219,-0.012193596,0.04138401,0.058118243,0.045135524,-0.19140197,-0.027910413,-0.012742337,0.024152555,-0.044012997,-0.013410585,-0.09674828,-0.075782314,-0.077757135,-0.02353143,0.01028599,0.013665366,-0.07300386,-0.11702748,0.08533105,-0.0050855344,-0.033378586,-0.094071485,0.06902694,-0.039263856,-0.041028913,-0.07094696,0.10583612,-0.026042467,-0.006414186,0.07880601,0.018154044,0.02913479,0.046792246,0.010164689,0.11483677,0.06408629,0.015242113,-0.07853718,0.0977515,-0.051681552,-0.03363801,-0.00011450425
Newsstand,-0.13020451,-0.025577346,-0.17787348,-0.030192435,0.02448316,0.06318123,-0.04457405,0.067846045,-0.085070446,-0.08299092,0.051882662,0.015287044,-0.046315316,-0.05736079,-0.05458209,-0.004303646,-0.08995341,0.024678428,-0.02813683,-0.0059781745,0.10479693,0.0334813,-0.06814462,-0.071332306,-0.13435471,-0.017676912,-0.04856755,0.049911052,-0.0636957,0.005000475,-0.015526532,0.024346843,-0.050914556,0.055296265,-0.047681544,-0.065546885,0.052787796,0.103622645,0.034226272,0.0069532506,0.12970218,-0.08927532,-0.084870175,0.040856823,0.04435332,-0.0605201,0.028619532,0.010574234,0.043114446,0.014868235,-0.14832675,0.068551436,-0.013373418,0.10362579,-0.040488377,-0.09349363,0.07454139,0.029398702,-0.014546968,-0.070912756,0.08334991,-0.19239166,0.009126859,0.09209104,0.13546838,-0.07557542,0.08272915,0.06948128,-0.09186118,0.028603896,0.011223655,0.13239805,0.035830263,-0.0338598,-0.012772035,-0.085217446,0.05276407,-0.019715602,0.015193742,-0.034931935
Athletics & Sports,-0.08379219,-0.03539431,-0.020305254,0.06402723,0.036021143,-0.060060494,-0.110560685,0.010482112,-0.054484546,0.036519773,-0.0154610155,-0.022291938,0.0047314838,0.08609434,-0.117546216,0.016048456,0.025916535,-0.062112942,-0.012998916,0.030166522,0.051735483,-0.0032746284,0.16493422,0.056351244,0.025251245,-0.011824468,-0.0033884384,0.02451596,0.10836746,0.005767676,0.08374593,0.006529269,0.033053953,-0.032579847,-0.066705644,-0.012602232,-0.052968495,0.057380427,-0.07244003,0.013367093,-0.022891257,0.050625607,-0.12314607,-0.012549884,0.03899986,-0.084576964,-0.05288594,-0.019681849,-0.021540627,-0.03974663,0.029196925,-0.024576187,-0.000121248886,-0.04197369,-0.108948454,-0.054128293,0.07976629,0.034764983,-0.025566097,-0.026120443,-0.010463812,-0.022001334,-0.0015106401,0.018198244,0.023635766,-0.0032692696,-0.07347136,-0.03508504,0.04642933,0.030369354,-0.040495254,-0.095682755,0.022580557,0.0042633703,0.063075274,-0.07114436,0.004552705,-0.086146526,-0.023544455,-0.1194911
Bike Shop,0.07545502,0.14851047,0.059883777,0.03834567,0.058159806,-0.094680205,0.12354551,0.06804538,0.14811163,-0.05048807,0.012274021,-0.010043363,-0.023977188,0.0005386714,0.00632485,-0.007843459,0.020924415,0.111644164,-0.09675714,-0.026156686,-0.037570998,0.022965541,0.078136586,0.060117967,-0.04338454,-0.009754222,0.034189828,-0.03326888,0.035416476,-0.11701646,-0.09519697,-0.028170284,0.0747689,0.10537301,0.094152994,0.10194898,-0.028116643,0.00056588184,-0.0014171712,0.00844736,-0.056189664,-0.024774801,0.063667774,-0.034655686,0.0047750548,0.018639775,-0.01681298,-0.035314843,0.042437527,0.082690574,-0.07835494,0.03833792,-0.1504206,-0.0012223497,-0.04149457,0.011918645,0.035569534,0.06522803,0.0721079,-0.010704328,0.019305348,-0.11872065,-0.019379683,-0.00877047,0.06800583,-0.004792723,0.016402796,-0.06512344,-0.11801253,0.075050384,0.034782127,0.13239728,-0.05933409,-0.14084336,-0.054390963,0.103529066,-0.006910367,0.045456957,-0.10542625,0.11276775
High School,0.038575917,-0.012829556,0.02228845,0.09083518,0.07671222,-0.049448702,0.018186996,-0.0114474725,0.015932512,-0.02752209,-0.052547615,0.066738114,0.01116435,-0.01727565,-0.0047903247,-0.081070036,-0.0914359,-0.08561214,-0.08978324,-0.06685199,0.0665291,0.041791074,-0.084463984,0.07050593,0.030537698,-0.19763532,0.083623715,-0.035174303,0.09153039,-0.06899211,-0.11897361,0.009354142,0.057718936,-0.026025632,-0.013250215,-0.030919528,-0.004723295,0.13221428,-0.048408225,-0.019651981,0.09807657,-0.029501356,-0.08660188,-0.027418027,0.0062803617,-0.01993461,0.10388592,-0.06611027,-0.12558013,0.07972785,-0.010126631,-0.033043988,-0.051630944,0.08118007,0.040437356,-0.115865126,0.03448785,-0.009802817,-0.07901219,-0.07066961,-0.0016484801,-0.073356956,0.014215443,0.08730633,0.071331695,0.007129455,0.006660735,0.021525182,-0.019063052,-0.0275671,-0.002599854,-0.0099919,0.009615676,0.046538267,0.031052615,-0.01409398,0.023901232,-0.027763188,0.0034752302,-0.056236766
