College Rec Center,0.005031824,-0.13231695,0.04626868,0.004181668,-0.10083118,-0.05689138,0.20466435,-0.05478049,0.007457413,-0.010947175,0.000665264,0.1849795,-0.053376287,-0.081246205,-0.04159832,0.09221907,0.13213147,0.012696606,-0.1277913,-0.025832321,0.0012886915,0.1386815,-0.04691033,0.025332173,0.101347774,0.04149978,0.00079892064,-0.01060859,-0.0784391,0.01685239,0.013170429,0.031926196,-0.07993508,0.0005966155,0.06052798,0.09702007,0.014379496,0.17105809,-0.023295574,0.08714566,-0.04666186,-0.14949691,0.010303769,-0.14833546,0.049470354,0.047978442,0.054398652,0.02303059,0.09335306,0.02261805,0.05467198,0.030906674,0.058649193,-0.13970432,-0.0037785284,-0.06577052,-0.07022118,0.03735705,0.029228961,-0.055511188,-0.0012415318,-0.13017839,0.043433256,0.0012930296,0.031735327,-0.030315187,0.15965053,-0.046965867,0.079875916,-0.025110118
Paper / Office Supplies Store,-0.08668873,0.083292685,0.100626275,0.11607358,-0.04178342,-0.066924356,0.18848373,-0.05840127,0.05373948,0.02271924,0.06025913,-0.10064131,-0.051774934,-0.10171379,0.046313953,-0.00827833,-0.07902714,-0.069244675,0.027387207,0.009651799,0.0905679,0.11385018,-0.06882301,-0.006382985,-0.012654219,0.04144781,-0.10136028,-0.06996019,-0.024895774,0.09490339,0.11084439,-0.034027994,-0.0078031984,-0.006970549,-0.023618871,-0.016947888,-0.20135932,-0.08953988,-0.0535579,-0.0292532,0.17535281,0.034834936,-0.010638655,0.09191036,0.11144933,-0.040189885,-0.06460082,0.048869967,0.013877797,0.03978422,0.11262263,-0.01963009,0.075925484,0.10404524,0.09400305,-0.030162876,-0.032550998,-0.02763674,-0.07771535,0.054050453,0.1596982,-0.11788052,-0.122883976,0.004775066,-0.009697227,0.026533367,0.02026445,-0.04645374,0.114908546,-0.044417933
Martial Arts Dojo,-0.069585,0.005248502,-0.023929607,-0.026493289,-0.036918867,0.036165617,0.037735388,0.054735046,-0.06508529,-0.063404314,-0.01716658,-0.031569574,-0.07145889,0.021168176,-0.006932609,0.0030058436,0.06006099,0.07458616,-0.014021646,0.062993355,-0.048137896,-0.027826393,-0.054096565,-0.041305125,-0.009444013,0.08183554,-0.032881778,-0.06062726,0.07179173,-0.067811444,0.025775133,-0.014889071,-0.08648816,-0.018700406,0.00040352345,0.014578661,-0.00062989444,-0.009675115,0.022996519,0.025231127,-0.021900348,0.038255483,0.048727676,-0.06262508,-0.06540828,0.013022419,0.029696565,0.04133938,-0.026096774,0.015117881,0.016498078,-0.01111387,0.051059738,0.101831615,-0.09060024,-0.049479574,0.0018505524,0.09519038,-0.011893296,-0.017548736,0.08045536,0.019972358,0.09545514,-0.07537783,-0.0703088,-0.0532749,-0.037502937,0.002268833,0.0037993197,-0.03485982
Surf Spot,-0.020228114,0.007714903,0.09740982,-0.024170693,-0.14374427,-0.020856766,-0.01478764,5.888194e-05,0.04190757,-0.0053393096,0.081616476,0.039043546,0.06267844,-0.01405647,-0.06206807,-0.0066382904,0.015065277,0.023093605,-0.04021132,-0.02875478,-0.05967655,0.0012910506,-0.012586499,0.031453323,0.008196257,0.13826166,-0.034792103,0.027575757,-0.062524326,0.018085113,0.034204222,0.048077296,0.010868031,-0.05489081,-0.037203133,-0.0014368929,-0.05335155,-0.029765291,0.037849296,0.06920217,-0.11037793,0.031224458,0.040496845,0.013141077,0.047077753,0.01876359,0.05243986,-0.0934085,0.088205025,0.04891467,0.11584834,0.046099294,0.05315616,-0.011552811,-0.027315263,0.03979269,-0.047861453,-0.0032838061,-0.010074625,0.044213086,0.009515451,-0.11735433,-0.05204801,-0.07949449,0.041730758,-0.08939321,0.049024038,-0.08836346,-0.003932692,0.03852984
Multiplex,0.011703765,-0.0103559485,-0.050433096,0.018960752,0.008403609,-0.041647445,0.061428297,-0.0011435561,-0.06354032,0.044633534,-0.123657465,-0.072890654,-0.0038436204,-0.06886413,-0.0630525,-0.07581228,0.04162356,-0.030321578,-0.021411315,-0.009274537,-0.06535016,0.035545696,-0.062406935,0.06992558,0.095578246,0.03541156,0.009527491,-0.1292063,0.012640278,0.040430944,-0.007251773,-0.097567484,-0.011783202,0.08950541,-0.1273998,0.121393174,0.13384356,0.060551953,0.057533503,0.003879737,-0.059581544,-0.005614447,-0.048379377,-0.0062851477,0.016718065,-0.037627287,0.0072703855,0.10951719,-0.10115549,0.10211485,0.02238861,0.027195305,-0.16891813,0.13553682,0.03190476,-0.041353807,-0.017468873,-0.002548322,0.072021075,-0.027751494,-0.0022419365,0.028201416,-0.08850911,0.08778963,-0.035841733,-0.07777944,-0.12743303,-0.058645017,-0.05843181,-0.17981313
Opera House,-0.0287602,-0.01064508,-0.0031617153,0.049294736,-0.06300122,-0.081084706,-0.018499255,0.07059216,-0.0801671,0.120031744,0.06198307,-0.046739355,-0.08328879,0.070098355,0.012298893,0.014706622,-0.05559107,0.12647086,-0.009213548,0.007177757,-0.059791714,-0.0025013352,-0.12484312,0.02734371,0.01838788,0.04818611,0.015456464,-0.15995383,0.07896361,-0.0342259,-0.04025746,-0.11520923,0.029204153,0.05305917,-0.102774836,0.040578447,-0.006373115,-0.03903071,-0.05060833,0.044812083,-0.022100378,-0.025155485,-0.0023760088,-0.16486657,0.11099755,0.032249264,-0.010570172,0.0184119,-0.055001575,0.0829285,-0.052476063,-0.06393484,-0.08032485,0.07982569,-0.07032114,0.014836153,-0.022394003,0.12187892,0.0047387797,-0.050479125,0.100836955,-0.078658774,0.080949984,0.024508704,0.028425463,-0.14168191,-0.011737488,-0.049343415,0.0743381,-0.06726932
Sandwich Place,0.11397384,-0.062214307,0.002339406,-0.011986778,0.13254878,0.055423215,0.11144147,-0.122657895,0.04908307,0.033782523,-0.13955662,0.113335505,-0.03224777,0.022291327,-0.03137583,-0.03879574,-0.0267827,0.020519985,-0.1372023,-0.026567636,-2.7854927e-05,0.07627516,-0.06917626,0.0559963,0.019515378,0.13125736,0.0038629798,0.059918407,0.028875448,0.056055207,-0.0079539195,0.12019539,0.03034681,0.0052318834,0.025973968,0.023664836,-0.040960282,-0.033407044,0.023854548,0.08670847,-0.027206965,0.094688475,0.08265682,0.08386898,-0.10267897,0.06370861,-0.022871254,0.007862708,-0.064664155,-0.027785417,0.1821128,-0.017895915,0.019125141,-0.039253667,0.22101608,0.0736563,0.039417706,-0.062248547,0.03286025,0.10266208,-0.07041427,0.021595541,0.039872553,0.01813596,0.038369477,0.11907622,0.0007876875,0.100179404,0.069634974,0.05539385
Food,0.08148453,-0.124139935,0.043707255,0.020281957,0.0022931714,0.0587347,0.14523566,-0.017157596,0.13377295,-0.02512626,0.011570107,0.009163879,0.010299631,-0.004480243,0.1106366,-0.05354659,-0.089767635,-0.050298087,-0.13898383,-0.006529603,0.0032862576,0.097964525,-0.12686704,0.1443476,0.10424384,0.03511413,-0.027041554,0.06270336,0.07604328,0.052704707,-0.03557725,0.120404206,0.08155406,0.0698388,0.029925471,0.018952169,-0.031350322,0.07619375,-0.06509154,0.104478605,-0.090173274,-0.03134883,0.041464355,0.06184454,-0.033126883,0.10592516,-0.07412253,0.025639147,-0.07220113,0.019094318,0.18892632,0.06668414,-0.015055642,-0.029118847,0.079087906,0.0126527045,-0.004891758,-0.15808423,0.10637294,0.021344665,-0.077153444,-0.12023904,-0.027775027,0.010236153,0.07464801,0.003620873,0.029841846,-0.02557824,0.048966236,0.032964833
Video Game Store,-0.112139076,0.07779406,0.16081017,0.06337689,-0.13001947,-0.04961659,0.0656409,-0.029482987,-0.05930959,0.01197001,0.06435999,-0.0364346,-0.0835038,-0.010090131,0.054225665,0.024941638,-0.025924142,-0.01482877,0.072040945,0.012140496,0.14572912,0.13165998,-0.11037903,0.01220278,0.031655356,0.095580645,-0.100508116,-0.01894909,-0.034527674,0.017324662,0.039470214,-0.032347172,0.010879649,0.070687875,0.02538149,-0.020972436,-0.2463872,0.02885501,-0.13164158,0.11399548,0.06733446,0.027205791,0.007888827,-0.020593377,0.029695947,0.07482894,-0.067180544,0.077374324,0.0040144646,-0.062087134,0.071777835,-0.03004027,0.20295821,-0.038042102,0.015091531,-0.012974406,-0.0260804,0.10275653,-0.02541036,0.07973696,0.043261923,-0.07488092,-0.01663813,0.041775756,0.01807512,0.028184824,0.02038325,0.014890514,0.12020148,-0.11686143
Campaign Office,0.0341125,0.047994036,0.068382956,-0.022294834,-0.12343916,-0.0540077,-0.07822199,0.07374033,-0.010649527,0.012370627,0.036455564,0.017689183,0.08224079,0.042501755,-0.031891674,-0.03661841,-0.019200565,-0.038889997,-0.040002853,-0.0023077242,0.059568428,-0.035050534,0.042296477,0.057321828,-0.029337998,0.007660052,-0.046968352,-0.051229745,-0.06690292,-0.045078672,0.005138062,-0.06217847,-0.075233646,0.031502463,9.6891075e-05,-0.0150264315,0.017154312,-0.024851019,0.08099359,-0.04376889,-0.013412204,-0.00030264258,-0.004186211,-0.022663193,0.0005635135,-0.021354798,0.041023992,-0.09389826,0.028660286,0.023723735,-0.0015745889,0.031978466,-0.012694716,-0.040157825,0.013228677,-0.010868281,-0.015554395,-0.010133499,0.0032384917,0.03848028,-0.051161956,-0.11598472,0.0070424676,-0.11886613,0.0227814,-0.04825401,0.08385869,-0.1368083,-0.057306975,-0.010359101
Coworking Space,-0.041458663,0.100395545,-0.015185447,-0.09122213,-0.080456145,-0.00855349,0.02492689,0.056236908,-0.0726605,0.0135713015,0.09878516,-0.02643073,-0.07759958,-0.081251144,-0.08548326,0.029264348,-0.0864337,-0.12926087,0.017829087,0.043401796,0.030526577,0.055293024,0.045156766,-0.0022747638,0.05560857,-0.089019,-0.037513893,-0.029464595,0.008905999,0.0315724,-0.01359286,-0.060666695,-0.024619348,0.15829095,0.014298461,0.027059862,0.08168758,-0.017019225,-0.031657577,-0.06851625,-0.008654475,-0.034354642,-0.010520877,-0.042726915,-0.024472464,-0.09984237,0.008989219,0.027577229,-0.040031336,-0.013062573,-0.05523436,0.0032886826,0.041624933,0.028117854,-0.02983656,-0.07662234,0.06535687,0.056747064,0.05671664,0.085095756,0.01821978,-0.095638335,0.008434348,-0.013637371,-0.0328494,-0.0007532183,-0.03188719,-0.0855956,-0.05440545,-0.09897249
Campground,0.020048212,-0.059321526,0.019651223,0.039663643,-0.06516644,-0.011479218,0.007195873,0.0177097,-0.020498829,-0.04916092,-0.03836089,-0.023610681,0.071153216,0.013362205,0.0077142566,0.0007933341,0.04041904,0.07723323,-0.03555415,0.03376001,-0.055220757,0.06534146,-0.065719634,0.021240395,-0.024861157,0.12715359,0.005527325,-0.014801107,0.036275316,-0.13510028,-0.0076469434,-0.048695214,0.04414375,-0.026166353,-0.05460916,0.010845259,-0.05139214,-0.011213665,-0.018353276,0.08877735,-0.1395525,0.03438435,-0.015041275,-0.10321071,0.023136547,0.06883807,-0.023208873,-0.031824045,-0.07177403,0.06528993,0.09243522,0.029586647,-0.0002744347,0.10647434,-0.084242776,0.106644034,-0.0012850286,-0.018561358,-0.020893054,-0.001614226,-0.023823315,-0.022845175,0.030304175,-0.14790735,0.016991036,-0.10324326,-0.017870676,-0.05823925,0.020799652,0.057069026
Newsstand,0.031736635,0.07797443,0.038698956,0.025411146,-0.028701648,-0.0488652,-0.025768742,0.0584035,-0.022683913,-0.016656458,-0.047146417,0.09219112,-0.063615985,0.07106046,0.12368496,0.00024325214,-0.08448523,0.009815722,-0.06022621,-0.013515374,0.16230395,0.09017199,-0.018787246,-0.0460945,0.07784933,0.031868026,-0.023888808,-0.09949303,-0.0687259,0.11177943,-0.109410405,0.07263777,-0.1413965,0.064131886,-0.057352394,-0.12503202,-0.057886377,0.037691556,0.07079445,-0.0034394264,0.0029729083,0.041845553,0.037152067,0.04831528,0.08049163,0.008934341,-0.034637,-0.12631649,-0.045751344,-0.02822348,0.088559136,0.11576352,0.013686232,-0.050308105,0.2085575,-0.06891848,0.017765716,0.015196774,0.11485172,-0.03768072,0.08195464,-0.08784223,-0.084757134,0.0010522902,0.0727843,0.008705241,0.04395362,0.11685168,0.03205496,-0.017317772
Athletics & Sports,-0.107514486,-0.060209036,0.002353008,-0.03135027,-0.06832421,-0.018372051,0.067624986,0.041388467,-0.0333421,-0.111116305,-0.022316227,-0.025495801,-0.04833296,-0.030429292,-0.08162402,0.012678378,0.02562737,0.05078509,0.010158737,0.062756695,-0.0519397,-0.001996818,0.002584626,-0.05818843,-0.035930708,0.12284197,0.039911,0.008565422,0.04233136,-0.10641587,0.015407776,-0.011627702,-0.0879219,0.014765194,0.015636204,0.024614334,-0.05191178,0.046308525,0.050950848,0.06335537,-0.08241139,-0.018136445,0.0684728,-0.00957972,-0.04917974,-0.020114765,0.06752155,0.008478818,0.051536486,-0.048692703,0.10517057,-0.0048387945,0.11116105,0.042433217,-0.05853006,-0.025868641,-0.030163,0.05130855,-0.017795378,0.056743637,0.03950925,-0.025566785,0.025438314,-0.12664615,-0.073382676,-0.0574923,0.041522734,-0.048427295,-0.010976441,-0.032827467
Bike Shop,-0.05774856,0.1424008,0.118358254,-0.0020766258,-0.01408476,0.10206132,0.14585178,-0.038740728,-0.0009902833,-0.045903865,0.015199335,0.052695833,0.03575114,-0.0122004375,0.08030614,-0.051506683,0.02887876,0.03806891,-0.055409927,0.024529284,0.1626149,0.11346344,0.053064104,-0.02940014,0.0038674176,0.08158075,0.052311283,-0.082729176,-0.039681852,0.022050474,0.011017089,-0.0365048,0.029080529,0.05763652,-0.09311557,-0.022754792,-0.08986187,-0.068148755,-0.059617132,-0.10862763,0.15986584,0.029472042,0.0010300186,0.018947178,0.27527547,0.022358919,-0.0973815,-0.043426394,-0.008979167,0.0281809,0.12797317,0.058398232,-0.01803685,-0.009830561,0.15209636,-0.007681924,0.13171938,-0.035965823,0.023608958,0.09062272,0.091554746,-0.13640532,-0.14092213,-0.038107507,0.03275787,0.0395963,-0.046647012,0.040655307,0.054990795,0.0045291064
High School,-0.121661216,0.0182955,-0.025030056,-0.058522128,0.0052682236,0.0093526095,-0.012646677,-0.037062004,0.022545729,0.0853831,0.048637427,-0.07128585,-0.059006352,-0.072825186,-0.057502627,0.00813872,-0.057618104,-0.10465233,0.03770068,-0.028939702,-0.037312698,0.0048870677,-0.049477186,-0.020587726,0.06072546,-0.06476928,-0.0060856137,0.037662763,0.094456255,0.006679843,-0.0025053483,0.058245644,0.022064392,-0.012713872,-0.008074751,0.01619178,0.053138033,-0.15924688,0.05434468,-0.085765675,0.052717604,-0.016358273,-2.1917745e-05,0.07416211,-0.031004127,-0.13234347,0.04694023,-0.02995995,0.08097799,-0.092248976,-0.0049603246,0.023343654,0.028248953,-0.020091493,0.013905627,-0.048834685,0.04050614,0.077409394,0.011488967,0.058444627,0.016744036,-0.035007883,0.08619881,-0.014015567,0.0052767256,0.024414817,-0.023444893,-0.099846855,-0.0474917,-0.012672076
Auto Dealership,-0.089107305,0.0678316,0.047144715,0.13596591,-0.06342336,-0.002682726,0.13865644,-0.02111281,0.03375807,-0.01188213,0.082312524,-0.08081199,0.0020903386,-0.04774002,0.050081026,-0.034863316,-0.03182573,-0.04052306,0.02117136,-0.03539393,0.09502873,0.066531524,-0.0018676384,0.023319446,-0.049629882,0.02168769,0.035792574,0.0075422246,0.03343101,-0.04925435,0.07807472,-0.17701125,0.07033077,-0.004356349,-0.011795267,0.012244593,-0.06258668,-0.13309515,-0.001945849,-0.05677911,0.20296748,0.013421994,0.040338077,0.0358594,0.058521762,-0.057784587,-0.040713705,0.050292004,0.045779727,0.0052879136,0.12460095,0.040708043,0.04408904,0.09009151,0.110476986,-0.0059713675,0.05735094,0.039133515,-0.08279626,0.072611906,0.0785333,-0.02142971,-0.05421651,0.08455846,-0.05161456,0.05193182,-0.022125423,0.03533099,0.100778215,0.001082764
Pool,-0.10362172,-0.015091406,0.051125787,-0.0023545031,-0.05460658,0.06822403,-0.033761404,0.01704259,0.021072108,-0.108612604,0.032199986,-0.09817082,-0.025751624,-0.05276914,0.047668237,0.04508332,0.089040905,0.11463825,0.0039917557,0.029790126,-0.005725419,0.085345365,-0.009794755,-0.08347958,0.054679267,0.10146211,-0.012717146,-0.03272601,0.06453462,-0.056450512,-0.07598896,0.021286186,-0.08715285,-0.030346718,-0.027966455,-0.07109534,0.009467024,0.054310422,-0.107334584,0.14729422,-0.123405494,0.034397334,0.038784135,-0.06761956,-0.026501633,0.049225915,0.030517373,0.041487683,0.024182403,0.015947144,0.04157495,0.031644996,0.069547184,0.069662735,-0.09153838,-0.022510106,0.0493093,0.085212834,-0.026512241,-0.024302112,0.027940951,-0.07189907,0.10275903,-0.14346796,0.02087491,-0.058407996,-0.0029874146,-0.09281555,0.058630243,-0.13783251
Airport,-0.030712599,0.118610665,0.025878262,-0.025922026,-0.02121081,-0.034428257,0.0015837047,-0.0031982083,0.07578221,-0.082497984,0.043686196,-0.0734079,-0.02148842,-0.083739944,-0.0038094986,0.02783986,-0.020406485,0.033366665,-0.014210999,0.09543541,-0.08678083,0.060221888,0.082689464,-0.18065256,-0.033720773,0.05571837,-0.13307478,0.014921512,0.13202716,-0.0070940964,0.061863795,0.027898248,0.0024185595,-0.013062421,-0.02116215,-0.0036219675,-0.05861771,-0.008723576,-0.09669088,-0.017799426,0.07180078,-0.00838947,0.09224507,-0.093539454,-0.0447822,-0.0939481,0.06182754,-0.032053888,0.013506,0.06763172,0.02509527,-0.15670748,-0.0197796,0.010767102,-0.094833635,-0.053453997,0.053952113,0.011566451,-0.13476013,-0.07143991,0.15095127,-0.086627975,0.03432983,-0.036638673,-0.05653175,-0.06545129,0.008051109,-0.09889333,0.029622741,0.05290258
Gaming Cafe,-0.05056163,0.02954873,0.1949254,0.06463169,-0.07549299,-0.04600721,0.058651436,-0.03989341,0.039890632,-0.030661926,0.09023852,-0.0033355998,0.052692533,0.01751197,0.047168627,-0.014692673,-0.057219036,-0.03362245,-0.028256249,-0.1070494,0.09415216,0.093074314,-0.035610907,0.03922172,0.04879499,0.116703585,-0.07799034,-0.021976372,-0.08731429,0.04705714,0.02458959,0.036257453,-0.016857881,0.064838976,-0.037710536,-0.10044872,-0.16966292,-0.045671415,0.0021675904,0.0038228147,0.0368094,0.055313386,-0.0013996307,0.0726905,0.092261225,0.05058244,-0.024522584,-0.08447037,0.02161533,-0.010970587,0.079375,0.0042769406,0.036999248,0.008924885,0.090744086,0.014236422,-0.00047206506,-0.07601755,0.016775092,0.044299956,0.008743707,-0.20969343,-0.0681804,0.019108737,0.077303275,0.016940229,0.012985971,-0.04356668,0.06488203,0.016486643
