Martial Arts Dojo,-0.032719027,-0.020438526,0.011334463,0.01537536,-0.017180994,0.04895223,-0.025025858,-0.009657029,-0.005071437,-0.013235167,0.010969129,0.06417536,-0.030447684,-0.021868393,0.04739493,-0.033762116,0.052504465,0.03917876,-0.04786297,0.0580993,-0.0225462,-0.013169347,-0.013317689,0.03749527,-0.04219425,0.059788376,0.016391404,0.007998563,0.0176916,-0.008094307,0.0043315026,0.051529445,-0.012027775,-0.04913208,0.028393367,-0.013012409,-0.069338344,-0.004021555,-0.06117473,-0.000459024,0.023492895,0.049927413,0.03998219,0.011498072,-0.029762315,-0.001657879,-0.00035175215,-0.013808904,-0.011950279,0.01180614,0.035707768,0.050306883,-0.010327498,-0.0022714017,-0.009084422,-0.021092827,0.021722693,-0.0033753598,-0.0133579,0.03882248,-0.052490823,-0.06924749,0.0068915784,-0.010470517,0.008587255,-0.045479998,-0.020369876,0.00812762,-0.037382506,-0.0009888574
Surf Spot,-0.028669598,-0.050348386,-0.023494177,0.063653,-0.070775315,0.014274776,0.065387115,-0.046571087,-0.040702235,-0.015620413,-0.038449097,0.05794461,-0.059944406,0.02930952,0.053290304,-0.001818019,0.050507214,0.0138961375,-0.051156357,0.061374784,-0.06593371,0.0154825235,-0.00036149006,0.13019389,-0.030592734,0.0068900296,0.011565892,0.037116252,0.017015541,-0.01591104,0.0042962683,-0.006327236,0.0043204273,-0.03060542,0.06305286,-0.008753842,-0.05323904,0.010455758,0.047840007,0.014476994,0.02998848,0.008911476,-0.0074380976,-0.0846688,0.00031468086,-0.045935277,-0.03213765,0.005005667,-0.020590616,-0.011223509,-0.006298289,0.064346135,-0.014514447,0.009472523,-0.0013675839,0.037233986,-0.0481518,0.04054963,-0.033160187,-0.014805544,0.031948492,-0.10166837,0.05362138,0.013012253,-0.031895638,-0.05539514,-0.04124312,0.028347936,-0.019165272,-0.027873524
Multiplex,-0.026129737,0.021071486,0.030337583,0.05195524,-0.07136594,-0.017547842,0.029361915,0.017322285,-0.094062954,0.10590589,0.028283168,0.02479931,-0.027347498,-0.029065713,-0.007834116,-0.014990319,0.027255155,0.008937947,0.011293364,0.06550094,-0.038428016,0.012175079,-0.0055198176,0.044023387,-0.0046169013,-0.0053848196,0.021688221,-0.037705585,0.043431867,0.056097127,0.067014806,9.9588186e-05,0.038401116,0.0064837737,-0.030234566,0.08142242,0.006519047,0.080871224,0.031774312,-0.018287886,-0.048900705,0.048581872,-0.02563883,-0.036100775,0.0020083552,-0.0067955935,0.055246003,0.052266985,-0.042323805,0.075409256,0.0004567979,0.0201037,-0.036120296,-0.0029418804,-0.004324064,0.022846745,-0.053182654,0.0330231,0.0026981775,-0.07741071,0.022568982,0.04910893,0.013757616,-0.009494484,-0.025316378,-0.005514173,-0.057902902,-0.084482804,-0.0062607857,-0.017447105
Sandwich Place,-0.009807129,0.0023317635,0.0063614175,0.007463081,-0.04253954,-0.037484832,-0.06742297,0.06538228,-0.0039111665,-0.008942682,-0.004585666,0.05738828,-0.063267715,0.017021421,-0.060117267,-0.059482127,0.09300695,-0.01199054,-0.06320017,-0.02160465,0.06460488,-0.05131783,-0.0662429,0.003604833,-0.031042874,-0.008735274,-0.0077675357,-0.035185672,0.0041955397,-0.0049368255,0.06813353,0.081355855,-0.041863102,0.00020030793,-0.04570453,0.015055804,0.012161768,0.09644125,-0.031345587,-0.024069518,0.020127857,0.07427576,0.09529183,0.02568767,-0.08153101,0.04895073,0.048738256,-0.06984784,-0.062284246,0.07009169,0.091763884,0.081325114,-0.04746426,0.09809342,0.0013316472,-0.010915982,-0.0089065805,0.022469543,0.06142922,0.04577419,-0.038009107,-0.05538271,-0.03141629,-0.006658526,-0.06881979,-0.01494149,-0.08637021,0.043865863,-0.08174488,-0.03514851
Food,0.024222923,-0.08116456,-0.043035846,0.037965998,-0.03708186,-0.029266134,-0.05916102,-0.013753132,-0.0072661866,0.020008337,-0.020560905,0.023833012,-0.06252077,-0.015066229,-0.0021838734,-0.06686706,0.017348768,-0.08654441,0.002260152,-0.051166974,0.06020435,-0.0740399,-0.03567621,0.044058345,-0.04927331,-0.047217663,-0.077021845,-0.024217136,-0.010621624,-0.028157929,0.010225965,0.005965421,0.010531456,0.031896442,0.054603424,0.024470592,0.03538296,0.042440232,0.037399538,-0.03587622,0.03173185,0.02626411,0.0070457137,-0.018499488,-0.06116491,0.018213997,0.03631052,-0.05899522,-0.02265817,0.03447234,0.053176183,0.02634884,-0.00026753946,0.052924477,-0.002607957,0.028405674,-0.08939955,-0.024832385,0.001961223,0.002301192,-0.039712436,-0.03881581,0.03641606,-0.0065432275,-0.02184474,0.0073761134,-0.101113886,0.013650852,-0.06585446,-0.0043430077
Video Game Store,0.040417984,-0.027185343,-0.012598144,-0.03984635,0.033364274,-0.041996412,-0.053224776,-0.0040014125,-0.001951634,-0.08990778,-0.0019516504,-0.04060804,0.028452653,0.089297436,-0.014632131,-0.07203782,0.09177732,0.06056188,0.075441144,0.024060052,-0.039003093,-0.031088501,-0.016223233,0.04309175,-0.06404433,0.102565005,0.03974645,0.056084957,0.0055214576,-0.058422014,0.040710375,0.009362956,0.01146476,-0.0695973,0.016252046,0.044242665,-0.07109625,-0.02928999,-0.04254678,-0.012954734,0.05940658,-0.0028380086,0.053967234,0.04809183,-0.03429301,-0.040008344,0.0914143,0.040789634,0.03370642,-0.08875885,0.026680607,0.033876553,-0.005316894,-0.07232946,0.050424624,-0.050717834,0.036383636,-0.018155586,0.013782887,0.062440254,0.015798297,0.03665422,0.06257476,-0.043242052,-0.032903872,-0.04831847,0.018560503,0.12129474,0.0017137049,0.019158317
Coworking Space,-0.045656383,0.05220711,0.03393062,-0.011124298,-0.023085406,-0.024552073,0.04282981,0.032911167,0.012890566,0.0534797,0.0398492,-0.050329372,0.055880286,-0.010183767,0.010754099,0.079827055,-0.052029565,-0.016020676,-0.026497241,-0.058916025,0.03947752,0.044868514,-0.028189484,-0.03499151,0.06020096,0.004208699,-0.0012122598,0.019316107,-0.0026324913,0.05479535,-0.012641244,-0.033794466,-0.005324804,0.017335745,-0.0031724214,0.01772625,-0.027751837,0.0036487253,-0.05164524,0.05788801,-0.032190356,-0.06279947,-0.0063223727,0.00013870001,0.04891603,0.0058945958,-0.023966027,0.054427996,0.05189532,0.029129392,-0.066094905,-0.027943226,0.030130714,0.0041245166,-0.00021480583,-0.024412919,0.009310842,0.018439759,0.052406475,-0.02070636,0.041916497,0.013847154,-0.012951778,0.042048052,0.060762778,0.0065497607,0.05985678,-0.0064133974,0.011896405,-0.009716213
Campground,0.012772588,-0.062848926,-0.02904746,0.042516407,-0.05979977,-0.015752371,-0.062237725,-0.00021038763,0.03675183,0.04985799,-0.038787633,0.05331028,-0.013262006,0.0059525804,0.048408255,-0.02444529,0.010202488,0.04969312,0.03344354,0.022765808,-0.03644404,-0.051301174,0.014340985,0.040258102,-0.018723082,-0.005572796,-0.051891398,0.050032146,-0.029298844,-0.030082127,0.039366804,-0.009404748,-0.011613785,-0.06536516,0.012306671,-0.02459088,-0.014020514,-0.07647584,0.024967644,0.023364607,-0.060815725,0.029480694,0.033122145,-0.068479955,-0.05220756,-0.02307484,-0.03162078,-0.03222838,-0.051726215,-0.009022629,-0.03748993,-0.02262067,-0.019610297,-0.040234096,0.048210073,0.052372057,-0.02071103,-0.0062137735,0.0036794438,-0.0006932153,-0.052981813,-7.046759e-05,0.065016806,0.019989764,0.008679485,-0.06562646,-0.00990488,0.025866518,-0.010762284,-0.03756231
Newsstand,0.04428682,-0.08035946,0.019101093,0.014547517,0.008586578,-0.009687133,-0.018953163,0.05758056,0.037691608,-0.032109443,-0.019967144,0.03281969,-0.0016408963,0.06622554,0.0137139745,0.0045069233,0.05928631,0.038890827,0.014687152,0.01680821,0.05861951,-0.056615055,0.059264865,0.05178187,-0.044919863,0.047828555,-0.042591747,0.042197496,-0.070399426,-0.0047888234,0.020018343,-0.03688844,-0.083719954,-0.094044246,0.0639884,-0.046819657,-0.0449789,-0.03837256,0.056661293,0.010411764,0.012892806,0.029256118,0.0059251324,0.027050277,-0.0023777373,0.02105724,-0.01926132,-0.06203652,0.007103849,-0.028535211,0.04074834,0.0008469876,0.0015314745,-0.054309763,0.028206578,-0.0040729935,0.020631334,-0.07983929,-0.026490914,0.026185036,-0.032921907,0.026830124,0.019370459,-0.007901267,-0.02968894,0.016702184,0.059871145,0.0025026612,-0.005651417,0.025171647
Athletics & Sports,-0.029352283,-0.0053866534,0.01860002,0.036722075,-0.061385617,0.01878034,-0.015700752,-0.015341346,-0.01505423,0.03217816,-5.764721e-05,0.024831936,-0.0108839,-0.011373052,0.068384275,-0.016726023,0.048379876,0.06998537,-0.05157748,0.06074133,-0.029708982,-0.007309272,-0.042387955,0.031571202,-0.018352149,0.057060663,-0.011973595,0.01002558,0.008105312,-0.023542102,0.013155354,0.041291896,-0.02861515,-0.085193634,0.010951469,-0.022017876,-0.08434549,0.023712635,-0.050151482,0.0067877667,-0.0072027748,0.057785474,0.03192963,-0.027901191,-0.007530937,0.02896906,0.010271834,-0.0052246414,-0.06388724,0.025383499,0.009935761,0.046646684,-0.026380237,-0.0017142869,0.0014375704,-0.01751652,0.033449672,-0.0068708346,0.011761139,0.027423762,-0.039447546,-0.055838227,0.0009637652,0.019160628,0.025330123,-0.07988957,-0.036710367,-0.0074955663,0.003782445,-0.012955848
Bike Shop,-0.063015394,0.019745924,0.009609404,-0.07031026,0.057783544,0.0031378623,0.026914526,-0.020328218,0.03002953,-0.055229105,0.03270018,-0.023700818,-0.047975037,-0.0416229,0.037160218,0.029845875,-0.0033693835,-0.006766351,-0.06448834,-0.059194848,0.008817589,0.005316347,-0.052766405,-0.034723423,0.06998269,0.080652915,0.048392013,-0.037383076,-0.045242343,0.07456673,-0.022633674,0.010112627,0.012555754,-0.008823597,0.010067869,-0.0052615013,-0.013194498,0.035285085,-0.023916978,-0.005884867,-0.01179929,0.029244537,0.008701232,0.04040108,0.039450746,0.06540647,0.028799996,-0.0049302094,-0.021053176,-0.019583128,0.04761834,-0.01579899,-0.014070304,0.014135331,-0.0029187372,0.019563189,0.05450595,-0.049951974,0.0033667875,0.017233357,-0.0003593266,-0.05920825,-0.019876912,0.091553256,0.011566054,0.033244904,0.021204766,0.03385261,0.033974983,0.117014065
High School,-0.018476013,0.091720924,-0.01312333,-0.008002851,0.002442148,-0.017869238,-0.017436674,-0.002078617,0.027424423,-0.0088855475,-0.007232534,0.0013106838,0.060209412,-0.021610938,-0.011509023,-0.011478724,0.03120703,-0.06972058,0.0035153832,0.005500039,-0.0113843,0.08052431,-0.034367334,-0.02181396,-0.0573031,-0.02335983,0.03360962,-0.01296469,0.04930452,-0.0061681625,-0.01715202,0.089618444,0.008213293,0.07974702,0.003115899,0.021789279,-0.013984144,-0.020017877,-0.010331103,0.006624816,0.03945692,-0.016900694,0.052196458,0.09208614,-0.03418046,-0.0557198,0.01661273,-0.0041454397,0.0225939,0.017932266,0.044234406,-0.022336766,-0.021692252,0.030255923,-0.07200921,-0.08350724,0.0011409903,0.05702871,0.030510183,0.03220523,0.03269762,0.0023804903,0.031538785,0.046896577,-0.022077482,0.014871433,0.022865836,0.032100525,-0.0032665748,0.031709608
Auto Dealership,-0.022663062,-0.09735472,0.017466152,-0.026555158,-0.012636095,-0.0084822755,0.016599584,0.041177504,0.04991377,-0.05322098,0.04969618,-0.031321168,-0.022509184,-0.020672435,-0.04095894,0.011083856,0.051453114,-0.005536857,0.01952486,-0.04468024,0.0242652,0.004628281,-0.010797147,0.005193295,-0.007708068,0.02130152,0.0022140825,-0.05948459,-0.024736827,0.05448445,-0.05650396,-0.013644164,0.011542279,0.041652456,0.006422488,0.017958563,-0.020451987,0.010527464,0.028029859,-0.023591975,0.055536356,-0.038806725,0.022832284,0.036345735,-0.0014961129,0.061696365,0.011460177,-0.027838064,0.031816553,-0.045182742,0.03063269,0.037889488,0.00063769764,0.021878457,-0.032044742,-0.027232938,-0.016221412,-0.08721824,-0.015507916,0.008523813,0.0042780214,-0.05222196,0.023654813,0.0458064,-0.04277771,0.053618018,0.037374698,0.00689213,-0.029660879,0.15837443
Pool,-0.048635982,0.04097629,0.02558747,0.05166725,-0.12341006,-0.022558581,-0.029813224,-0.012000405,-0.027210081,0.0071630944,-0.0017337466,0.02008159,0.0051353667,-0.02088362,0.09198998,-0.030197833,0.082665935,0.10492301,-0.07036261,-0.0030383524,0.009905633,0.020188704,-0.09583167,0.023133043,-0.047726616,0.05339681,0.06049445,-0.011451509,-0.014184397,-0.026332926,0.011440294,0.07987982,-0.032295626,-0.08098737,-0.009439552,0.036817845,-0.07272482,-0.015296191,-0.034259263,0.03291524,-0.039824672,0.023184935,0.017152734,-0.018739866,-0.014666526,0.05690347,0.059772126,-0.014034827,-0.07659195,0.043333158,0.03792678,0.04358669,-0.02557889,-0.0041096555,-0.013157367,-0.08410201,0.0040758112,0.007389774,0.0141879795,-0.010103358,-0.029869974,-0.022540871,-0.034988657,0.06301792,-0.045727406,-0.04570314,-0.026103418,0.003409735,-0.036807302,-0.035602197
Airport,-0.0025159,-0.008209059,0.008129345,-0.026429666,0.015273638,0.0553351,0.037427697,-0.043611407,0.016644308,-0.051701516,0.0097874515,-0.0064130775,-0.032321554,-0.11612983,-0.095400125,0.104411885,-0.041323446,0.0046539325,-0.0017656684,0.061446253,-0.07217123,0.025486179,0.078658946,-0.071850166,0.02509047,0.006784702,0.107538,0.0154350875,0.0734739,0.082197696,-0.08958139,-0.050215617,-0.04382766,0.13198856,-0.017569337,-0.024666589,0.044763923,-0.055611394,-0.03710111,-0.05521178,0.025295628,-0.012094085,0.083532706,0.04973988,-0.06886457,-0.049884003,-0.059642076,-0.020830834,0.045704175,-0.023808084,-0.04690744,0.00095762126,-0.012735182,0.032192376,-0.080451354,-0.0027841725,-0.0077753584,-0.040166974,-0.049249016,0.025378376,0.030352373,-0.018550266,-0.003476473,0.008324686,-0.019178163,0.033373598,-0.009992028,-0.13478413,-0.021472085,0.0067450684
Gaming Cafe,0.027555913,-0.080590494,-0.0075191357,-0.0023612557,-0.032245886,0.051862273,-0.029836275,0.0015775878,-0.076610744,-0.0834554,-0.034366574,-0.0014746997,-0.02431236,0.01745747,-0.041304626,0.0015799701,0.042487428,0.039632767,0.029443301,0.015991773,-0.049221776,-0.059619453,0.01119565,0.056129042,-0.053568825,0.069983184,0.08120237,0.03545289,-0.008697145,0.05025138,0.021647144,-0.0036473933,-0.022963509,-0.012879313,0.021149253,0.017644614,0.01675942,-0.008796705,0.018571787,-0.030642867,0.001698128,-0.030142698,0.020386737,0.028144235,0.0033724252,-0.047071308,0.029851232,-0.033038173,-0.039988976,-0.0057566874,0.0165292,0.121757746,-0.042801503,-0.06135554,0.046166554,-0.008903849,-0.018295517,0.031985167,-0.05863334,0.017901013,0.022420753,-0.0242216,0.057119086,-0.06976785,-0.086069755,0.018079191,0.039171267,0.10726869,-0.02956334,0.04409952
College Cafeteria,0.03771971,-0.05208029,0.014496543,0.02399262,-0.027550861,0.025195092,-0.028489422,0.011926981,0.012331301,-0.02948147,-0.026972488,0.03948748,-0.037929088,-0.012891121,-0.060342405,0.06945987,0.029581808,0.07747993,0.004329752,-0.021500248,0.052777734,0.1566686,0.006163153,0.06919117,0.06933887,-0.021195626,0.0119386595,-0.01389534,0.0057993103,0.1321544,-0.033529133,0.050509766,-0.028801521,0.007981482,-0.011761495,0.01765838,-0.049057804,0.04313766,-0.027329234,-0.1048951,0.065586075,-0.08975333,-0.01234284,0.011785718,0.023427788,0.0015072161,-0.019809168,0.021661973,0.022789437,0.011940392,-0.016828448,0.014353409,-0.034803152,-0.008872742,-0.021193933,-0.07923194,-0.05023453,-0.026268441,0.0078778025,-0.11331963,0.07868853,0.030739116,-0.011616332,-0.017057484,-0.031693447,0.039711326,-0.034948852,-0.029993637,-0.03430785,-0.058118798
Whisky Bar,0.05350556,-0.08477006,-0.0040352675,-0.013676737,0.046978526,0.011820001,-0.023073323,0.010862058,-0.022476917,0.0112038795,0.029471558,0.01248274,-0.029724281,0.03463942,-0.03838851,-0.0021430282,-0.044966586,-0.022956457,-0.03674744,-0.008841525,-0.056578126,0.0012874166,-0.00071738474,0.0051678214,0.075466454,0.01818928,-0.10105612,-0.04931698,0.007343025,0.06751725,-0.07232581,-0.022322014,0.04873787,0.057265252,0.03107713,-0.027909309,0.03505999,0.045183532,0.008334287,0.0232264,-0.05465533,0.0431291,-0.011903139,0.004248054,0.042770945,0.022430219,-0.05253394,0.015215589,0.00556409,0.0316275,-0.012241129,0.02014658,-0.048758198,0.0005445713,-0.002223989,0.04652495,-0.049483433,-0.05847889,0.029683907,-0.0009877451,0.05212114,-0.052095857,-0.009509679,0.006366151,0.062061243,0.019968405,-0.031143844,-0.026708618,0.025537202,0.021347012
Asian Restaurant,0.043576542,-0.06192485,-0.053170405,0.014377173,0.013017939,-0.018659841,-0.03722452,-0.015197343,-0.00883969,0.0017695967,-0.032106273,0.020536855,-0.06735425,-0.01134873,0.009542459,-0.04759483,-0.019914746,-0.060942,-0.020070108,-0.051794685,0.05577413,-0.05667061,-0.03318462,0.03096148,-0.035845242,-0.026155557,-0.04730456,0.004039228,0.011708736,-0.028692082,0.007642084,0.010153449,0.027956031,0.02390164,0.06360359,-0.011218118,0.04670746,0.030795332,0.023785042,-0.03542071,0.031011412,0.0031895582,-0.028980229,-0.013699278,-0.048703004,0.00050348043,-0.016234988,-0.07999386,0.013922209,0.02860013,0.018711878,-0.016944783,0.020484842,-0.018316042,-0.030470448,0.0121901985,-0.06421123,-0.009926699,-0.0126921935,0.0045862105,-0.021676613,-0.036715582,0.027707085,-0.002948188,-0.027148195,0.014448591,-0.053154804,0.0047941073,-0.047758833,-0.0011764932
