College Rec Center,-0.060874715,-0.024005173,0.09391856,0.06442833,0.10092462,0.08471422,-0.14514506,-0.09117706,-0.0027463995,-0.080493435,0.04973109,0.083538935,-0.020786712,0.1281984,-0.014425912,-0.016744334,0.05962618,0.010548703,0.0054504955,0.05142008,-0.10005387,-0.059965804,0.07144154,0.049436554,0.023977809,0.07916276,-0.01698874,0.050796524,0.07036279,-0.049787812,0.07644586,-0.0002188813,-0.063561216,-0.046290167,0.069159396,-0.09231949,-0.07341076,-0.14460395,-0.10436492,0.0132120475,-0.060842168,0.019874664,-0.0067663677,0.01211448,-0.07190868,-0.0030972115,-0.02423569,0.0018640964,-0.001127068,-0.044985354
Paper / Office Supplies Store,-0.08301129,0.047150604,0.13170642,-0.049623355,-0.11031579,0.123176165,0.05409767,-0.103591405,0.09299263,0.013950827,0.042048823,0.021774903,0.07644791,0.025394337,-0.05159664,-0.03739301,-0.03250176,0.007038316,0.06511578,0.010867331,0.03068548,0.040302522,-0.029634427,0.05108875,0.033735428,0.17668012,-0.04761108,0.14318232,0.0050743017,0.05302147,0.12755893,0.028090816,-0.05466086,0.15717418,0.07620621,0.035050362,-0.09865774,0.03333351,0.07280067,-0.037084416,-0.064238966,-0.0058772378,0.029664617,-0.11663523,-0.028823216,0.054437883,-0.059131853,-0.07403107,-0.19018036,-0.025619851
Martial Arts Dojo,-0.017277565,-0.0057502883,-0.011042796,0.107684,0.0987525,-0.0318299,-0.031199513,0.047057513,-0.0399097,0.005194284,-7.111509e-05,0.009469619,0.005031904,0.02441182,0.053080905,-0.060329013,0.055367112,0.016701791,-0.040947527,0.013566101,-0.06223915,-0.0938078,-0.029727755,-0.07419124,0.06994553,0.10397413,0.014777192,-0.007578971,-0.011926025,-0.0035988977,-0.07597428,-0.07731727,-0.054506384,-0.09401938,0.035023436,-0.008304593,0.022141568,0.031196069,-0.015440626,0.042149745,-0.06142984,0.0023655966,-0.010240739,0.017124806,0.0014042892,-0.004669139,-0.048880313,-0.08085555,-0.027029838,-0.059757274
Surf Spot,0.0041687936,0.04642217,0.08836854,0.030349262,0.05969951,-0.004418891,0.012359913,0.012449576,0.01716778,-0.07555969,-0.05055805,-0.0715038,-0.04617954,0.066491365,0.0526136,0.034669094,0.05024584,0.047667097,-0.06513327,-0.013085408,-0.05363724,0.011773387,0.006350665,-0.027488133,-0.009961586,0.11079253,-0.024340171,0.01959224,0.01949124,-0.07481454,-0.048783865,-0.052825257,-0.027472526,-0.13435222,-0.0019471142,0.042472497,-0.032982804,0.03955558,0.00928805,-0.08251181,-0.061306752,0.0027404763,0.023080582,0.032793716,0.018300708,0.12925462,0.04498032,-0.055360895,-0.018029273,-0.12083357
Multiplex,-0.021682661,0.031122383,-0.08414814,0.029444683,0.118944064,-0.18004367,-0.09997454,0.15081546,-0.06948849,0.021130282,0.06836009,0.09801237,0.060318008,0.11246545,0.11592064,0.039580647,0.0016282257,0.025506495,-0.13360614,-0.0067533953,0.043040927,-0.012493613,0.052338086,0.07177967,0.08236719,0.053261273,-0.012931434,-0.03350254,0.025860516,0.016070347,0.008872087,-0.022128465,0.02729151,-0.054514922,-0.10878521,0.025756694,0.0074443305,-0.0073109884,-0.09458123,0.071276575,0.121448085,-0.006476596,-0.031993315,-0.019107895,0.04236808,-0.01157326,-0.061455596,0.09977755,0.09681526,0.10985026
Opera House,-0.030389205,0.007859077,-0.044794526,0.00059563294,0.09079127,-0.075208366,-0.07771859,0.09367332,-0.010913682,-0.10186245,0.032068573,0.068226546,-0.013749418,0.07022908,-0.011314113,0.0053186715,-0.04394955,0.045092437,0.012845475,-0.0648878,-0.036895312,-0.0077917054,0.104776114,0.032232072,-0.016182933,0.03939055,0.0127321575,0.01265705,0.079208426,-0.15390232,-0.060669765,-0.0034612827,0.01224125,-0.16299218,-0.04277237,-0.04019385,-0.0032628216,-0.004255722,-0.04670281,-0.042900432,0.030204332,0.0029027276,0.051313866,0.019299911,-0.005428598,0.1837531,-0.054548267,0.013420558,0.070496164,0.03667026
Sandwich Place,-0.020355452,0.06420301,-0.07593108,-0.0026940587,-0.058211617,-0.021131676,-0.089104734,-0.009799775,-0.060622394,-0.09446995,0.23566562,0.13570812,0.028710116,-0.100633755,-0.056612715,0.030057048,-0.2742191,0.11391541,0.0013549689,0.003755452,-0.07009098,-0.06542548,0.06454964,-0.048200905,0.008292485,-0.002799388,-0.0072978474,-0.009966325,-0.13248336,0.0034794044,-0.030591924,-0.02843963,-0.13953038,-0.092166446,-0.077066,0.004844875,0.049600143,0.003833264,0.05562489,0.04087165,0.013465798,0.057022393,-0.0697346,0.09006867,-0.021715475,0.012237221,0.0036598705,-0.1440388,-0.022452377,-0.10139716
Food,0.028233211,0.11972136,0.016488552,-0.0073874327,-0.067309946,0.10395148,-0.017108873,-0.06826863,-0.042705256,-0.14150973,0.06142524,0.027150085,-0.08464498,-0.08397725,-0.08075518,-0.056194607,-0.30777895,0.078989506,0.0029813345,-0.03628948,-0.12668419,0.071982965,0.042655222,-0.05995111,-0.11435532,-0.030232761,-0.035333738,0.09991441,-0.07031441,-0.061145425,-0.013773092,-0.023834664,-0.053373776,-0.110898376,-0.043814316,0.0053741625,-0.07302946,-0.05886419,0.10943556,-0.012794154,-0.0011856855,0.04620313,0.042823065,0.15926784,0.036446817,0.14720944,-0.038962852,-0.15834936,0.01756679,-0.020655002
Video Game Store,-0.062200367,0.024961207,0.0922369,-0.06651213,-0.07510202,0.1463736,0.01158049,-0.19455597,-0.0030725505,0.020821085,0.09976092,0.12697215,0.10367961,-0.005204319,-0.038809944,-0.08225934,-0.01923385,0.088204615,0.051824346,0.022470867,0.023948105,0.067765,-0.049895152,0.003430698,-0.009709601,0.1625076,-0.004054787,0.016322095,-0.020495191,0.07305066,-0.004705116,0.09252061,-0.041408148,0.08865146,0.08133328,0.026347298,-0.06187923,0.06477888,0.13271119,0.08446621,-0.036911264,-0.03067229,-0.04874719,-0.06333749,-0.042899955,0.116396226,-0.056137286,-0.11835098,-0.10850943,-0.054783672
Campaign Office,0.023406066,0.030375846,0.061901227,0.10423055,0.036923617,0.0855872,0.0059371265,0.049526636,0.059908528,-0.0008157566,-0.005521003,-0.08391999,-0.027293917,-0.0072406456,-0.05965788,-0.020717986,0.019596962,0.020686686,0.022533672,-0.009330969,0.0049337717,0.033986524,-0.002186656,-0.024202205,-0.008370107,0.012978978,-0.00059534516,-0.059385005,0.04357615,-0.029887868,0.030252246,-0.034323804,0.04652241,-0.050411846,0.008347802,-0.0076707993,0.013423551,0.03436501,-0.022108827,-0.120144255,-0.0021931045,-0.06875758,0.051931545,0.022333056,0.08726722,0.021614593,-0.010036113,0.015483456,0.06661722,-0.0425984
Coworking Space,-0.015717864,0.013138673,0.035451923,0.07778363,0.049518988,-0.0106989965,0.0049279314,0.08622288,0.0714307,0.097254574,0.018551191,-0.060322754,-0.028929606,0.029845538,-0.015129821,0.058761805,0.12886474,0.009320289,0.025371466,0.10624285,0.03272648,0.051210202,-0.02693909,-0.03257191,0.017154608,-0.037528913,-0.039706934,-0.031344965,-0.0596177,0.033970088,-0.0055895513,-0.02177628,0.019851843,0.012013933,0.090305336,-0.004672469,0.06418139,0.12033817,-0.029254742,-0.012972335,0.041505758,-0.07836082,-0.0063307956,-0.10871817,0.027233297,-0.02780905,-0.058732785,0.031485457,-0.054397173,-0.058009736
Campground,0.03072165,0.04988274,0.09075424,0.047085807,0.18208039,-0.07199842,-0.04167189,0.020434752,0.021728847,-0.05050514,0.003034059,-0.032552175,-0.012318471,0.018571503,0.044872284,-0.08040782,0.025813341,0.00062350184,-0.069509424,-0.120139845,0.0071369037,0.0026733894,-0.0010535605,0.027372185,-0.017417677,0.1818237,-0.01649236,-0.024662824,0.051631592,-0.028005455,0.013675861,-0.060185276,-0.016116632,-0.07675123,-0.18976337,0.001415927,-0.092181206,0.025019523,-0.016568199,-0.13728616,-0.108424276,0.0018613972,0.04558194,0.018116461,0.06045702,0.017599277,-0.029925143,-0.02295072,0.053030863,-0.075596504
Newsstand,-0.008907432,0.09888384,0.14444292,-0.057888255,-0.08505324,0.0050510354,0.0248674,-0.0072302865,-0.0037148427,0.012372656,0.0282006,0.040301334,0.023452258,-0.0072506294,-0.13526851,-0.07408021,-0.044843607,-0.010121262,-0.026752977,0.013363054,0.095116146,0.12910843,0.042985775,0.09496997,0.057798233,0.1407741,-0.009659726,0.008426508,0.100373775,-0.000994239,0.08931356,-0.07616543,0.09230906,0.054923117,-0.06525312,0.006935749,-0.11027974,-0.0006120517,0.079448566,-0.013029121,-0.039407432,-0.05378514,0.058113758,-0.045639567,0.071990296,0.04614669,-0.026550043,0.00807547,-0.03142468,0.018191759
Athletics & Sports,-0.017602839,0.0012247376,0.056442633,0.099831104,0.09777582,-0.028578281,-0.08094848,0.055135213,-0.044738844,0.0038705636,-0.02681812,-0.017880533,-0.0139255375,-0.0045954604,0.08382579,-0.04081608,0.071892396,0.054449983,-0.056392424,0.0010675713,-0.053983867,-0.05387816,-0.046472408,-0.0583975,0.032650612,0.13510127,0.033832863,0.0035933498,-0.018422326,-0.025511993,-0.019289281,-0.063539095,-0.051541913,-0.09513669,-0.008933356,0.035767842,-0.026555408,0.03887478,-0.068761975,0.018915378,-0.066891916,-0.06485658,-0.0031447539,0.043564934,0.039082006,0.035572946,-0.02754026,-0.042523198,-0.04370484,-0.13141309
Bike Shop,-0.08154701,0.034707144,-0.07121569,-0.055021245,-0.051790904,-0.043292258,-0.06311205,0.038608152,-0.12794793,-0.06017024,0.07937608,0.013520138,0.038258784,0.042692292,-0.21211267,-0.052537873,0.0020337477,-0.04535747,-0.11804079,0.018919662,0.016231537,-0.052046195,0.075245775,0.0152491,0.059445094,0.15044472,0.055967655,0.02490706,0.031453673,0.051529586,0.008095648,-0.084688,0.008440172,0.030318167,0.03683138,-0.018929265,-0.04417684,-0.0025844271,-0.04599675,0.10323664,0.024947913,-0.1611511,-0.07053523,-0.05293043,-0.020427944,-0.047220483,-0.07530209,0.10312602,-0.029190386,0.054168798
High School,0.1308667,-0.0064027123,-0.030754741,0.012745571,0.038648743,0.009330823,0.03270942,0.02462197,0.035076585,0.026629604,0.011929015,0.0013374407,0.017968848,-0.11869849,0.090918094,0.05805127,0.11297557,-0.009607244,0.003464941,-0.016580487,0.09614058,0.0026636329,-0.012623901,0.055397358,0.049524914,-0.03024729,0.04023833,-0.05194588,-0.10160285,0.013083793,0.060973033,0.057877246,-0.016540404,-0.04796915,0.029221065,0.006095471,0.064888135,0.10093053,0.0040828697,-0.04561864,0.033052526,0.013902131,-0.07356726,-0.08009915,-0.02642215,-0.022076197,0.015677173,0.039951198,0.008209325,0.05327983
Auto Dealership,-0.1495396,0.036540657,0.05881226,-0.10123445,-0.07914112,-0.037818268,-0.015715845,0.01590203,-0.012996459,0.0031310483,-0.053154692,-0.059621498,0.09554171,0.04357708,-0.079237126,0.030676719,0.09488512,0.05233698,-0.09699114,0.14690036,0.15561113,0.018668326,0.004784925,0.022545438,0.025727829,0.11467137,-0.12459727,0.10014093,0.0010074638,0.047308914,0.03887056,-0.0137182055,0.020667288,0.07672686,0.11851051,0.058369182,-0.07018756,-0.040762454,-0.003185667,0.109491825,-0.041468605,-0.05676005,0.03155617,-0.088367656,-0.045364186,-0.029445855,0.041567314,0.04388146,-0.11853847,-0.017026551
Pool,0.029039323,0.029687649,-0.021103784,0.032393076,0.15369186,-0.14687169,-0.04347482,0.032934234,-0.048620675,-0.018045813,-0.055246413,-0.06408738,0.028550504,-0.007711056,0.06231574,0.011818241,0.13263357,0.0034889504,-0.14851919,0.026118381,-0.030933518,-0.10764724,-0.0030711982,-0.011823386,-0.013989597,0.11768173,-0.06930636,-0.06064608,-0.030088106,0.062253427,-0.0363926,-0.06444572,-0.02247589,-0.06632661,-0.05087596,0.054327626,-0.06975703,-0.025960786,-0.13887899,0.038558573,-0.03062645,-0.055458724,-0.055037152,0.03274908,0.036872566,-0.011189217,0.026006589,-0.021639466,-0.086816944,-0.015970204
Airport,-0.10182243,-0.04548164,0.031259764,-0.09113453,-0.0049044844,-0.03579969,0.023217589,0.04954169,-0.0009838063,0.030855348,-0.024062013,-0.11402429,0.06516842,0.074918084,0.06547628,0.020411931,0.11124721,0.0046740416,-0.002696313,0.08413943,0.10955479,0.07648389,-0.065307565,-0.09206682,0.0023349673,-0.05755202,-0.080785036,0.029566638,-0.11510345,-0.014011811,-0.027881613,-0.046060726,-0.08346379,0.012313887,0.06081747,-0.04061739,0.04366022,0.004818419,-0.04011769,0.041996747,0.10008246,-0.017318528,-0.029761465,0.06652736,0.013479983,0.11857417,-0.044084817,0.05845972,-0.069830686,-0.031487685
Gaming Cafe,-0.019531393,0.052698832,0.16684264,-0.07726988,-0.033401318,0.035491366,0.033978835,-0.06276117,-0.08280963,-0.087607644,0.009317253,-0.031771656,0.061706822,-0.0077548386,-0.08019952,0.008661743,0.023359464,0.12459912,-0.0077592605,0.03946642,0.09017985,0.09338921,0.0063361474,0.009890001,-0.015930306,0.17358246,-0.05511896,0.027599728,0.022402514,-0.014485095,0.05959931,-0.040178988,0.016459988,0.08387723,0.076043315,-0.0139358565,-0.11063172,-0.051254522,0.09793508,0.016840313,-0.06482567,-0.17645895,0.0823462,-0.03747443,0.04040957,0.09786117,-0.01658832,-0.0827393,-0.076489925,-0.05417311
College Cafeteria,0.006791059,0.03918804,0.0461218,0.102686666,0.08601562,0.038583882,-0.051528655,-0.078092635,0.0091420505,-0.15316458,-0.0550206,-0.049232773,-0.10551117,0.061095234,-0.04742235,0.038309198,0.11353482,-0.035172906,0.08749613,0.084923066,-0.0075191893,-0.047588486,0.12886262,0.025677402,-0.0412978,0.11462062,0.0017651517,0.033785712,0.055910043,0.025935063,0.11592981,0.033460245,0.025424384,-0.023053559,0.059985697,-0.1561574,-0.10556197,-0.087504335,-0.06012363,-0.018036783,-0.09116572,0.059131853,0.019595182,-0.030462326,-0.07960673,-0.017428432,-0.049717665,0.034360684,-0.049823664,0.01720574
Whisky Bar,0.07154164,0.093523726,0.061976194,-0.055160135,0.034427393,-0.016389385,-0.10844748,0.04690675,-0.056303486,0.0434103,-0.05185523,-0.012158185,0.11596416,-0.17092575,0.02712388,-0.10149279,0.014297921,0.042269137,-0.037209436,-0.059750527,0.015698813,0.0567407,-0.08047105,0.11452122,-0.0589108,0.057641104,0.030521255,-0.019505939,0.012636748,0.053790305,0.18041824,0.012954786,-0.043863975,0.00993504,0.004782615,-0.057134654,-0.11276206,0.082288645,0.041846864,-0.0015802607,0.050832756,-0.014169943,-0.07803974,-0.036115855,-0.065498516,0.040309772,-0.00411587,-0.038523905,-0.063784696,0.08907254
Cajun / Creole Restaurant,-0.048769724,-0.027358554,0.102881804,-0.027546845,-0.016942967,0.17833373,-0.041715834,-0.11931653,-0.00940465,-0.09069276,-0.021848598,-0.023696527,-0.049793214,0.07306121,0.001019232,-0.12945664,-0.17617637,0.036696643,0.008590837,-0.013732014,-0.1160142,0.08099873,-0.079249956,-0.08354632,-0.13701873,0.017010953,-0.027844384,0.11956149,5.7533383e-05,-0.15535617,-0.027787412,-0.01278604,-0.024659133,-0.014418893,0.07653618,-0.072369725,-0.04901566,-0.05999183,0.04099543,-0.05361087,-0.030385466,0.05122293,0.03291329,0.08526059,-0.02402294,0.25842968,-0.059392996,-0.11727068,-0.04357349,-0.03446483
Asian Restaurant,0.0050691105,0.1398462,0.010315873,0.04326686,0.059722897,0.0973409,0.048686802,-0.030017002,0.0021266155,-0.13411412,0.06765922,0.032001182,-0.101431556,-0.06474583,-0.07138461,-0.010741055,-0.11100661,0.07029763,0.03401488,-0.09161845,-0.040027156,0.0049062353,0.06477097,-0.05080858,-0.10349686,-0.027964488,0.0062855333,0.04672814,-0.041461613,-0.05338862,-0.046786774,-0.021728834,-0.011552476,-0.08340384,0.088501364,0.028985152,-0.03777638,-0.01569523,0.036972083,-0.10088108,-0.044932913,0.0075354353,0.0110117085,0.15534867,0.023380995,0.12266244,-0.012354605,-0.11918725,-0.014551411,0.052387673
School,0.14393546,0.04575747,-0.0012475098,0.015718002,0.041989397,-0.0016399221,0.042419918,0.022885073,0.062201597,0.018867001,-0.0363152,-0.022688234,0.005124118,-0.13452622,0.045790777,0.0102835465,0.13554826,-0.016381785,0.036244486,-0.023460636,0.12881996,0.021995204,-0.015759513,0.07380283,0.024912601,0.026807474,0.047807895,-0.0551441,-0.064373694,0.007813093,0.10230347,0.07847831,-0.0023137694,-0.07724092,0.034839943,-0.001887003,-0.0063360557,0.12075764,0.035722576,-0.07942886,0.026608936,0.034367327,-0.041363537,-0.09348296,-0.033803113,0.052579165,-0.022476932,0.025667734,-0.024044732,0.045743786
Conference Room,0.057787728,0.008485171,0.0073282453,0.04586786,0.0022233445,0.11990242,-0.0010774899,0.005340293,0.14886665,0.04154148,9.7665936e-05,-0.1051882,-0.08367218,0.055172306,0.010161575,-0.059192248,0.060979337,0.042199172,0.05049693,0.07261421,0.017228097,0.083946966,-0.032241553,0.00046700425,0.0014936388,-0.035853982,-0.033156916,0.04033317,-0.02382638,-0.0018844642,0.041053966,0.048593685,0.050160214,-0.06272982,-0.016090507,-0.052144736,0.0012870729,0.11588955,0.037067585,-0.08183503,0.08240841,0.055772033,-0.043252364,-0.0030300114,-0.016648948,0.07242659,-0.036519386,0.032872953,0.017046217,-0.13433486
Bank,-0.07366002,-0.016065845,-0.05570452,-0.058722384,-0.09365232,0.06061558,0.06095494,-0.029554456,0.13215092,0.040813345,0.017754402,-0.034459867,0.044636015,-0.038684268,-0.0067826957,0.014394619,0.028006615,-0.03733711,0.06497185,0.090920776,0.0165574,-0.021211838,-0.03508941,0.091849685,0.056259286,0.15255481,0.021930875,0.04681556,-0.022237353,0.12688506,0.05672918,0.0015617376,0.043575257,0.10288718,0.07864473,-0.0019807983,-0.004637584,0.12245913,0.020019908,0.10098946,-0.06551729,-0.0050237793,-0.086164154,-0.12722836,-0.049580816,-0.02623559,0.025541956,0.005239374,-0.1871364,0.05060461
Light Rail Station,-0.0071977004,-0.1316504,0.0737602,-0.1013925,-0.035582423,0.05189248,0.15891406,-0.033378087,-0.06309034,0.124290496,-0.004203715,-0.09270453,0.011397099,0.07517275,0.17581812,-0.0032998882,0.018208215,0.0009189397,0.056112222,0.047729224,0.024376493,0.14538741,-0.01018605,-0.09992556,-0.110367686,-0.16866718,0.019917622,0.013986401,-0.07204835,0.06920463,-0.07030855,-0.008329665,-0.0861672,0.08345253,0.015749354,0.017697114,0.029299442,0.026576262,0.0029748231,0.083916895,0.107699424,-0.0044312645,-0.035812452,0.037457533,0.0454238,0.08429006,-0.075620405,-0.058148105,-0.12886177,-0.0019991845
French Restaurant,0.043976083,0.08736783,-0.058969446,-0.0033980364,-0.0047527123,0.070724234,-0.017359318,-0.029371895,0.009981725,-0.13275298,-0.051150326,-0.021861762,-0.13997251,-0.034061015,-0.036957223,-0.10148053,-0.13418555,-0.07623273,-0.06072359,0.023479598,-0.07146193,0.034977037,0.037960563,-0.02635031,-0.1515003,-0.005560347,0.012650397,0.10576605,0.018813558,-0.08266447,0.0019875858,0.014194757,0.05498699,-0.024989232,-0.043842554,-0.006962815,-0.07736385,-0.048278213,0.07764202,-0.044511784,0.0073045506,0.11237673,0.016778745,0.14327654,-0.002736861,0.05227596,0.029839283,-0.09382413,0.02809058,0.06295451
Hot Spring,-0.0006980896,0.016958736,0.124050215,0.026389075,0.05455331,0.018144153,-0.05029124,0.013720695,7.5561926e-05,-0.06557121,-0.075144395,-0.072155975,-0.03949391,0.06604587,0.052197903,-0.08342368,0.02614477,0.06720524,-0.04015809,-0.030599153,-0.04799056,0.07204374,-0.011436487,-0.0033417707,0.022808151,0.12537536,-0.0035396572,-0.0029808965,0.0583254,-0.10190124,0.0070925294,-0.044729576,-0.007213361,-0.068500265,-0.117167205,0.05080857,-0.049863115,-0.023019917,0.020403888,-0.12263564,-0.025803003,0.020940956,0.08489389,0.023526412,0.09736608,0.12142751,0.06365803,0.02689911,-0.009622073,-0.07564084
Concert Hall,-0.1063184,0.055521585,-0.12197989,-0.014950966,0.07363051,-0.06669372,-0.017874138,0.09244018,-0.104451664,-0.09256699,0.01492476,0.058408327,0.022225259,0.12717399,0.04032679,0.15000166,-0.06696972,-0.008997056,-0.004631983,-0.030471927,0.0018180124,0.02992532,0.1620266,0.04921603,0.030369036,-0.0049291886,-0.062836885,0.011412917,0.023372838,-0.07704489,-0.09134367,0.030056275,0.040638514,-0.03963671,-0.08600898,0.0209356,0.017554712,-0.0009119455,-0.1032304,0.013797371,0.05602591,-0.041786242,0.023726357,-0.02949832,-0.027499977,0.012497533,-0.060811747,0.08142317,0.0815713,0.086288035
