Martial Arts Dojo,-0.010222487,-0.00430496,0.03930008,0.06735517,-0.045171924,-0.04301462,-0.03192945,-0.014640806,0.016032644,-0.1056738,-0.042671204,-0.029144986,-0.030957837,0.038675275,-0.03285476,-0.008579552,0.045716062,0.0059469305,-0.0036179107,-0.026171818,-0.005752644,0.058707356,0.006476833,-0.006892872,0.0066798055,-0.0021031145,0.027980372,-0.01746836,0.045850523,-0.019695288,-0.033233643,0.013099179,-0.008940746,0.046232376,-0.047467507,0.010281235,-0.015200421,-0.038579255,-0.022955341,-0.035672978,-0.014037127,0.018801786,-0.029795151,-0.020522837,-0.042111903,-0.0012096502,-0.047338903,0.034845345,-0.045264423,0.04769969,0.02591684,-0.028714634,0.0008072052,0.046317335,0.029383468,-0.04932808,-0.03147528,0.0153842345,-0.026180478,-0.025192255,0.0017929599,0.020922657,-0.031345204,-0.021261606,-0.031197809,0.027332619,-0.026748728,-0.027949166,-0.0011565872,0.022029318,0.025972225,-0.04798037,0.026554408,0.04657448,0.062937036,-0.042156212,-0.034720622,-0.022745978,-0.030839557,0.016992362
Surf Spot,0.006735474,-0.018326906,0.029397747,-0.011811446,0.018676532,-0.051161405,-0.03676966,0.06329709,0.045991383,-0.09076443,-0.018214427,-0.03155202,-0.047664084,0.06290832,0.013940066,-0.01876036,0.025869295,-0.01008467,0.02636073,-0.024767365,0.006360734,0.013690869,0.038471658,0.06254709,0.0040545105,-0.02173447,-0.014825226,0.1105859,0.032685157,-0.007299441,-0.037431248,-0.032756478,0.013484347,0.028787645,-0.012020698,-0.019765088,-0.028180245,-0.0069957264,-0.01748198,-0.01810226,-0.07818362,0.05115521,0.02796507,-0.0358665,0.01017913,0.017060025,-0.0025501354,-0.047164313,0.010831531,-0.036931917,-0.020460807,-0.039471004,0.014127726,-0.010852852,-0.028856466,-0.06134251,0.0017598914,-0.031184556,-0.025578126,-0.034335453,-0.031741276,0.010714756,-0.05209939,-0.04223386,-0.017400075,-0.010519582,-0.022981733,-0.022606043,0.025698215,-8.938834e-05,0.010664808,-0.01787763,0.06180016,-0.021167671,0.071900785,-0.04096361,0.025714831,0.0027254084,-0.03303625,0.064028546
Multiplex,0.04757166,0.050054736,0.06079459,0.042527795,-0.007997496,-0.08014471,0.047523227,-0.019730931,-0.061018545,-0.053509213,-0.020728517,-0.018924851,-0.0027129846,0.0070776455,0.07743621,0.0049890634,0.10028323,-0.043368235,-0.0172393,-0.043939915,0.040748883,0.007707566,0.04386981,0.09027849,-0.009276243,0.07640943,-0.01092807,0.0672918,-0.002815405,-0.028145378,-0.012129287,0.0060308836,0.0004800642,-0.026970614,-0.009181019,0.009414295,-0.05373085,-0.001814317,-0.03924633,0.024373567,-0.11681332,-0.025871534,0.0072826464,-0.10239057,0.011725035,-0.08268468,-0.05998931,-0.018407669,0.018317012,-0.024353717,0.0016169478,-0.017901206,-0.045681413,0.0014835969,-0.051335298,0.009918097,-0.025909385,0.008497743,-0.04397134,0.007174541,-0.0008360818,-0.037274107,0.010253458,-0.0586359,-0.024237568,-0.09150172,0.025159232,-0.07646028,0.055649087,-0.052081194,0.053748813,0.10627724,0.04234286,-0.040095005,-0.06708247,-0.035603,0.059106443,0.035340358,-0.013163025,-0.059105795
Sandwich Place,-0.110577494,0.04672991,0.028497735,0.017743692,-0.045023367,0.036733963,0.04623042,-0.14425358,0.05116838,-0.020689428,0.06298654,-0.013651416,-0.09702441,0.028224722,-0.0029796392,-0.088946864,-0.1319655,0.008461889,-0.02512664,-0.010055656,-0.02496726,0.044911895,0.037521303,-0.012155365,0.071462095,-0.10739359,-0.07000621,-0.031903856,-0.043826733,0.021307757,-0.025044104,-0.103614226,-0.06741126,-0.031107163,0.120788656,-0.03308163,-0.09997827,-0.011526676,-0.08162558,0.035024513,0.049205717,0.04777509,0.017513078,-0.030507354,-0.13057894,-0.02890156,-0.041727502,-0.072723456,0.012490656,-0.058252446,-0.029261036,0.03506703,0.00012633298,-0.12187607,-0.12156035,-0.050667867,-0.11432496,0.06251125,-0.027821349,-0.011452515,-0.10959461,-0.045914795,0.006250042,0.03771398,-0.01521425,0.059218172,-0.009891166,-0.03117044,0.088585824,-0.03946776,-0.034384165,0.06566361,-0.060669176,-0.12978485,0.01212121,-0.0441988,-0.055691734,0.011540865,0.09200931,-0.0034334604
Food,-0.039581966,0.027911738,0.004630712,-0.004489381,0.082284674,-0.017369967,-0.008706661,-0.03692207,0.0045235334,-0.06832863,0.04354377,0.016405,-0.08665164,-0.08315896,-0.004273682,-0.0412613,-0.09382658,-0.052290637,-0.058223665,-0.038488142,-0.0047095018,0.012450691,0.02325607,-0.013354103,0.010033305,-0.057188064,-0.10000522,-0.025785865,0.020200657,-0.013905988,-0.04389438,-0.10153106,-0.037786502,-0.033062603,0.03280549,-0.03773284,-0.13964885,-0.04088248,-0.09698999,0.025599927,0.018958783,-0.044735093,0.034014013,-0.10138358,-0.08762662,-0.07858759,-0.051669315,-0.111849524,-0.032055497,-0.04232491,-0.06125966,-0.0019191919,-0.010528963,-0.06385672,-0.11111185,-0.050413415,-0.10318428,-0.010484341,-0.023671184,-0.04336559,-0.09861571,-0.01879954,0.005441583,0.030194182,-0.002908376,0.0021853761,0.020852996,-0.054797776,0.022387471,0.010392618,-0.056660485,0.0024137064,-0.07145629,-0.1391562,-0.018631356,-0.082467705,-0.035347335,-0.0061238226,0.110133074,-0.054168086
Video Game Store,0.04051179,0.012336968,0.07379417,0.057325445,0.080186374,-0.029440954,0.056505084,-0.01616766,-0.01801784,0.0043285545,0.023726974,0.010291435,0.05375792,0.026607698,0.0116499895,-0.02659375,-0.009334636,0.029730948,-0.014890137,0.015120694,0.033188544,-0.045001544,-0.038918734,-0.06699617,-0.02488226,0.013906544,0.0061036944,0.06904194,-0.00858072,0.04123243,-0.04503381,0.016114345,0.0028287573,0.061327904,0.036940202,0.049479373,0.0436158,-0.038796574,0.08692466,0.032486837,-0.0056231096,-0.09953059,-0.0123537425,-0.023469187,0.019372314,-0.028538942,-0.012188738,-0.030480618,0.044501796,0.0250857,-0.052497998,-0.04199415,0.13151,0.09810887,0.026220758,-0.09675403,-0.076840125,0.026010707,0.04028051,-0.056308318,0.06494922,0.084542364,-0.045417987,-0.13854977,0.06216929,-0.015094683,0.07153857,0.027421266,0.0063733202,0.09232098,-0.072332166,-0.06544146,0.0176653,0.07449448,0.025095716,-0.16551645,0.052395996,-0.0017987844,0.0054317145,-0.018583408
Coworking Space,-0.01244127,0.04209569,0.024176048,0.044520784,0.025569027,-0.082095906,0.07274662,0.0327484,-0.018260436,-0.04862296,0.08824788,0.024580127,-0.02028255,-0.010668407,-0.0021211384,0.062818766,0.035624526,0.0063691316,-0.049931273,-0.011952602,-0.0082742125,0.0158783,0.0086337095,0.018244568,-0.0010088282,0.059995558,-0.023902532,-0.023333874,0.03913224,-0.023801774,0.00063923514,0.029244862,0.057599347,0.0012459569,-0.05844923,0.037992503,-0.0030853758,-0.00035751052,-0.11763048,0.01802259,-0.03241853,-0.029441401,0.036020223,0.010056477,-0.0035162251,-0.06853137,-0.028276825,-0.019666739,-0.03323767,0.021433974,0.016355943,-0.0072009843,-0.04059597,-0.0127787255,0.014335245,0.032802366,-0.045619547,-0.05450483,-0.017252667,0.05383306,0.04068044,0.020277333,0.015299411,0.03199734,0.028079687,-0.003843275,-0.045210466,-0.004547762,-0.06490154,-0.017269904,-0.00514281,-0.021609321,-0.046018463,-0.021190858,-0.05948624,0.023946762,-0.075479865,0.033749666,-0.027127028,-0.02293069
Campground,-0.06012887,-0.07587723,-0.035517476,-0.010977237,-0.0040031057,0.07822819,-0.046521395,0.0681542,0.014912255,0.017578382,-0.073810235,-0.022498455,-0.07262219,0.07310358,-0.055541832,-0.026911763,-0.02298108,-0.038827155,0.078633934,0.013355747,-0.047170397,-0.01241751,0.03204356,-0.027601346,-0.0411666,-0.058078535,-0.069330476,-0.0067424574,0.009618386,0.05969762,0.0077463733,-0.09914483,0.00012204144,-0.015045786,0.015482222,-0.08384143,0.015800118,0.004459255,0.07312806,-0.076989144,-0.047970977,0.042202763,0.06763262,0.0123610515,0.02586259,0.026861638,-0.055584937,-0.06983203,-0.053540412,-0.04685125,0.050715465,0.064147614,-0.00025602244,-0.016012272,-0.04500448,-0.084203094,0.03594311,0.021030018,-0.083310045,-0.0016340538,-0.023967598,0.026089864,-0.033907127,-0.021412568,-0.027230956,-0.008076121,-0.08589947,-0.059320793,0.032387324,0.015147984,0.011122484,-0.14455774,-0.022699181,0.03227236,0.0043735104,-0.052989744,-0.111669675,-0.062077172,-0.09994589,-0.009624555
Newsstand,0.0032667369,-0.023808662,-0.0001208093,0.013868209,0.09025454,0.029352019,-0.018277586,0.041387416,0.12220229,0.024542412,-0.051585767,0.049188226,-0.00079550873,-0.06114219,-0.07310541,-0.009158321,-0.07525401,-0.010501217,-0.007917475,-0.0035378803,0.021677189,0.0010352354,-0.04390942,-0.03208532,-0.036391824,-0.04866249,-0.03210265,0.11888209,0.031685892,0.0008714652,0.009257156,0.022734638,0.02210459,0.06674019,0.024024533,0.020037202,0.022408508,0.041710965,0.036821052,-0.019439949,0.06789997,-0.056180663,-0.00059298985,0.02610673,-0.0021352149,0.069215655,0.094093665,-0.09459113,0.016293216,0.016567595,-0.06744563,0.015643967,-0.006622102,0.024504237,-0.03711049,-0.047062468,-0.005667788,-0.03702563,-0.016351797,-0.06050346,-0.007251337,0.018966738,-0.06293364,-0.050231013,0.07987893,0.004718501,0.10607686,0.060710672,-0.060903292,0.064524025,0.042644,-0.010087463,-0.022448746,-0.0021568332,0.091301195,-0.008203955,0.0035516343,-0.079032645,0.04221366,0.071583144
Athletics & Sports,-0.050688908,-0.034476265,0.013899848,0.01211695,-0.024099331,-0.014290044,-0.01914892,0.01919951,-0.00057396013,-0.06621778,-0.055407565,-0.032247026,-0.03002708,0.06663931,-0.0068947645,-0.010802894,0.029196002,0.013478888,0.02747337,-0.030616911,0.023664592,0.030375402,0.009224563,-0.00018150825,0.008032213,-0.05861336,0.00849534,-0.022673804,0.0024685927,0.0015105526,-0.019330714,-0.0009271484,-0.008693557,0.0305775,-0.02489724,-0.04902652,-0.035912156,0.002288228,-0.01898075,-0.053897455,-0.054684117,0.03591285,-0.011622828,-0.0022020545,-0.03953527,-0.02712287,-0.01553592,0.007015924,-0.04935824,0.012908852,0.028007269,-0.021795206,-0.029184934,-0.02161834,-0.01684551,-0.02535147,-0.005738708,0.012811852,-0.026594443,-0.02703877,-0.048733644,0.022990849,-0.031240258,-0.045507908,-0.04705864,-0.000885766,-0.079630956,-0.03620317,0.03361866,0.00715784,0.020090353,-0.027767628,0.038836278,0.02178246,0.029835537,-0.014022324,-0.0432683,-0.03047332,-0.0643455,0.018465329
Bike Shop,0.086008064,0.006726343,0.08677138,0.070814386,0.054760017,-0.06640185,-0.00029680878,0.02106316,0.047250163,-0.023745872,-0.02460033,0.05653397,-0.057184827,0.0654576,-0.022758452,-0.039687626,0.00084372703,-0.041221395,0.01469893,0.049212135,-0.061599236,0.023975356,-0.04460168,-0.012318635,0.03193582,-0.019186288,0.029291525,-0.012557272,0.060391936,0.048410136,-0.020252146,-0.009528086,-0.0057733487,0.050172925,0.0077717295,0.024461616,-0.01599657,0.0157714,-0.047585063,-0.04404649,-0.04273058,-0.013654104,0.04485163,0.007996693,0.003121378,-0.007978216,-0.040766284,-0.07353875,0.04585313,0.032226026,-0.0023336615,-0.006236826,-0.012953218,0.060503893,0.00042159948,-0.053407256,-0.050995186,0.09001666,-0.056447063,-0.0026873853,0.014695525,-0.016590344,-0.03195648,-0.119850874,0.036809914,0.113870874,0.02319955,-0.041576013,0.035343755,0.061508227,0.03526325,-0.040647823,-0.048920184,0.066433355,0.033832707,-0.10870029,-0.0038100749,-0.10736856,-0.0448413,-0.06321341
High School,-0.010909986,0.0032160913,0.014318329,-0.0014476823,-0.012180404,-0.05115466,-0.008989193,-0.07621204,-0.046886537,-0.023014337,-0.014304545,-0.053217605,0.009713712,-0.029021818,-0.026000924,0.014325979,0.022525692,-0.045921963,-0.06312659,-0.013060637,0.010911206,0.05726812,0.021750096,0.0022659132,-0.022438161,0.014420102,0.004146628,-0.03611939,0.0054088356,-0.02362677,0.018425867,0.04110913,-0.050528698,0.008363493,-0.04471816,-0.0061282804,-0.016423829,-0.0056428183,-0.027748512,-0.007963663,-0.06435796,-0.0009834771,-0.03252646,-0.030894049,-0.025927633,-0.017451605,-0.056133024,0.012614574,-0.035218846,0.030324625,-0.004464034,-0.08451652,-0.08137278,0.050123416,0.101003304,-0.06564266,-0.09920168,-0.05075522,0.02457575,-0.04488058,0.021961948,0.05633416,0.071396515,0.027535388,-0.02668511,-0.07235457,-0.050260298,0.023573432,-0.049561966,-7.878733e-05,-0.03566842,-0.030628685,-0.002312703,-0.017384667,-0.018963385,-0.044250753,0.009496566,0.022962466,0.0045567392,-0.11246868
Auto Dealership,0.03132233,-0.043519337,-0.0007183235,0.036468245,0.068709806,-0.014681485,0.025253735,0.074142136,0.07687879,-0.045199938,-0.021085164,-0.014019299,-0.05296006,0.051227357,-0.034241095,-0.060763426,-0.014194167,0.04260741,0.050461773,-0.015737563,-0.062037826,0.0014105509,-0.0152249485,-0.03251344,0.0059923604,-0.009622663,-0.060929947,0.062837645,0.057115126,0.0396915,-0.006678129,0.045777954,-0.0013593705,0.0707659,0.023801312,-0.02819571,0.02145221,0.041077517,-0.014014945,-0.06290868,-0.0012538321,0.03910188,0.015834594,0.062142976,0.029992294,0.027988434,-0.023759386,-0.11332333,0.017851504,0.018224414,0.006739244,-0.0046401443,-0.007115748,-0.019002935,-0.03172279,-0.050582945,0.0057891468,0.022470979,-0.030347273,-0.043720078,-0.043663077,0.012931319,-0.08345942,-0.06182828,0.033729862,0.065836996,-0.02660154,-0.013165077,-0.0021341504,0.07330824,0.06533433,-0.012743641,-0.0012763143,0.062577665,0.042856213,-0.048929192,-0.0056540854,-0.062000535,-0.0024599535,0.0035863835
Pool,-0.059351865,0.039232634,0.010878649,0.054646503,-0.038448323,-0.05547987,-0.019375933,0.030529402,-0.011602321,-0.012088883,-0.030870184,-0.031957336,-0.017410802,0.13893956,0.012926522,-0.030607088,0.06814907,0.002813201,0.02623162,-0.021281414,-0.013228913,0.033498313,0.0021752287,-0.0070829615,0.015163911,-0.06408307,0.02818614,-0.04395649,0.033610336,-0.002733183,-0.051004168,0.046347477,0.06678536,0.084491864,-0.018525777,0.012926567,-0.014684724,-0.016853556,-0.06094373,-0.01037251,-0.081950285,0.030962244,-0.033743456,-0.04641847,-0.035723172,-0.043741576,-0.012025589,-0.0033652582,-0.050447367,0.031545687,-0.011994511,-0.054699488,0.032741606,-0.012826808,-0.009421143,-0.07525377,-0.015482994,-0.008271874,0.03107977,-0.030770248,-0.032372285,0.02362036,-0.08012272,-0.07817381,-0.0037376508,-0.018525245,-0.07642264,-0.053916916,0.06566392,0.005877096,0.039138827,-0.004528502,0.06340654,0.03635,0.041436017,0.0052988986,-0.013314718,-0.040819928,-0.059604622,0.024001306
Airport,-0.037869267,0.0058579827,-0.08842318,-0.11759732,-0.11362266,-0.043596055,0.07019483,-0.060356807,-0.0471451,-0.064245425,-0.008423865,-0.068502724,-0.026594812,0.008045908,-0.051476903,-0.046375964,-0.034946453,-0.010050837,-0.07233539,-0.080959514,0.010165315,0.0018903888,0.0028981976,-0.015834328,-0.03497854,-0.012688238,0.04933185,-0.036450688,-0.021146826,-0.042992152,-0.06981209,-0.05760116,-0.02456014,0.020488888,0.0115122255,0.009287456,0.00377772,-0.030141126,-0.049942613,0.010995701,-0.026490832,0.011780168,-0.09765063,-0.009303819,-0.08744097,-0.031697772,-0.006540006,0.07724553,-0.02572718,-0.05180538,-0.05000428,-0.08696847,0.014800612,-0.008969467,0.05791339,-0.08082846,-0.027977468,0.008499488,0.033777587,-0.042602208,0.03169962,-0.029067665,-0.0759184,-0.047370926,0.014429413,-0.020032987,0.041150995,0.0060544387,-0.0025206897,-0.030565612,0.00024237577,-0.0017468221,0.09391668,-0.03361283,0.028449815,-0.11136711,0.073255405,-0.010985196,-0.032292627,-0.12475049
Gaming Cafe,-0.011240367,-0.037839245,0.00581385,0.03967251,0.036726024,-0.028457573,0.008543395,0.0062207496,0.04208411,-0.028806113,-0.014510786,0.04318957,0.012933937,-0.041690454,-0.03974961,-0.03832232,-0.047687255,-0.03225896,-0.0037172092,-0.014456946,0.007548836,-0.028800543,-0.055253062,-0.02670117,-0.049156718,0.0019398117,-0.020858567,0.10963546,-0.013395463,0.01237121,-0.05035,0.015718985,-0.007616736,0.06451459,0.0400454,0.04675455,0.06649594,-0.0066217096,0.07429202,-0.009044031,0.025242211,-0.025266202,-0.028165482,0.036860276,-0.041672237,0.029338844,0.036050245,-0.03401286,-0.007481234,0.014765108,-0.122524,-0.0051404038,0.019718135,0.03687551,-0.0024687946,-0.121269405,0.012780282,-0.0053234883,-0.004454826,-0.045035012,0.064208806,0.007035884,-0.03943204,-0.07840143,0.07534024,0.019400056,0.088058986,0.015039471,-0.02863506,0.057726115,-0.016543632,-0.019179244,-0.020246368,0.029650003,0.0868955,-0.09302627,0.056041796,-0.062174194,0.008094681,-0.00090427883
