College Rec Center,9.264052e-05,-0.016536985,-0.089555725,0.032793306,0.064381815,-0.010848053,-0.009842595,-0.026014134,0.04748578,0.025820624,-0.01861199,0.16829371,-0.10587163,-0.04590945,0.048783932,-0.035986442,0.024889683,-0.1183532,-0.036095854,0.058604952,0.031672172,0.11487591,-0.0054950807,-0.18754601,-0.13362539,-0.20074442,-0.080130704,0.10082862,0.1478438,-0.058280986,-0.07171672,-0.030598007,0.08630518,-0.00907059,-0.03159819,-0.0292001,0.015326403,-0.053006753,0.036603387,-0.044577952
Paper / Office Supplies Store,0.13225698,-0.19867444,-0.06637056,0.09918818,0.16417307,0.003969591,0.053624738,0.089955054,-0.05048725,-0.03582835,0.054814886,-0.05948601,0.11375233,-0.009128775,0.040984802,0.036523245,-0.09735237,-0.030688124,-0.09498084,0.03010628,-0.09341932,0.11711382,0.0154693,0.0012239516,-0.037382156,-0.034905598,0.039010555,0.108345166,-0.006217012,-0.009791025,-0.054060817,0.041203916,-0.0132736275,0.07079926,-0.015968343,0.066955104,0.15174812,0.04339045,-0.075221226,0.011438695
Martial Arts Dojo,-0.03519363,-0.0018891599,-0.016117897,-0.09136647,-0.028006587,-0.0025273964,0.055564307,-0.0372182,-0.05567126,0.024145829,0.021320403,0.03209391,-0.13598697,0.049945697,0.075205654,0.085154265,-0.0033974808,-0.046371344,0.028018042,-0.02042774,-0.00455367,-0.038193107,0.0033284817,0.017866753,-0.050180122,0.00055538863,-0.07024594,-0.0009063715,-0.019158514,0.014516651,-0.075489074,-0.13754594,-0.033912178,0.02457206,-0.05882972,-0.013679352,0.023548204,0.03809306,0.06823056,0.003961457
Surf Spot,0.10885267,-0.11632347,0.04735877,-0.018812336,0.009364928,0.0126953125,0.018368471,0.021417398,-0.04363828,0.03741626,-0.0008455552,-0.033883486,0.036394015,0.12023793,-0.022984369,-0.034523383,-0.08304315,0.020874318,0.002239082,-0.019321825,-0.05247756,-0.05778691,-0.066910565,0.0444031,-0.055172686,-0.11108718,-0.019294359,0.013656791,-0.04435727,0.013032956,-0.032684572,-0.07121701,-0.050418355,0.024208745,-0.0041649304,0.023286646,0.0046419417,-0.025569992,0.0550788,0.095939144
Multiplex,-0.0632036,0.10368252,0.015977798,-0.049237315,-0.10607254,0.102765754,-0.011884189,0.0472582,-0.097164094,-0.046865404,-0.09364993,0.0029186234,-0.015198445,-0.071429625,0.00068886206,0.013749358,-0.06660924,0.009608395,-0.004420103,0.11075456,0.016309187,0.007909138,0.1938422,-0.0104972385,-0.06562922,-0.04457763,-0.056624558,-0.023099931,-0.054343596,0.06616409,0.034706935,-0.19800651,0.058859557,-0.0042750784,-3.3192337e-05,-0.0024109315,0.043141343,0.02445746,0.04745437,0.07566561
Opera House,-0.06623663,-0.024563588,-0.03286162,0.046374623,-0.0038332827,0.024392894,0.038981,0.14800635,0.0241215,-0.10827689,-0.068430975,0.09489956,-0.021778703,-0.01433949,-0.06882952,0.04445478,-0.03614543,-0.07150054,-0.03732991,0.01654812,0.07330907,0.052725986,0.095142595,-0.05212687,-0.13390546,-0.012325853,-0.12699987,0.047704365,0.06828986,-0.00011959579,-0.022230629,-0.13169639,0.099356,0.09456426,-0.021730024,0.05447367,-0.004443814,-0.040731844,-0.06568902,0.04945667
Sandwich Place,-0.10557711,-0.025466364,-0.098430365,0.011882966,0.00093642715,-0.15877913,-0.062197916,-0.021976547,0.0462375,0.04978934,-0.09293171,0.011756895,0.028259745,-0.009703695,-0.015495595,0.07934779,0.115073696,0.110991,0.16599059,-0.04927962,-0.024141535,-0.0040715476,-0.14235017,-0.0527059,0.02267972,0.050785378,-0.10467701,0.006210625,-0.051010966,-0.037510823,0.02330615,0.04013774,0.1397311,0.021556329,0.08587711,-0.034119375,0.050507326,-0.03189422,-0.08451138,0.05043912
Food,0.04975638,-0.08400338,-0.04979285,0.06996467,-0.027324172,-0.1169929,-0.07183405,-0.08987825,0.061433505,0.0010871158,-0.11952337,0.033229407,-0.0135590285,-0.0055332985,-0.04678588,-0.07427132,0.048252694,0.0933546,0.08247957,-0.008897847,0.012793153,0.0032318137,-0.118585385,-0.1655339,0.04463489,-0.06137996,-0.10651152,-0.038336106,-0.031023234,-0.025939224,-0.010794496,0.045232706,0.17601533,-0.020356655,0.17248684,0.016027795,0.046444185,-0.035264622,-0.04262936,0.04853407
Video Game Store,0.093970716,-0.024400257,0.06698965,-0.007375026,0.11752252,0.06225225,0.0010938887,0.06979302,-0.10003069,-0.0896753,0.012854687,-0.0819759,0.097176865,0.032714877,0.14754534,0.079143785,0.04846846,-0.17972216,0.057720214,-0.03350971,0.07215607,0.08303848,-0.09297915,0.045041908,0.05805918,0.11946062,0.05995697,-0.06996688,-0.015563237,0.022073587,-0.03418324,0.19170731,-0.024419542,-0.02240724,-0.030646378,0.0060120802,0.095695555,0.03807516,0.056446053,0.03617596
Campaign Office,0.04687195,-0.037036292,0.016893353,0.046984002,-0.019961625,0.001476767,-0.04828628,0.0010093991,0.065811895,-0.049300514,-0.01045141,-0.007155221,-0.01178198,0.053971864,0.028449615,-0.04728311,-0.0136643145,-0.04104224,-0.025401272,0.017216839,0.025871366,0.009068269,0.00076190755,-0.0362075,0.010650758,-0.011817463,-0.03775998,0.028210059,0.043441825,0.04326033,-0.018771378,0.034681834,0.0030615665,0.008522831,0.077736266,-0.027885735,-0.08231537,-0.042501617,0.05154614,-0.059541382
Coworking Space,-0.033449464,-0.016351622,-0.06762774,0.008828215,-0.046134103,0.012926065,0.108825415,-0.040421754,-0.023870766,-0.053205058,0.06460078,0.026216432,0.00879123,-0.0041787103,-0.024780527,-0.0707234,-0.052179776,0.029702727,-0.15558042,0.035852883,-0.045663707,-0.046552397,0.068546884,-0.060261905,-0.025101183,0.007754039,0.0054800888,0.08508551,-0.0022239941,-0.062085923,-0.029766303,0.04660449,-0.09161555,-0.10748148,-0.098513335,-0.009475548,-0.010038052,0.046560474,0.03852196,-0.09008755
Campground,0.08941531,-0.08866347,0.020070683,-0.0060170367,0.06847562,-0.030971972,0.06822735,0.00017211493,0.019889819,0.032916475,0.057765283,0.00996099,-0.047504194,0.019171335,0.13443758,-0.07767744,0.08557391,-0.06745158,-0.00415767,-0.21871409,0.004717158,-0.0771966,-0.06422421,0.0071765915,-0.044222277,-0.06291574,-0.04563696,-0.010701744,0.06601098,-0.046027377,-0.08060848,-0.08029764,-0.045402057,-0.0577992,0.08024435,-0.042770155,-0.120411634,0.028992135,0.06263422,-0.016641939
Newsstand,0.19360629,-0.08178731,-0.020067558,0.064373024,0.07218424,0.038554844,0.0131439045,0.07000105,-0.088737175,-0.026911438,0.042303555,0.011397407,0.07935575,0.0059125666,0.001228828,-0.07670871,0.044274163,-0.025892125,-0.15149735,-0.051280733,0.076094724,-0.03598345,-0.043285053,-0.016149772,0.015270891,0.06502735,0.036927596,0.0274444,-0.007105017,-0.053739827,-0.0016223132,0.08078011,-0.0052265963,-0.06294961,0.03071699,0.036618695,0.033699315,0.03993181,-0.09380891,0.01739676
Athletics & Sports,0.054355048,-0.07204229,-0.036649935,-0.0715955,-0.00364408,0.019253908,0.1442207,-0.05206693,-0.044757824,0.0032781758,0.046622355,0.01580187,-0.10343864,0.028853703,0.10241701,-0.028258754,0.014389545,-0.0506423,-0.056510106,-0.048810035,0.003485756,-0.035172388,-0.005607698,-0.018666383,-0.078178614,-0.0597083,-0.020177044,0.0148826465,0.015662335,-0.020745244,-0.04309514,-0.14528401,-0.015954603,-0.019508066,-0.031609505,-0.027658287,0.017896518,0.08863001,0.06751201,0.01705548
Bike Shop,0.21851224,-0.15776289,-0.0770426,0.033793047,0.03252847,0.07364306,-0.063132346,0.14380434,-0.06209903,-0.04425956,0.017178612,-0.067221634,0.08843616,-0.096619256,0.027647637,0.07413107,0.04647495,-0.03905288,-0.0033974964,0.047270343,0.00019929255,-0.021634616,-0.055937342,0.09144139,0.0057735946,-0.10048186,0.039989557,0.038985245,0.03744164,-0.035938274,0.053037286,0.025081325,0.08537349,0.057199605,-0.0028377287,0.11261958,0.110560045,-0.039241776,-0.053740554,0.018883891
High School,-0.06985269,0.051253863,-0.036174655,0.029342951,-0.10173768,-0.023069642,0.01811586,-0.0967571,0.0032582665,0.036951933,0.0896264,-0.0050183544,0.01844794,-0.024486504,0.019987145,-0.078826874,0.001673622,-0.010522854,-0.1467266,-0.009529756,-0.029629976,-0.037431076,0.052905165,-0.035279956,0.053699233,0.024451785,0.025720416,0.015317623,0.02881559,0.009978118,0.06210629,0.0862522,-0.09225735,-0.18030384,-0.0037261518,-0.037219513,-0.059219074,0.035528988,0.0577791,-0.02935154
Auto Dealership,0.045494147,-0.098063484,0.040184602,0.002316853,0.07374332,0.14102381,0.013912942,0.16896561,-0.060656082,0.08517596,0.058464218,0.028682081,0.12069687,-0.00789654,0.015165368,0.07052502,0.06531145,-0.04492476,-0.077655286,0.086408846,-0.008366768,-0.0068921186,0.08714017,0.026448082,-0.09051647,-0.012240858,0.008682448,0.075286224,0.048094325,0.006689675,0.04006762,-0.004913658,-0.05415511,0.06613314,-0.07944556,0.1625027,0.036522273,0.074385986,-0.061480552,-0.07269108
Pool,0.109443985,-0.053233244,0.05137665,-0.08087791,0.07424991,0.033020385,0.15187688,-0.013506366,0.07715153,0.077538714,0.030250806,0.008411299,-0.025307603,0.04064578,0.055038504,-0.084108785,0.0333308,-0.0021323487,-0.06499295,-0.063152745,0.003778074,-0.043403205,-0.005811885,-0.024615245,-0.09903088,-0.101804875,-0.04928697,0.10410978,-0.018202165,-0.09892255,0.026460145,-0.058516674,0.050564636,-0.04602112,-0.026102018,-0.029971395,0.050791077,0.07634705,-0.01985273,-0.0069029178
Airport,-0.1291837,0.067858845,0.035502188,-0.06590825,-0.025019877,0.07894166,0.09772731,0.073595,0.029378645,-0.09018457,-0.08919656,-0.0883245,-0.049018245,0.013107861,0.054067962,0.12168309,0.0016111126,-0.017025623,0.06460418,-0.0022094527,0.070265174,-0.00070044026,-0.09793723,0.09794065,0.020336349,-0.035444956,0.076794855,0.012036644,-0.034302205,0.012945783,0.035845786,-0.013111692,-0.0048837867,0.0011120858,-0.18227458,-0.0477951,-0.0035975613,-0.073669225,0.036187146,0.024739131
Gaming Cafe,0.18807104,-0.1650486,0.030603502,0.06547703,0.1922267,0.035831187,0.013139119,0.029849831,-0.038646553,0.016508125,0.010674842,-0.008128849,0.0666195,0.023086429,0.077423,-0.045716748,-0.057756234,-0.105536796,-0.006007038,-0.057979684,0.03442911,0.11745063,0.03709202,-0.09972354,-0.051410936,-0.113471486,-0.040943302,0.12477305,0.04445166,-0.0481103,-0.031351462,0.05164185,0.01102188,-0.014520213,0.020529289,-0.066757515,0.07013988,0.036214065,-0.050135866,-0.007842718
College Cafeteria,-0.010364357,-0.0051288754,-0.091967225,0.061281458,0.05791802,-0.032793052,0.022470042,-0.036004372,0.085474096,0.13346115,0.1580651,0.14813569,-0.042314287,-0.053790558,-0.02072747,-0.047861546,0.13018894,0.006280225,-0.049424417,-0.029267801,0.020059543,0.044745974,-0.06090221,-0.14852384,-0.15293002,-0.12231679,0.0063655805,0.09773517,0.20454116,-0.15039796,-0.03359199,-0.04289718,0.052668884,0.03296701,-0.009970117,0.07853618,-0.049651552,-0.020480309,-0.048379473,-0.056046337
Whisky Bar,0.05452058,-0.006789051,-0.056907695,0.023543097,-0.068097174,0.05725012,0.012265481,0.13617204,0.00018606894,0.050489284,0.026566984,0.0007599965,0.008463431,0.01977372,-0.077729136,-0.04129568,0.155171,0.0635391,-0.04438837,-0.07429713,0.029905032,-0.09451845,0.055267993,0.1646961,-0.0015227497,-0.0324352,0.018964313,0.010408408,0.024942296,-0.030961549,-0.007635329,-0.009756889,-0.0121802995,0.06188904,0.058004055,0.12322458,-0.046862856,-0.029301073,-0.1402455,0.029402196
Cajun / Creole Restaurant,0.13969526,-0.050539836,-0.012549423,0.06170766,0.012876918,-0.023018949,-0.07895264,-0.042627875,0.121376336,0.060041223,-0.10467756,0.06718628,-0.02727184,-0.036569875,-0.055802833,-0.13027276,0.11589098,0.10595639,0.038185168,0.0045434735,0.039674457,-0.09796162,-0.13324536,-0.12914234,0.05162449,-0.058673516,-0.05892645,-0.028980644,-0.0024663555,-0.040399086,0.02239316,0.09069605,0.20105651,-0.022192702,0.21831119,0.06431833,-0.02444932,0.015348319,-0.06669918,0.015809286
Asian Restaurant,0.02044909,-0.099787585,-0.07870483,-0.05671518,0.01490618,-0.086357996,0.02618318,-0.101769835,0.0596409,0.029015252,-0.08421067,0.05291897,-0.012737598,-0.010844759,-0.027160205,-0.10385032,-0.06747022,0.10677104,0.05867549,-0.025917398,-0.028620113,-0.019960325,-0.040177993,-0.14816976,0.045783877,-0.08340527,-0.099189855,0.037205823,-0.0787633,-0.04726186,-0.04508304,0.08518405,0.10617283,-0.040510684,0.1565845,0.00065865973,0.04404603,0.039733976,0.0019107647,0.020105764
School,-0.017512359,0.06860042,0.05559559,-0.015809158,-0.07881521,0.03622791,0.02278814,-0.051759224,0.02791263,-0.014010808,0.06800459,-0.016707685,-0.005872151,0.012613233,0.05044202,-0.08221731,0.0370927,-0.080713555,-0.12755926,-0.017014258,-0.0061633736,-0.07477684,0.04090845,-0.024920454,0.02654963,0.13095471,0.013930227,-0.02609776,0.033240817,-0.019275844,0.044614207,0.0960804,-0.0870489,-0.2224499,-0.0048115645,0.012631837,-0.08730646,-0.003262354,0.0056733554,-0.033315547
Conference Room,-0.0064034835,-0.04253047,-0.055906944,-0.009418819,0.013066053,0.07939165,0.113063306,0.06488794,0.01469768,-0.052078888,0.050081037,0.004946016,-0.006433516,-0.021273948,0.0073281415,-0.077031285,0.023615252,-0.037807617,-0.15165949,0.0059933364,-0.039417624,-0.059782878,0.079810366,-0.058335055,-0.05284846,0.079061024,0.054254156,0.06040446,0.027105965,-0.08560496,-0.00052015274,0.06005933,-0.07803049,-0.08885494,-0.05611316,0.070218585,-0.021018462,0.04058411,0.053725712,-0.19306508
Bank,0.074120246,-0.11144956,-0.0046969857,-0.05119793,0.06666228,0.034899227,0.013064634,0.06993294,-0.14851105,0.024923952,0.06914831,-0.019788459,0.09909579,0.051655807,0.07520672,0.151463,0.08176296,-0.10121481,0.03234526,0.047128536,-0.07352706,-0.026295753,-0.036826413,0.07243527,-0.04427313,0.056421675,-0.011979157,0.069069624,-0.025410151,-0.013025595,-0.004017211,0.03975141,-0.089790344,0.03722192,-0.13630097,0.052217014,0.12461814,0.068710834,-0.046071276,-0.038127225
Light Rail Station,0.05660828,0.0804381,0.036169194,-0.0038234144,0.0038104742,0.11859783,0.026954165,0.039273426,0.075965405,-0.15729845,-0.12512895,0.008378942,-0.066820905,-0.1058307,0.0075736716,0.0064859577,-0.021431973,-0.054233663,0.05302016,0.014487127,0.12008213,0.01927702,-0.105103225,0.003685588,0.04559093,0.0061930525,0.07519208,-0.098627865,0.026257882,-0.06828876,-0.031865183,0.048331466,0.04822786,-0.056299098,-0.13099569,-0.0806468,0.022884313,-0.04689397,0.052984275,0.02252511
French Restaurant,0.10608354,-0.04679007,-0.029884165,0.009270705,0.02420377,-0.11561394,0.007882718,-0.11505325,0.006139323,0.016837278,-0.00450857,-0.013622807,0.040884823,0.036138136,-0.024261221,-0.18258032,-0.06066086,0.10579653,0.010231864,-0.0073909257,0.0025049287,0.0059767533,-0.03386404,-0.107846186,0.053476185,-0.11836187,-0.06370129,-0.020689381,-0.008556407,-0.018060366,0.0071280724,0.08481891,0.09850945,-0.03797332,0.20022693,0.054658346,0.04095014,0.0055622887,-0.019903563,0.076860525
Hot Spring,0.12958847,-0.12645486,0.004636368,0.009048428,-0.013074093,0.057070345,0.043702208,-0.012180596,0.029247914,-0.046103396,0.019955639,-0.0147911385,-0.10319092,0.030225873,0.027579054,-0.11692465,0.088339135,-0.02425947,0.05272656,-0.180724,0.08365423,-0.0603059,-0.08791267,-0.011947221,-0.0037819892,-0.078717396,-0.07682237,0.03151629,0.019169874,-0.022003382,-0.0155862365,-0.0671327,0.030412365,-0.053419024,0.04681608,-0.03195313,-0.038213454,-0.043754335,0.034881677,-0.04607816
Concert Hall,-0.11807419,0.04381147,0.05794791,-0.021405414,-0.10474918,-0.0123679,0.0064545684,0.056915414,0.043780718,-0.031818565,-0.13960339,0.01678314,-0.04189127,-0.016406516,-0.044437803,0.015109922,-0.007232867,0.049303252,0.024280699,-0.013222003,0.14632888,0.034199044,0.13919413,0.0015676916,-0.049724575,-0.00619102,-0.08453095,-0.006406674,-0.022606343,-0.0546004,0.109503634,-0.14904016,0.09657611,0.09741397,0.002012391,-0.06529096,0.037714396,-0.09139764,-0.01926913,0.1952874
Malay Restaurant,0.066458106,-0.13471004,-0.024941908,-0.010303114,0.030608889,-0.04554858,0.012270988,-0.04717551,0.015941272,-0.045330264,-0.09558981,0.04339478,-0.041772813,0.044965077,-0.019916685,-0.081411265,-0.08922248,-0.0007338822,0.004501011,-0.055261996,-0.03419818,-0.01651759,-0.0055975746,-0.16710386,0.0059393477,-0.063175514,-0.10345625,0.018051099,-0.0028154254,0.019000981,-0.11674476,0.0009858944,0.040157456,-0.062242825,0.15337744,-0.09355665,-0.010419831,0.026942765,0.051232465,-0.033929996
Tanning Salon,0.09031946,-0.06626054,-0.10801575,0.012004203,0.100968406,0.002550505,-0.049478397,0.07487974,-0.031948403,0.11695563,0.0054334356,0.058045805,0.080373175,0.03705852,-0.05726836,0.024003515,0.08096666,0.04457114,-0.043055035,-0.042657766,0.029450353,0.025393346,0.018190783,0.052234996,-0.002419958,-0.08534159,-0.061735135,0.118318655,0.016692746,-0.10513005,0.07913547,0.101868376,0.093951695,0.049648784,-0.06640153,-0.019615758,0.13529119,0.049517628,-0.17588265,-0.06420724
River,0.115093365,-0.13555291,0.022097303,-0.04489573,-0.032690506,-0.0066977963,0.09751107,-0.06038196,-0.030324552,-0.090851605,0.07126932,-0.0898872,-0.06263622,0.010460032,0.18236467,0.014521271,0.06060815,-0.07421607,-0.000250116,-0.042658914,0.06728925,-0.06765925,-0.058064707,-0.04570397,-0.056721795,0.007879484,-0.017971165,0.0415016,0.054636493,-0.032487947,-0.011948185,-0.117193,0.09848218,0.0076222643,0.04889986,-0.15257801,-0.031810742,-0.036429584,0.03277955,-0.024969753
Dance Studio,-0.09615077,0.023478363,-0.033614084,-0.008763831,-0.019832551,0.071704835,0.082719825,0.1609411,-0.07457822,-0.03843014,-0.010128628,0.05572093,-0.0016430449,0.007685192,-0.11748816,0.011000171,-0.006141601,-0.027860604,-0.103940874,-0.01247291,0.0564325,-0.05695777,0.06731645,0.017611098,-0.19944245,0.080344625,-0.07908638,0.058270752,0.0045795813,-0.060738042,0.003286615,-0.087154314,0.012073573,0.028228898,-0.105966516,0.18974617,0.049318597,0.008479357,-0.07605055,0.06382275
Salon / Barbershop,-0.120685354,-0.0968516,-0.03073791,-0.049814127,0.07966833,0.030029442,-0.023716584,0.14931385,-0.08358441,0.03374828,-0.025191478,0.019293249,0.06500875,-0.010811306,0.08900091,0.20975816,0.087762974,-0.007978708,0.0043395124,0.04694301,-0.03287399,0.010809843,-0.050967593,0.05059442,-0.045447223,0.04044914,-0.057319462,0.041181255,0.011671669,-0.010350883,0.0127150295,0.0672825,0.0020655086,0.11906212,-0.016257824,0.027449775,-0.00070979446,-0.030339476,-0.10162905,0.06220101
General College & University,-0.005611986,0.07676047,-0.05154433,-0.0329954,-0.09527919,-0.034919962,0.14873843,0.0044339634,0.04234714,0.09201077,0.100824416,0.038472325,-0.12511495,0.021379396,-0.0040456383,0.03652052,0.03418553,-0.040234096,-0.06305084,0.07177627,-0.008897459,-0.05443123,-0.10577267,-0.014349878,-0.23326448,-0.0909312,-0.025966635,0.09105109,0.16791394,-0.005059324,0.013149477,-0.08797667,-0.039468434,-0.0004626494,-0.120722584,0.16607043,-0.008848865,-0.08877437,-0.01038274,-0.008854414
Shoe Store,0.10825333,-0.059887037,0.05252849,0.06586936,0.070552364,0.06133588,-0.10576198,0.15022929,0.010537222,-0.05821304,-0.105486795,-0.13028628,0.10796899,-0.12114328,0.06853607,0.054222196,-0.020585628,-0.09097095,-0.028775685,0.04460866,0.066057906,0.0033932272,-0.025596034,0.0050525777,-0.025701597,0.063961476,0.074055955,-0.033332728,0.035277657,0.06694312,0.089222044,0.025849966,0.040520005,0.014854766,0.024180725,0.018365394,0.0014688857,-0.09396826,-0.06872964,0.10810043
Neighborhood,-0.04289311,0.0075971186,-0.047203287,-0.065910816,-0.017305346,-0.026472297,0.038109038,-0.027899243,0.0792269,0.059556648,0.030859722,-0.054149725,-0.041416485,-0.042514604,0.061903413,0.059414014,0.055776153,0.05963526,0.010951383,-0.0062368996,0.00069491006,-0.06462482,-0.0011680285,0.051638864,-0.087989114,-0.056597456,0.014462722,0.0014453516,-0.023452308,-0.012082644,0.049752902,-0.14266744,0.061161086,0.024807138,0.07737478,-0.006432233,-0.04007563,-0.012324303,0.0110737225,-0.013582284
Animal Shelter,0.097963594,-0.039402418,-0.04464352,0.046041965,0.028822113,0.108992025,0.038617004,0.018108957,0.008637536,-0.052289065,0.00014691055,-0.07995429,-0.020171791,-0.01744789,0.12601098,-0.08369319,0.00736461,-0.15677948,-0.06255659,-0.0047472166,0.029907312,-0.13337186,0.059325695,-0.037639964,-0.046113327,0.0792216,-0.09032446,0.065150954,0.00060676876,-0.004967885,0.003086827,0.09897288,0.0003822185,-0.086114354,0.11434203,0.0067697107,0.036763024,0.0039656106,-0.06865714,-0.034657374
City Hall,-0.0307787,-0.039195113,-0.0709054,0.014211871,0.04857552,0.00949572,0.13798662,0.02383031,-0.04409322,-0.12759185,-0.047070116,-0.02458119,-0.083164275,-0.032538746,0.10079266,-0.07742516,-0.09712167,-0.0749681,-0.1107977,-0.021520652,-0.006701598,-0.01407119,0.090442926,-0.10837281,-0.04620102,0.06553321,0.026736043,0.052331854,0.0016964376,-0.04697665,-0.029704224,0.1395793,-0.03516768,-0.08675312,0.07796815,-0.063589975,-0.0111476015,0.019912627,0.0029145684,-0.07848978
