Sandwich Place,0.0065769786,-0.037069444,0.0104579395,0.047525957,0.0054796454,0.011705319,-0.015598878,0.051149577,-0.054435104,0.06259536,-0.06010978,0.066921435,0.036974728,0.00027322862,-0.038123842,0.057561874,-0.080783814,0.04335551,-0.010920092,0.033669055,-0.008392267,-0.002479015,-0.03295652,-0.030169139,0.010568995,-0.16695717,-0.06981881,0.091167055,0.012281159,-0.04702537,0.0075103357,0.06296075,0.09094185,-0.04544306,-0.015402222,0.07576874,0.029605672,0.060486972,0.055434566,-0.019793103
Food,-0.027599482,-0.003474896,0.023055127,0.031675037,0.018804165,0.017902771,-0.11217612,0.081144884,-0.02998814,0.03625557,-0.051219724,0.045716718,0.024826065,-0.03171856,0.008830702,0.093757726,-0.06567302,0.008910792,0.016539846,0.079103395,-0.039364357,0.046111252,-0.03957596,-0.09456696,-0.022343813,-0.046033442,-0.08746266,0.044433072,-0.026599893,-0.0021709893,-0.01567964,0.03318267,0.021917146,-0.039353438,-0.020356145,-0.00054093765,0.0032437018,0.01568927,0.016478274,-0.072772376
Video Game Store,-0.029541304,-0.06877303,-0.0029911986,0.044602856,-0.058967512,0.015694339,-0.052761294,0.033458572,0.093978286,0.037450995,-0.14066073,0.008276563,-0.015706437,-0.0014300223,0.028555043,-0.044925608,0.026914697,0.020701516,0.009750438,-0.08357127,-0.0071147904,-0.025613207,-0.039515425,-0.07724293,-0.06147351,-0.04662968,-0.08463207,0.0010848977,0.11625043,-0.05841397,0.003466677,0.08040722,0.1111922,-0.04345145,0.12131254,0.012390419,0.004159131,-0.056578934,0.06382255,0.069937885
Coworking Space,0.023115473,-0.062915124,-0.042645164,-0.057286635,0.040491365,-0.002983625,0.10212159,0.052882433,0.010399979,0.034944847,-0.054239646,0.017370537,0.09771117,0.0043204986,0.023409426,-0.027293615,-0.044414636,-0.030459624,-0.05069174,0.005822849,-0.07226709,-0.029883161,-0.0064590666,-0.042041227,0.022031318,-0.02044522,0.003912803,0.041919567,0.020222574,-0.023354381,-0.018462406,0.0009726924,-0.032590345,0.014971691,0.07242723,0.04394575,0.019100828,0.084485814,-0.008952829,0.03647179
Campground,-0.01878244,-0.06212942,-0.015870675,-0.029078387,0.031395137,-0.011631569,0.005981728,0.023729103,0.044003475,-0.050184194,-0.00381919,-0.022037715,-0.054681186,-0.0022672564,0.09353696,-0.005015111,0.0051044356,-0.009581086,0.030601684,0.021631043,-0.035247654,0.0074914508,0.020536378,-0.08955431,-0.0017046165,0.021569118,-0.07819198,0.057387434,-0.097570024,-0.005845025,-0.072209254,0.11482008,-0.045785487,-0.04254628,0.0040892716,0.008598228,0.069586314,0.025601085,-0.0286332,-0.025661293
Newsstand,0.0029929,0.011444863,0.026088364,-0.039772507,-0.063304506,0.03219798,-0.08721439,0.0323343,0.011639493,0.023577273,-0.052252892,-0.011271347,-0.035371557,-0.040303,0.0031383745,0.040378705,-0.059023075,-0.07022646,0.07415119,0.060718317,-0.0063065104,-0.0012603253,-0.02047361,-0.0042878957,-0.051770117,0.06789116,-0.037333697,-0.08224994,-0.01271711,0.010266399,-0.022534914,0.028580915,-0.011212953,-0.0009535011,0.06547206,-0.051931832,0.009140031,-0.023067832,0.010029814,-0.006547015
Athletics & Sports,-0.033820827,-0.08927083,0.011655513,-0.046762217,0.008544816,-0.035489343,0.0005103245,-0.017440243,0.041030448,0.013593547,-0.033953145,-0.03342401,-0.0114523005,0.020944405,0.031476185,-0.010279475,-0.00015935395,-0.00043787993,0.013775182,-0.009379276,-0.02399994,0.02058209,0.022746215,-0.030224789,-0.028300991,0.012766264,-0.07276645,0.036462996,-0.016669916,0.021179939,0.022902044,0.054025605,0.006003285,-0.03887383,0.013803851,0.022989202,0.045512035,0.04173483,0.03720984,-0.007292891
Bike Shop,0.038188025,-0.0001429189,0.052599415,-0.051361244,-0.004430443,0.038170684,-0.06838812,-0.06835554,-0.03166475,0.015585113,-0.11121398,-0.04615721,0.081571944,-0.007035068,-0.083137915,-0.03587489,-0.06684671,-0.0058379658,0.037918486,0.03289286,0.029875785,-0.030632835,0.038229458,-0.008108008,0.032825883,-0.015736148,-0.0146352,-0.06959588,-0.0057504214,0.0030540675,0.01460834,-0.022914223,0.028012495,0.024370829,0.085725576,-0.01179941,0.09369467,0.011655796,0.10349226,0.021289889
High School,0.08364917,0.023294888,-0.027566724,-0.1441074,0.051609848,0.004136455,0.08936289,0.0060727084,-0.01967904,-0.004087982,0.016637681,0.012014639,0.018116927,0.058539517,0.031700134,-0.03518862,-0.022001972,-0.014979311,-0.033235677,0.0032051336,-0.046919122,-0.057707846,0.034209244,-0.05434819,0.05007409,0.027180145,0.024159275,0.022101222,-0.011088731,-0.01153056,-0.010064898,-0.0015146027,-0.044232134,-0.004623125,0.041170873,-0.0053707315,0.04279144,0.048268277,-0.024161326,0.02813842
Auto Dealership,0.02244551,0.019476991,0.09123871,-0.053077377,0.0042949663,0.0012513706,-0.03312432,-0.0147227105,-0.0020223027,0.06903503,-0.10569585,0.020686746,-0.020144183,0.012698667,-0.054134518,0.008744,-0.14612024,0.021215122,0.034709662,0.013559359,0.0025352605,0.0202778,0.026704185,-0.03590317,-0.035023194,-0.002066007,0.008695913,-0.043747973,-0.02271702,0.048923053,0.01009017,-0.02209729,-0.01173277,-0.03554952,0.12567763,-0.033469748,0.031558253,0.055460207,0.09297952,0.010046784
Pool,-0.013000705,-0.0975699,0.049523696,-0.04022564,0.06359889,-0.016889282,0.024936428,-0.029395457,0.05478912,0.027413042,-0.033820942,-0.02254587,-0.0029667714,-0.054331757,-0.008858743,-0.021718966,0.0022098813,0.00611447,0.010996584,-0.025887918,-0.0513862,0.003225631,0.02348526,-0.05847255,0.019457372,-0.037976872,-0.098994546,0.057210065,-0.04221532,0.007658314,0.018974084,0.074587256,0.056223944,-0.064232185,-0.017407935,0.057048995,0.06350395,0.0658067,0.06267834,0.007152893
Airport,0.042487316,-0.02490739,0.050068587,0.022761218,-0.0017923946,0.12883106,-0.018294591,0.07689422,-0.1182031,0.054816745,0.0153129995,0.018565273,0.008801961,0.0015187263,0.016208038,-0.038171392,0.039550878,0.002539847,-0.014104491,0.0017319273,0.050318353,-0.011062992,0.06702856,0.036226872,0.008200903,0.00995165,-0.025456874,0.05647252,0.068195276,-0.008328608,0.03390093,-0.010279033,0.062500216,-0.0406972,-0.018704655,0.07046797,0.007057473,-0.013745665,0.05702021,-0.030652655
Gaming Cafe,-0.0056270547,-0.040638953,0.03001639,0.030217912,-0.0806111,0.007162824,-0.047901686,0.018441841,0.06932151,0.026260529,-0.094644986,-0.051160965,-0.02615112,0.07051223,-0.0018432438,-0.022113524,-0.0024249963,0.03365038,0.019348316,-0.06859193,0.040407382,-0.019238958,-0.008534551,-0.008351384,-0.027397227,0.014678083,-0.04516262,-0.029415768,0.010674159,-0.047026217,-0.04099173,0.047022235,0.0015561301,-0.025100125,0.07122556,0.032133155,0.030067494,0.0069112964,0.069015786,0.027123533
College Cafeteria,-0.057582844,-0.025845822,0.047496367,0.03965607,-0.00061749294,-0.020237777,0.008112041,-0.03865206,0.0045003667,0.07882617,0.031312253,0.08043243,-0.030852254,-0.009868538,-0.04324022,0.0021423567,-0.007816001,0.028199855,-0.0017447881,-0.037639566,-0.0296449,-0.057491556,0.018824743,-0.084945254,-0.037622932,-0.055500835,-0.071190976,0.12374309,-0.01744432,-0.027551742,0.075001866,-0.08446732,0.02837937,-0.030100167,-0.014433933,-0.015224619,-0.11578703,0.003299392,0.00043958053,-0.046787
Whisky Bar,-0.015065853,0.011401182,0.09263456,0.021721175,-0.007519433,0.037093636,0.009251041,0.0038529327,0.0019944161,-0.021535672,0.032688897,0.035133384,-0.0012552757,-0.04338044,-0.005567123,0.0002975706,0.049244456,0.00033929478,-0.037971184,-0.053097703,0.028828848,0.003248712,0.011381028,0.043141857,-0.020563457,0.00825401,0.07971814,-0.0030748274,0.013870259,0.0006341785,0.016765336,0.035247218,-0.059033245,-0.009284709,-0.014538722,0.015591858,-0.026865268,0.003300516,-0.06034047,-0.015552526
Asian Restaurant,-0.04051821,0.0038388586,0.05638568,-0.0032330658,0.0025157416,-0.005858305,-0.09146841,0.017885389,0.006999545,0.045835204,-0.032570012,0.017263848,0.018106896,-0.058769546,0.007121223,0.08604525,-0.04831695,0.01997587,-0.026821721,0.06187363,-0.015034912,0.034324758,-0.02397484,-0.06014985,-0.024253625,-0.038181815,-0.052402936,0.0020447,-0.015890613,0.029649425,0.027223345,0.018590298,0.01537257,-0.03663324,0.006785704,0.0042070383,-0.012107856,0.0072508664,0.020807263,-0.07214711
School,0.07332985,0.014765394,-0.024344496,-0.14605534,0.05479072,0.017176919,0.100066885,0.019152505,-0.036158167,-0.002235517,0.020309282,0.014287401,0.0142187625,0.04248286,0.032115612,-0.04291051,-0.035762277,-0.034526818,-0.034406483,0.013817945,-0.049166396,-0.06068348,0.033247657,-0.05854781,0.045827813,0.017250549,0.01726963,0.025201697,0.0032449476,-0.0101067815,-0.012069747,-0.00807818,-0.045077402,-0.013759788,0.052719668,0.005956346,0.032129616,0.058834273,-0.03360126,0.024685295
Conference Room,-0.030169388,-0.08483349,-0.058257006,-0.053750187,0.028247736,-0.03752259,0.055133153,0.022161439,-0.006199073,0.017948052,-0.004791356,0.0318091,-0.04272905,-0.035726782,0.034983166,0.012546467,-0.11316443,0.005847253,0.0014617108,0.048489556,-0.09565292,0.019894248,-0.028242538,-0.07631976,0.041788813,-0.0022951644,0.008073857,0.05827167,-0.023328083,-0.028509667,-0.05382005,0.02039363,-0.049918186,-0.01353698,0.013848623,0.042551387,-0.018690197,0.08328904,-0.017674413,0.044896007
Bank,0.074968256,0.06808715,-0.020370178,-0.003367073,0.014345956,-0.01537841,-0.04359223,-0.05278212,-0.010814909,-0.03007618,-0.043015823,-0.042037155,0.0039913454,0.043370117,-0.0575921,-0.007309041,-0.01983871,0.013369076,0.08728086,0.033268716,0.0020375822,-0.0131402295,0.00547448,0.054482363,0.024343261,0.04055759,0.050931145,-0.09534491,-0.03265159,0.030954469,-0.07663384,-0.050178573,0.009878289,0.1112026,0.096498385,-0.06773751,0.09575361,-0.04023116,0.05509521,0.08952725
Light Rail Station,0.101059034,0.048064332,0.068909645,-0.044189688,-0.0023586564,0.07968075,0.014487652,0.008142797,-0.1327233,0.010676207,-0.013348914,-0.009025225,0.09638112,-0.026217906,-0.02270552,-0.032963037,-0.004048886,-0.00093148835,-0.027207324,0.06848627,0.042416245,-0.06560029,0.058382355,0.023716655,0.03999457,-0.00670317,0.011240946,0.01496008,0.07091919,-0.03654454,0.022172438,-0.03635194,0.026851518,0.029294394,0.0220266,0.025255825,0.050116755,0.007527814,0.035744525,-0.0065547437
French Restaurant,-0.001071956,0.043965682,0.005265699,0.03724648,0.042554434,0.061485574,-0.06412776,0.04187374,-0.032075584,-0.02033453,-0.069892794,-3.3261254e-05,0.014131384,-0.023471922,0.04449476,0.085594036,-0.1184295,0.026980655,0.06365311,0.15359792,0.02718734,0.07234457,0.011021055,-0.05248856,-0.01071119,-0.0855546,-0.07609278,0.009419213,-0.029812504,0.017054772,-0.024132434,0.03179115,0.06962061,-0.052491684,-0.019962965,-0.08165283,0.038786717,0.020874126,0.0416274,-0.059979416
Hot Spring,-0.008624675,-0.08046918,0.03639345,0.01183252,0.002354859,-0.03390738,0.006395274,0.008159457,0.027836895,-0.032308336,-0.04377053,-0.0899906,0.04299713,-0.038453687,0.018897641,-0.008429,0.005533456,0.04358732,-0.019426102,-0.007631153,-0.02596309,0.03281326,-0.03793598,-0.084558755,0.02199539,-0.012108466,-0.04510758,0.059606023,-0.03261,0.023608888,0.01072897,0.12364806,0.036688093,-0.034700852,-0.021354642,0.016160948,0.13029245,0.03599544,0.037318815,0.010018794
Concert Hall,0.08570135,0.02592102,-0.009292234,-0.00028789835,0.026608437,0.06121707,0.10062448,-0.063914694,0.0007670969,-0.030845013,0.009082461,-0.01783455,0.05735802,0.06844626,0.0037137847,-0.09009126,0.06165772,0.036908116,-0.048469346,0.012070598,0.023130499,-0.03523099,0.025679672,-0.0076803924,0.029903729,-0.02299406,-0.01837742,0.009390478,0.0018636506,-0.05667457,0.047596652,-0.009841749,0.057405096,0.010465748,0.0020333028,-0.043056346,0.059130877,0.013284238,0.009914384,0.014953209
River,-0.044341594,-0.08054295,0.08104925,-0.027289465,-0.00027683564,-0.008431869,-0.008178046,-0.065174766,0.04239802,0.02574759,-0.0017009806,0.004962653,0.015523818,-0.08495424,0.016777549,-0.017043754,0.077037826,-0.043704078,-0.08850548,-0.021251671,-0.0058103027,0.021230701,0.066126294,-0.064505294,-0.08579744,0.015281113,-0.081551984,0.0038351608,0.02959909,0.019202854,0.09783157,0.03464727,0.03564883,-0.11104795,0.0048504984,0.03138146,0.0061761625,0.018959707,0.03708327,-0.04342989
Salon / Barbershop,0.11257476,0.10614747,0.051002577,-0.03462799,-0.00080496166,0.06478998,-0.052172933,-0.06915699,0.012453779,0.017388057,-0.10594326,-0.04108324,0.0115084415,0.011520278,-0.066451624,-0.059077978,-0.034683034,-0.021755707,-0.020918468,-0.018641483,0.05945262,-0.075166196,-0.02356421,0.045404814,0.042691156,0.06603015,0.040438604,-0.13443905,0.03086194,-0.03690151,0.041929506,-0.03676927,-0.006166862,0.02656807,0.019091526,0.0029466338,-0.019905802,-0.027532522,-0.0073463274,0.056482576
Dance Studio,0.007429624,-0.029553898,-0.0042714374,-0.03260481,-0.014954289,0.0024309382,0.05308348,0.05364073,0.06253324,-0.05154684,0.014547339,-0.018716743,-0.010908598,0.027433613,0.051813833,-0.03266675,0.007324334,-0.035768405,0.02320266,-0.02469189,0.035391968,0.030575315,0.037235226,-0.018056603,-0.05179621,-0.008674674,-0.074293956,-0.0018274207,0.03901613,-0.0062396787,0.0031085182,-0.0045356406,0.039650988,-0.019884747,-0.020379225,-0.07609413,0.010694064,-0.040843464,-0.03406856,-0.036745038
General College & University,0.054023795,0.020850379,-0.037577596,0.01757629,0.053703666,-0.004042462,0.05723159,-0.040814478,-0.053203255,0.031079942,0.03641942,0.047784384,0.007189123,-0.017274939,-0.043998312,-0.10698086,0.036313165,-0.01685612,-0.03782916,-0.023020063,-0.03136941,-0.1114846,-0.058929157,0.019309036,0.043161374,-0.04562171,0.038083296,0.07920156,0.022318158,-0.07276246,0.05299499,-0.07037614,-0.016719721,0.025316102,0.014951477,0.034493178,-0.07918697,0.009136163,-0.026038293,0.029183175
Shoe Store,0.04718599,0.096116416,0.06608421,-0.019038964,-0.029997107,0.084349275,-0.06583884,0.036230735,0.046441033,0.033820473,-0.052967113,0.026312193,0.0037682261,-0.023820836,0.026084961,-0.0048184413,-0.07209603,-0.08001622,0.022545353,0.046577632,-0.006439575,-0.046856087,-0.01952216,-0.0038434127,-0.022395328,0.07241164,-0.018419627,-0.11418684,-0.0031485138,-0.037689704,-0.025289897,0.025721624,-0.040726863,0.016725492,0.018950593,-0.014650444,-0.03565663,-0.03915458,-0.05227879,0.013791021
Neighborhood,0.0031526182,-0.07770897,-0.023379471,-0.04451228,4.249555e-05,-0.06490821,-0.0061448896,-0.047907177,0.028147366,-0.00023621973,-0.06020758,-0.0862086,0.053400464,-0.022548433,0.038068365,-0.054759167,0.05456389,-0.026223991,0.002062345,-0.0031182093,0.033872735,-0.0045736753,0.006586666,-0.029929796,0.04529001,-0.0027428474,-0.024286117,-0.0031661754,0.018446742,0.033148468,0.017077565,0.04955242,0.020342417,0.042033456,0.056370355,-0.03839397,0.11920074,0.024938619,0.07956852,0.033907577
Animal Shelter,-0.012328921,-0.034726374,0.010588155,-0.054461423,0.03500029,0.0056294547,0.009961382,0.040815406,0.03073237,-0.034015767,-0.09632586,-0.00087069534,-0.034906447,0.030194096,0.033924233,-0.010916002,-0.058253817,-0.038806017,0.06442197,0.03711666,-0.021447212,0.020942522,-0.012594528,-0.078134954,-0.025429646,0.012543124,-0.03479666,-0.004094256,-0.08039243,0.0014364934,-0.030463308,0.094837785,-0.02476586,0.008885405,0.059246264,-0.034012906,0.053384036,0.035371695,0.0037145931,0.028104011
City Hall,0.037811548,-0.0056910147,-0.07114128,-0.106972,0.04682216,-0.012585603,0.06424293,0.054122146,-0.012218383,0.10779075,0.031236514,0.013980893,0.03491161,-0.024593983,0.0014094552,0.0076181376,-0.050618336,0.006843914,-0.024123993,0.028213501,-0.06786136,-0.042482663,0.0067099826,-0.07480473,0.038243614,-0.010387972,-0.011863973,0.040241286,-0.015144441,-0.034133997,-0.026635619,0.031145915,-0.02656151,-0.07678982,-0.033692997,0.017921843,-0.0045815064,0.09584676,-0.020996444,0.020593055
Karaoke Bar,0.036347013,0.021368362,0.027259147,-0.03258331,-0.03694159,0.026999734,0.047318265,-0.03359195,-0.030279648,-0.009829467,0.02926755,-0.081679694,-0.020515367,0.017887754,0.0022602957,-0.061497428,0.06425704,0.050583363,-0.093051694,-0.018291647,-0.009521128,-0.03685442,0.058736473,0.026909687,-0.019590493,0.024317726,0.029166412,-0.025989396,-0.009792088,0.026940828,0.04989212,0.009657349,-0.016866283,-0.041730173,0.053986043,-0.027219884,0.040913377,0.04020654,0.048664745,-0.0047431127
Garden,-0.029286735,-0.1267587,0.018143762,-0.04363718,-0.011692535,-0.07757763,-0.033569504,-0.048832748,0.048238516,-0.0022437712,-0.048852876,-0.0886956,-0.0050923894,-0.030785473,0.008080548,-0.01683338,0.0155636715,-0.029149652,-0.023511272,-0.017330406,-0.0014473596,0.026326573,-0.034163013,-0.059674107,0.0041618505,0.014107679,-0.02967898,0.017552286,0.05238723,0.04123462,0.03777367,0.09447526,0.030574694,-0.043122374,0.04105683,0.015003929,0.04712914,0.00727313,0.035298668,0.035893086
Juice Bar,-0.017935988,-0.032650955,-0.026843565,-0.009327979,-0.0031778598,0.03756588,-0.01234347,0.08697511,0.003690579,-0.0008128118,-0.029408747,0.056457236,-0.002437951,0.050387993,0.0387388,0.0495364,-0.13144472,-0.03645482,0.113960296,0.04792323,-0.03278957,0.05080106,0.029263208,-0.039914705,-0.022547908,0.009980725,-0.091717154,0.025760217,0.039887656,-0.053765196,-0.06525785,-0.041708875,0.0100092,0.008173823,0.019620812,-0.0034096034,0.04094759,0.009699062,0.018777462,-0.033563796
Fast Food Restaurant,-0.0047060195,0.004164133,0.07653113,0.092583284,0.007843891,0.045458518,-0.15125266,0.03757641,-0.09972821,0.090556964,-0.021106847,0.06488075,0.07918577,-0.08312509,-0.019321576,0.08230739,0.0093710795,0.047762845,-0.044246465,0.049612742,-0.042940833,0.022526411,-0.08993794,-0.12654719,0.03378332,-0.0013613161,-0.0077350996,0.05517122,-0.025267027,-0.034323897,-0.047746968,-0.00852715,0.0026881453,4.8061833e-05,0.070070446,0.07845662,-0.016333291,-0.0027603144,-0.025632717,-0.10614332
Doctor's Office,0.007265373,-0.00081534777,-0.06608087,-0.057704534,0.03921915,0.0067500267,0.09810781,0.038729623,-0.035171114,0.07926813,0.043881036,0.022585796,-0.00017535593,0.030589363,-0.024344403,0.01852911,-0.04165374,-0.029946594,-0.033604,-0.028284445,-0.02092219,-0.015922882,0.045160495,-0.1288415,0.0069479384,0.020067018,-0.014974717,0.039227873,0.0070990254,-0.011378669,-0.017397761,-0.027011141,-0.038076557,-0.08798973,-0.037848577,-0.022133956,-0.03136323,0.10634147,0.0071257516,-0.051349584
Grocery Store,0.07590841,0.02488,-0.04194886,0.065538265,-0.011851071,-0.013947174,-0.037985593,-0.029467825,0.013312802,-0.028650153,-0.056722634,-0.04123955,0.034160096,0.018437335,-0.040960312,0.012732392,0.014513303,0.011699318,0.004675584,-0.028371789,0.01826081,-0.014983101,-0.04839763,0.019688673,0.08245015,0.023908762,0.08568148,-0.045986824,0.012690702,-0.023903338,-0.11034401,0.030829184,0.015503276,0.073644206,0.04731722,0.006824756,0.09640256,-0.018838894,0.049032465,0.052230716
Shopping Mall,0.09344416,0.04565323,0.029253926,0.028296825,0.006547653,0.018985538,-0.06578375,-0.030654455,0.024961693,0.0025156622,-0.08021137,0.003728826,0.03616392,-0.03698994,-0.03865045,0.0011228593,0.002306331,0.0065583987,-0.083778076,0.0029843657,0.013928622,-0.050810635,-0.07173937,-0.04574361,0.10344519,-0.013338931,0.07796276,-0.07254175,-0.030788498,-0.0283345,-0.035640568,0.029286087,-0.027963309,0.028007653,0.029656768,0.026521675,-0.007947784,-0.021568093,-0.0078067603,0.04699213
