Multiplex,-0.031301275,-0.04736206,-0.040091738,-0.066116184,0.038347848,0.01624393,-0.05383577,-0.016390163,0.019052017,-0.039914526,-0.07204354,-0.009609955,0.12625915,-0.06877086,-0.024677783,-0.012481472,0.021043263,-0.03862572,-0.00062797964,0.013365079,0.060340874,0.11959523,-0.01021692,-0.055987947,-0.004789401,-0.037440576,-0.0026453286,-0.0006885971,0.04206875,-0.015040513
Sandwich Place,0.01892072,0.0058759525,-0.03270159,0.04240132,-0.0077384454,-0.12538618,-0.027853006,0.011611169,0.042664647,-0.07520279,-0.013826044,-0.10811351,0.06350355,0.025575208,-0.08409861,-0.017588248,0.055308692,-0.055223018,-0.05732075,0.018424395,0.060276914,-0.010321319,0.0894755,-0.08212775,-0.03283485,0.029771877,0.11064637,-0.034727767,0.01867742,0.075716585
Food,-0.012424349,0.031805195,0.008158308,0.033310782,-0.0025980053,-0.090471596,-0.041399173,-0.013398946,-0.022406977,-0.09197956,-0.0042296583,-0.10631968,-0.0033392748,0.03787709,-0.10436903,0.003965322,0.00469977,-0.0416001,-0.08356371,0.028815225,0.043339916,-0.009928927,0.10228422,-0.07283001,-0.03608109,0.01803827,0.053780124,-0.02076995,0.02369767,0.08330869
Video Game Store,0.023380484,0.0120046865,0.079072565,-0.0036740284,-0.08007446,0.0017632097,-0.03350234,0.0586673,0.026120815,-0.009550766,0.047274876,-0.0031520096,0.08242751,0.04978277,-0.03103488,0.012792679,-0.012062257,-0.030468918,0.05780773,0.07400959,0.04589966,-0.012533592,0.021523071,-0.048078004,0.10983044,-0.056217782,0.048116237,-0.05279974,0.042371247,-0.054986686
Coworking Space,-0.008671718,-0.0019295085,-0.074157715,-0.0021385308,0.05707243,-0.029860368,0.014686418,0.0068241474,0.019336082,0.060774952,-0.045306083,-0.046606075,-0.0052635656,0.01307226,0.02313676,-0.013743615,0.09449007,-0.0064160507,0.034347948,-0.016737513,0.036929768,0.008686933,-0.049549036,-0.013840249,-0.016377728,0.047816783,0.0030303462,0.08858885,-0.015997019,-0.0444114
Campground,0.09491632,-0.008323401,0.00017377594,-0.016770663,0.032672726,0.0064271446,0.021630341,0.04462085,-0.04636573,-0.04889839,0.016429218,0.0152471615,-0.03721589,0.03578201,0.027861139,0.09020577,-0.04654938,-0.0028158743,0.05236646,-0.06267568,-0.0339048,-0.08120124,-0.036700614,0.005407376,-0.0063820295,-0.041949175,0.058573578,-0.06809352,-0.035344586,-0.058957513
Newsstand,-0.007531915,0.0586835,0.029655982,0.05950339,0.019801972,-0.099999785,0.016077923,-0.015653795,-0.059954144,-0.050828185,0.064469464,-0.037128888,-0.058727287,-0.015237348,-0.024655208,0.052190583,0.02755342,0.0425543,0.010072945,-0.023968687,0.03119402,-0.055574305,0.037273794,-0.037424028,-0.019896226,0.012913296,0.012646912,-0.008409119,-0.013718755,0.023100266
Athletics & Sports,0.08833274,-0.025526235,0.0148618035,-0.02516811,0.0012947139,0.00970242,-0.016520495,0.012845645,0.024466006,-0.007909558,-0.020063953,0.02903227,-0.004416535,0.008019961,0.055503264,0.078043774,-0.069496356,-0.037752308,-0.00028645247,-0.07653765,-0.033133477,-0.08752188,-0.021819385,-0.007190522,0.0036465917,-0.08282766,0.032664634,-0.01989295,0.010958476,0.0033515412
Bike Shop,-0.037260354,0.017922139,0.008888476,-0.019101935,0.009608155,-0.12743542,0.036187194,-0.056086794,0.058628462,-0.013255589,-0.033006683,-0.016242161,0.09710464,0.056582,-0.034473248,0.11839679,0.067828014,-0.04673045,-0.0055315644,-0.03860841,0.050293,0.04576473,-0.0084790625,-0.060954753,-0.0022569466,-0.0017931545,-0.024203058,0.049970374,0.029746698,0.02993482
High School,0.063279375,-0.04190622,-0.01988938,-0.04886617,-0.051697858,0.0010724589,-0.040551335,0.02566607,0.09049386,0.00037616305,-0.010685531,0.03865742,0.0648151,0.052005142,-0.023317367,0.0011571487,0.013385647,-0.042336438,0.043855853,0.018942788,0.082556486,0.0016166308,-0.042423297,-0.026206758,-0.02365107,-0.030028913,-0.009838129,0.013773695,0.020754462,-0.08399737
Auto Dealership,-0.09742933,0.023230879,0.07574944,0.07049323,0.032184485,-0.12027387,0.0359809,-0.011745239,-0.0026096506,-0.020731885,-0.016772069,-0.050979674,-0.023524387,0.017071726,-0.010966494,0.09467682,0.020491628,-0.013453608,-0.0072196275,-0.016588537,0.074287355,-0.0465914,0.042651862,-0.0649217,0.029627394,-0.008298986,0.01836593,0.058832183,-0.0039932793,0.065251924
Pool,0.12619434,-1.7788261e-07,0.027219849,-0.018855557,0.012680142,-0.028717391,0.008851122,0.04074907,0.06302552,0.009565229,-0.012689239,0.039390624,-0.028257675,0.017672107,0.06870538,0.11865622,-0.020739298,-0.03969013,0.018843401,-0.0606431,-0.015852408,-0.09570728,-0.013892135,-0.025458273,-0.0022853427,-0.07543053,0.0470499,0.018657628,-0.0107607255,0.0021916274
Airport,0.0054488694,-0.0568209,0.021706024,-0.032131284,0.054706294,-0.061317675,0.04356514,0.046536863,-0.012931605,0.04782477,-0.026345883,0.024752686,0.022418238,-0.008537037,0.02075794,0.082385786,0.0136918,0.0029838504,-0.007149294,-0.0297534,0.0100255115,0.025648993,0.00044349162,-0.0207148,0.016873512,-0.0105742505,-0.084146746,-0.047095682,-0.008843616,0.10561961
Gaming Cafe,-0.014353812,0.018621434,0.06143246,0.048156947,0.0005492307,-0.10811031,-0.03712713,0.04173093,0.019944154,-0.012296724,0.01878793,-0.067466974,0.026494147,0.05454361,-0.054951154,0.03836039,0.01622853,-0.012094378,0.0042201197,-0.002514732,0.07444964,-0.06615203,0.032684486,-0.00425284,0.065340064,0.01850045,0.06830973,0.026160091,0.023067264,-0.015643904
College Cafeteria,0.034848306,0.0036563282,0.046157718,0.017005362,-0.058690898,0.019378925,-0.0505214,-0.047033653,0.0040801186,0.028921595,-0.0009725131,0.027090713,0.068832286,-0.06914143,0.030282881,-0.11869843,-0.07723126,-0.030087419,-0.073110394,-0.055321123,-0.074904025,0.025920264,0.03860599,0.09192389,0.030181965,0.046259627,-0.020721642,0.05738225,0.037768707,0.095803484
Whisky Bar,-0.030431334,-0.034213036,0.01176868,0.011782654,-0.039533235,0.06837722,0.02883876,0.0313418,-0.05841146,-0.04928369,0.041915677,-0.0015305169,-0.01610646,-0.0024634236,0.00090035424,-0.04769574,-0.012860023,-0.0055839177,0.04314396,0.05286564,0.06870438,-0.043896586,0.0019233115,-0.026520755,0.030779015,-0.01058795,0.022077471,-0.06765173,-0.00796774,-0.06341823
Asian Restaurant,-0.041578036,0.021047395,-0.0019626375,0.014269795,-0.0036422573,-0.041148167,-0.0258894,-0.026957778,-0.06781718,-0.06544376,-0.00829115,-0.08919052,-0.01067271,0.004956957,-0.0887738,-0.029983427,0.01209051,-0.012318029,-0.06725742,0.049767286,0.03348946,0.019878605,0.08483967,-0.056841843,-0.03779579,0.040216915,0.004948018,-0.003805108,0.02197844,0.061531708
School,0.08056669,-0.051561046,-0.007827796,-0.043485917,-0.03181692,-0.040579733,-0.06542917,0.031055015,0.1077652,0.035766404,-0.012735217,-0.00751092,0.057754774,0.062892504,-0.044808872,-0.0034361589,0.015106078,-0.066022165,0.0073192683,0.014218813,0.08948864,0.0032328258,-0.055533078,-0.016010413,-0.021258978,-0.02141376,-0.027595121,0.040472902,0.03447585,-0.055138983
Conference Room,0.04118334,-0.011140352,-0.04763576,-0.01582864,0.04809511,-0.008655186,0.011831494,0.016639806,-0.0029762546,0.050710462,-0.00066949945,-0.058853865,0.004920655,0.04004258,0.001047248,-0.042916134,0.07152559,0.00668369,0.02010534,0.014991505,0.03985008,0.00034067407,-0.068669856,0.017252497,-0.034741785,0.077599585,0.020774541,0.018735604,-0.0048472416,-0.03797601
Bank,-0.005913278,0.05720646,0.015135565,-0.0008472465,-0.022359842,-0.09791379,0.068251416,-0.0505561,0.0017475169,-0.03656356,-0.008528626,0.03212159,0.035009943,0.011946099,0.04721984,0.13123018,0.04630426,0.041711275,0.058173522,-0.07751644,0.044862676,-0.032080475,-0.018263776,-0.049335636,-0.0042126235,-0.0194341,0.010742109,0.05678045,-0.021343602,-0.016453585
Light Rail Station,0.018818174,-0.034400042,0.0053268615,-0.058076397,0.05471007,-0.048998926,0.04036302,-0.014834307,-0.00977804,0.02808898,-0.027340543,0.05939783,0.05911523,-0.009290981,0.025935266,0.0705243,0.031807296,0.029074242,-0.026810162,-0.0527301,0.012298838,0.04306183,-0.011393877,-0.061660796,-0.01692917,-0.016395506,-0.09856656,0.029482167,0.002335933,0.07062722
French Restaurant,-0.003857708,0.000731403,-0.017939446,0.045999676,-0.0115838675,-0.11269982,-0.04484478,0.019276358,0.04719907,-0.0741996,-0.02781116,-0.0917507,0.027859418,0.03833413,-0.08145154,0.026900006,0.024736434,-0.027438102,-0.036122333,-0.02550523,0.07798235,-0.026992533,0.10589741,-0.09193269,-0.043746784,-0.03451742,0.08835729,-0.042314645,0.042557456,0.056903213
Hot Spring,0.030822543,-0.0039014788,0.010341456,-0.06293112,-0.0072676134,0.03973514,0.010568393,-0.0800657,0.031419527,-0.017481387,-0.05057418,0.062411465,-0.0058998466,0.028542154,0.05143012,0.112368196,-0.04563174,-0.019570831,-0.03822883,-0.082493566,0.011853725,-0.03608684,-0.034507558,0.0014922582,-0.0274783,-0.06400619,0.07401392,-0.006288467,0.006724816,-0.06325311
Concert Hall,-0.02102647,-0.022300823,0.007045381,-0.03640664,-0.021025684,0.013085942,-0.032464765,-0.04955635,-0.016751407,0.06944622,-0.041931212,0.031595826,-0.01896239,0.045956142,-0.013829936,0.0030020927,-0.048095632,-0.026404506,-0.039661467,-0.0034788456,-0.015954651,0.058525164,0.060250565,-0.022904743,-0.0023002569,-0.07514547,-0.023155231,0.07975373,0.091091245,0.0074748187
River,0.04576997,-0.0690291,0.05382495,-0.039989337,0.017493382,0.0121576,0.053157393,0.02489731,0.0040481016,0.012578333,-0.015851742,0.015775967,0.05630137,0.036566775,0.008392172,0.09148836,-0.099340156,-0.0164789,-0.022556579,-0.12829392,-0.09602579,-0.08279762,-0.08518886,0.0717366,0.08081514,-0.014950961,-0.05301925,-0.03398369,0.014886494,0.031024223
Salon / Barbershop,-0.013267386,-0.03174833,0.059388228,0.090112515,0.012217847,-0.085295,0.051483743,0.01566672,-0.027517755,-0.0043626316,-0.056212097,0.011128584,0.0021256767,-0.029533926,0.08727687,0.05794446,0.06388876,0.0306432,0.050875388,-0.012060007,0.07494308,-0.061749317,0.12218708,-0.12664977,-0.0154181495,-0.031081872,-0.022579415,0.024127536,-0.0013904392,0.037398096
Dance Studio,0.0058873454,0.05036509,-0.032806396,0.005245818,0.03203923,-0.033906005,-0.061520938,0.043459438,-0.014046429,0.015003163,0.056392673,-0.0013268052,-0.022430182,-0.011524509,-0.009117976,0.03963033,-0.00059685856,0.04267869,0.018308409,-0.04613881,0.020725915,-0.038028114,0.025845075,-0.033138946,0.014087856,-0.029709067,0.0546793,-0.03731849,0.021994974,0.011758048
General College & University,-0.039690245,-0.045719054,0.008520462,-0.0272845,-0.00068170764,-0.06253545,-0.012685901,-0.037236527,0.097026214,0.036315892,-0.04455459,-0.005558181,0.03929359,-0.021576295,-0.031182079,-0.042427823,0.013068395,-0.056819633,-0.07480518,-0.028200172,-0.006963458,0.077392995,-0.0030415202,0.024993828,0.01270959,0.02259581,-0.044779364,0.08581594,-0.0027480093,0.09612938
Shoe Store,-0.032619156,-0.028191011,-0.018183779,-4.7780573e-05,0.091587916,-0.14488585,-0.024258427,0.06896475,0.018990628,0.052489504,-0.028906351,-0.043670505,-0.025878757,-0.008535348,0.014722392,0.05741344,0.027669497,0.020163983,0.023405984,-0.060359195,0.06111526,-0.049553692,0.00887184,-0.010365605,0.06339736,0.001051832,-0.002868236,-0.006511051,0.007959978,0.0037677474
Neighborhood,0.035368856,-0.05958731,0.0298139,-0.026612706,0.034254014,0.07051268,0.02800976,0.021172877,0.0069920346,0.043161653,-0.032145225,0.051583216,0.0005966779,0.06515406,0.025377402,0.059704535,-0.0835568,-0.0056695277,0.106542334,-0.09367022,-0.05312639,-0.04110385,-0.016586244,0.066342935,0.030534668,-0.0416556,0.01886837,0.004564427,-0.0042800694,-0.0573212
Animal Shelter,0.01397098,0.036042277,0.0015563136,-0.038859535,0.029761339,-0.042693004,-0.06387769,0.042267676,-0.036189537,0.040904757,0.050850935,-0.054085054,-0.0057167113,0.009724113,-0.048839826,0.00790815,0.014435129,0.03332471,-0.034419823,0.01219763,0.04809567,0.0076683657,-0.028626984,0.02426311,0.047673054,0.014784356,0.06761898,0.015906919,0.053028375,-0.04235465
City Hall,0.09678048,0.02063891,-0.04222671,-0.07093715,0.03222687,-0.051753778,0.047390796,-0.024227098,0.011051479,-0.00544479,0.021967772,-0.019710986,0.033556536,0.09766278,0.014302773,0.03386138,0.08708745,-0.011559585,-0.00878562,-0.03036166,0.030992197,0.05163783,-0.10040098,0.0035274024,-0.013193965,0.04187115,-0.016976394,-0.0019957488,-0.015253339,-0.013455928
Karaoke Bar,-0.003982028,-0.015321039,-0.0011079228,-0.07331015,-0.05081969,0.05207931,-0.0036487244,-0.032366257,-0.0021637524,-0.04827438,-0.011938041,0.045603346,0.033309713,0.05328854,0.0022316836,-0.0350003,0.013936638,-0.043571584,0.02430894,0.04599662,0.10004907,0.059853353,-0.040076848,-0.058421284,0.028437408,-0.043741472,0.018459208,-0.0310654,0.02743088,-0.10127268
Garden,0.035747863,-0.023017105,-0.013432963,-0.055562407,0.046270303,0.04392167,0.04894995,0.045372136,0.0141105,0.013373975,-0.028765593,0.03720427,-0.047918584,0.083441295,0.054694995,0.12610066,-0.03545508,0.012400199,0.06380911,-0.10468003,-0.02302511,-0.039724346,-0.03846044,0.018765435,0.033398263,-0.05957307,0.053062998,-2.7500093e-05,-0.012605246,-0.06634736
Juice Bar,0.0035000183,0.035579517,-0.0089732595,0.026683312,0.0013838761,-0.07733151,-0.03399768,0.030896515,-0.0025850758,-0.08532959,0.015843308,-0.07019558,0.0025810509,0.05113772,-0.06917737,0.017546859,-0.0021692042,-0.023067761,-0.021303095,-0.0023645572,0.04553231,-0.03907028,0.045339443,-0.03223577,-0.013428524,-0.0061445115,0.08207911,-0.05632189,0.008075058,0.028811667
Fast Food Restaurant,-0.002119917,0.03214135,0.051435426,0.0235612,-0.037311208,0.009063248,-0.0034496877,-0.063148744,-0.088452496,-0.06922629,0.03663555,-0.09250374,0.0016662506,0.050063252,-0.09335162,-0.023206826,-0.011642154,-0.04534035,-0.12748171,0.053410817,-0.03078217,0.019080728,0.10743451,-0.033201177,-0.060161315,0.038691103,-0.02238876,0.028920531,0.022845533,0.06377573
Doctor's Office,0.1385906,-0.01912557,-0.009882717,-0.06577139,0.028391158,-0.020103497,0.00021823077,-0.022529434,0.022619586,0.010678821,-0.019013077,0.017070184,0.028633554,0.009623313,0.027658653,0.016232004,0.029629,0.0016679303,-0.025301227,-0.02939845,0.0141502,0.030001668,-0.11803411,0.004737053,-0.0222473,-0.018732054,-0.03271047,0.004778022,0.0098523395,-0.0059877583
Grocery Store,0.038296722,0.019723557,0.009549706,0.021917986,-0.0024690237,-0.038338356,0.0812092,0.002198359,0.016881505,-0.03753242,-0.016956214,0.08716946,-0.011211137,-0.053151138,0.10888247,0.079626635,0.026982829,0.009402467,0.050662924,-0.044618867,0.009594061,-0.02808561,0.029487055,-0.116036415,-0.03772869,-0.041286685,0.0067022312,0.04741758,-0.042385895,0.0021186373
Shopping Mall,-0.037650328,-0.014591037,-0.014447594,0.078257315,-0.0125203915,0.0033395104,0.062417243,0.05181413,-0.0051366575,-0.01536818,-0.014535644,0.031379707,-0.0029198737,-0.06666213,0.09135256,0.0082620345,0.0439511,0.025085304,0.062429346,-0.026323065,0.059165865,-0.042352363,0.07401414,-0.0928729,-0.008800469,-0.033756092,0.028226657,0.020249574,-0.01308799,-0.009591485
Racetrack,-0.03276257,-0.027947564,0.0013521072,-0.06421271,0.065291405,-0.039376486,-0.022989642,-0.020146199,0.0035961866,0.043457214,0.024427244,-0.046356697,0.047854763,0.109814525,-0.06704791,0.034120176,-0.06490678,0.017855264,-0.06408713,-0.06684949,-0.013832575,0.015860934,0.011483154,0.030153845,0.046543397,-0.015707854,-0.002927787,0.016549328,0.049695354,0.011540046
Gym Pool,0.08977477,-0.026054801,0.016914044,-0.033270083,0.022341536,-0.014346539,-0.012795512,-0.002506984,0.046303052,0.026238818,-0.035698645,0.026777014,0.022470033,0.0046652276,0.06795649,0.061722375,-0.05968222,-0.022393243,-0.028153764,-0.06485776,-0.029369336,-0.07267412,-0.027307961,-0.008440144,0.0018890966,-0.0656129,-0.003744217,0.009908207,0.010887802,0.028510194
Motorcycle Shop,0.023672735,0.015200615,-0.0064721256,-0.015912551,0.07485029,-0.15899022,0.0038665654,0.022331778,0.008480619,0.0880506,-0.0015653903,0.0032654428,-0.025824895,0.035945743,0.016005995,0.12467252,0.04347459,0.0034796502,0.037095867,-0.064981766,0.03388283,-0.010057576,-0.028648755,-0.015746523,0.040608928,0.0133563,-0.01651624,-0.019984072,-0.014624866,0.015844598
Temple,0.08812399,0.005995093,-0.002968777,-0.043078445,-0.023710521,0.022684842,0.002178683,0.005569265,0.03304053,-0.041672498,-0.0021162657,0.056106668,0.026319962,0.019914458,0.016213112,0.007674642,0.0448844,-0.021866646,0.04542425,0.0034226505,0.05557494,0.036048554,-0.055181377,-0.026227448,-0.007544138,0.006839823,0.0239279,0.004327262,0.007943374,-0.12778863
Travel Lounge,0.05141925,0.0085377125,0.0039703045,0.010225109,0.064510226,-0.050340194,-0.03065517,0.08536009,-0.014850713,-0.009321416,0.05715461,-0.052280203,-0.010741955,0.013720423,-0.039143,0.013961665,0.024670605,0.017886383,0.0047310963,0.03721781,0.01361989,-0.018314235,-0.0013161027,0.017276954,0.01953561,0.034539968,0.0045026727,-0.06525772,-0.009235773,0.024724986
Performing Arts Venue,0.010086475,0.04078293,-0.043996453,-0.016685123,0.03742487,-0.033763345,-0.10188197,0.02785356,0.01004456,0.044651367,0.035726707,0.0012442637,-0.011965942,-0.0003962117,-0.013322614,0.034250453,-0.009641228,0.05590862,0.010429829,-0.037730616,0.028927753,0.0089491345,0.047612723,-0.053750474,0.014618157,-0.055845432,0.044402197,-0.011483758,0.04614134,0.019790383
Drugstore,0.023191145,0.06475629,0.006805147,0.015706735,0.0039461637,-0.07226634,0.06639573,-0.04914771,-0.0007718103,-0.06448058,0.0596685,0.039805807,-0.00019463897,-0.010062492,0.044811193,0.11576742,0.044781223,0.06491509,0.047256954,-0.06718,0.010349527,-0.012352744,-0.007881258,-0.039926626,-0.046118435,0.0022328096,0.02278771,0.047537036,-0.021389443,-0.01865688
Indonesian Restaurant,-0.022749647,0.050332632,0.013112008,0.022827901,0.037347898,-0.09156761,-0.046995223,0.0269958,-0.070195384,-0.044917423,0.06423787,-0.056395642,-0.024976922,-0.00454042,-0.076189905,0.026378127,0.0008120979,0.067162335,-0.040269554,-0.0028260536,0.030415107,-0.028979108,0.028918412,-0.0033662952,0.012775108,0.01815895,0.032683685,-0.066470124,-0.00075986795,0.044149134
College Bookstore,-0.00890892,0.035421435,-0.041036244,-0.009913736,0.017436627,-0.09476824,-0.13211186,0.041317683,0.05255314,0.046544757,0.010225901,-0.054462675,-0.00021788292,-0.0908504,-0.02690518,-0.062394567,-0.00748948,0.013001021,-0.030050773,-0.023587,-0.0020230692,0.008030477,-0.009668371,0.040168047,0.050984353,0.08222818,0.03887833,0.0031583756,0.003966101,0.045053337
Department Store,-0.0925148,-0.008517379,-0.028373402,0.065569244,0.024409262,-0.049629465,0.048354328,0.02408757,-0.0036580851,-0.0031666914,-0.088029765,-0.0089300005,0.005784125,-0.056359608,0.08079177,0.014105782,0.08214781,0.032159474,0.09239794,0.008731993,0.06502123,-0.002364561,0.04152212,-0.14482664,0.027387641,-0.0118619725,0.008628965,0.048323028,-0.0013925823,-0.023336794
Brewery,-0.024733923,-0.08056101,-0.05818647,-0.031177483,-0.032929096,0.07972124,0.0015343047,0.02280037,0.020378986,0.019745488,0.015095124,0.057086326,0.008509255,-0.020440454,0.045081235,-0.11065067,0.018319296,0.013415088,0.09999608,0.03054596,0.021438278,0.021719808,-0.071385376,0.0077546965,0.056067266,-0.014194556,0.03438218,-0.08037217,-0.00019347481,-0.10151502
Train,-0.05154847,-0.038914222,0.026704287,0.016307026,0.053705405,-0.023554906,0.021621302,0.062700264,0.03471147,0.07918951,-0.06730226,0.032999538,0.042632785,-0.03031026,0.043977845,-0.011699572,0.03677717,-0.009298569,0.024709485,0.016625986,-0.014387537,0.079309896,-0.021828877,0.025821626,0.013847877,0.027538382,-0.05624307,0.009365149,-0.024589594,0.07793547
Liquor Store,0.0073418203,0.024073767,0.04937823,0.017980859,0.050248448,-0.08728102,0.05588518,-0.049634993,-0.040476307,-0.011707851,0.032620277,0.0273035,-0.029341912,-0.018297594,0.014444475,0.09986927,0.016993899,0.037382286,0.0064421445,-0.06482636,0.015633957,-0.011611339,0.013606427,-0.044482388,-0.025445,0.018012509,-0.031869825,0.0058741504,-0.05090183,0.028565438
Student Center,0.076645866,-0.018335018,0.0032637133,0.010159256,0.009932017,-0.027575672,-0.06500597,0.016673617,0.062258363,0.024719618,-0.020597873,-0.03253911,0.02029426,-0.03203153,0.011230555,-0.035730038,-0.035928607,-0.010240355,-0.033291087,-0.060618572,-0.041565806,-0.014497323,0.0024373457,0.06296755,0.036491934,0.005211792,0.030942677,0.027837506,-0.031694453,0.08030859
Other Great Outdoors,0.11580366,-0.025627628,0.020416936,-0.03104585,-0.005137133,0.004517598,0.14125778,0.010313174,0.020782895,-0.02062216,-0.054471537,0.05358194,0.008108311,0.0040218066,0.03008524,0.07785646,-0.023864029,-0.039529487,0.006316403,-0.111449376,-0.069067,-0.012737159,-0.06384982,0.016750066,0.020398214,-0.044206016,-0.051497526,0.0033831801,-0.0058895727,0.034362637
German Restaurant,-0.020585228,0.07687104,-0.012258513,0.006894146,-0.0046504084,-0.06322016,-0.04586342,0.06253234,-0.03363812,-0.08920622,0.065081686,-0.051761214,-0.004874737,-0.0026026443,-0.07059209,0.033344716,0.008620573,0.033666655,0.0007263161,0.0031413212,0.051068306,-0.04439395,0.027152386,-0.013883527,0.029906541,0.0033221175,0.12224582,-0.104453444,0.02672524,-0.018668715
Resort,-0.02331832,-0.016948918,0.003866177,0.024385879,0.05828208,-0.06071698,-0.03321153,0.06277697,0.05105972,0.10852693,0.004643933,-0.038377583,-0.012829082,-0.013200851,0.00062862784,-0.0148073165,0.042304885,-0.009835295,0.025327902,0.03331665,0.004972363,0.01970996,-0.012694063,0.026525106,0.06212174,0.06355949,-0.021046743,0.008255224,-0.006035789,0.04722312
