Multiplex,-0.076227605,0.00055301934,-0.042794228,0.012746671,-0.024697594,-0.049202543,0.019303119,-0.049907457,-0.078090616,-0.05633529,-0.14902617,0.057945188,0.08292487,-0.02927294,-0.02966647,-0.011316787,0.070047416,0.05890849,0.0125214895,0.08271499,0.018280573,0.097957835,-0.051108226,0.07835542,-0.06165477,-0.02976681,0.046758063,0.06444452,0.02590321,-0.024924692
Opera House,-0.08208714,-0.025600702,0.05009597,0.006077774,-0.06629989,-0.0794234,-0.0802166,-0.053265892,-0.060788408,0.06078493,-0.09157207,-0.02449319,0.1535602,-0.011004375,-0.0046686395,-0.105617076,0.058806445,-0.058071338,-0.058148846,0.0057817353,0.0069142138,0.03998805,-0.05233988,0.09944469,0.12877852,0.0097823925,0.032197136,0.029940426,0.11596084,-0.021607935
Sandwich Place,-0.0077543627,-0.114518814,0.006798837,0.15863407,0.010469362,0.07190096,0.1579335,-0.03880253,0.13143188,-0.0692259,-0.07952765,-0.025222905,-0.039426442,-0.02490707,-0.0154308025,0.0046223192,-0.047836505,0.056311134,0.088875875,0.17698032,-0.029194927,0.017507222,0.05732501,0.08030109,0.052456297,0.081377015,0.088372916,-0.0009934232,-0.061353296,0.11730019
Food,-0.018778108,-0.14017294,0.014243163,0.14377806,-0.066194795,0.17267916,0.15710327,0.07161688,0.073765725,0.04125389,-0.0908331,-0.08018419,-0.052686065,0.0022913308,-0.09603465,0.020515617,-0.052229993,-0.041751515,0.069187686,0.08294558,0.058592834,-0.07924592,0.09847331,0.06728353,0.040194195,0.16259347,0.08901108,-0.06882787,0.07450159,0.015363987
Video Game Store,0.14365202,-0.04841752,0.09432267,-0.042756952,-0.00931783,-0.044582758,0.031814817,0.0007909015,-0.05024243,0.12726507,0.11262811,0.017014537,0.071321726,0.096067056,0.07415685,0.012492551,0.014025798,-0.030318279,0.030217359,-0.1053839,0.1626805,-0.22185765,-0.07505846,-0.06904908,0.001627685,-0.02649449,-0.03948926,-0.08905794,0.033959694,-0.20989673
Campaign Office,0.084232956,0.0087681925,0.038533244,-0.042015757,-0.06421754,-0.0043681636,-0.07599426,-0.015018653,0.0046476666,0.063016795,0.029877078,-0.052839488,-0.03175263,0.03447447,0.017478606,0.004969936,-0.0043392554,-0.056776155,0.013893144,-0.014399372,0.022943493,-0.018650949,-0.05793985,-0.009218171,0.05759022,-0.032905646,-0.02772171,0.03285771,0.045542747,0.00561122
Coworking Space,0.07868842,-0.00968115,-0.023693485,-0.021086603,0.046087697,-0.16782989,0.0114138,-0.08695324,-0.060180895,-0.0065442454,0.10923481,-0.042992253,0.017010663,-0.042150624,-0.011311221,-0.07483273,0.04573718,0.04205507,-0.033086732,0.12158483,0.08632286,0.031519204,-0.08323306,0.003440939,0.05496024,0.03037648,0.046303462,0.120849475,0.015209255,0.02869185
Campground,-0.12739201,0.015980117,0.09703153,0.035946928,-0.071659006,0.0557687,-0.025295202,0.0066729393,-0.021703616,0.005256688,-0.10733001,-0.0068675354,0.044290006,0.15432385,0.009304211,0.03521204,-0.045885198,-0.11203816,0.00855896,-0.03578178,-0.11653045,0.047823906,-0.04963191,-0.032229748,-0.07038365,-0.033776067,-0.059180148,-0.0071777105,0.01802197,-0.053436846
Newsstand,0.012911234,0.022651888,-0.024798794,-0.037767157,-0.12081135,0.074460424,0.005861059,-0.005761333,0.03642755,-0.014722109,-0.007415207,-0.0020699222,0.0013892706,0.15448928,0.030289717,0.034044504,0.0059845857,-0.06946352,0.13355775,-0.060331818,-0.020761622,-0.02251994,-0.094874285,-0.02489043,-0.055941876,-0.00020197406,-0.0032422394,-0.07864697,0.036850005,-0.1638977
Athletics & Sports,-0.0046612173,-0.08008911,0.024022896,0.050816603,-0.010343645,0.017590763,-0.03973523,-0.06603895,-0.013561256,-0.05108194,-0.041231956,0.078259535,0.03584612,0.06522186,0.033201993,0.10211459,-0.112437464,-0.06278845,-0.059557367,-0.026468704,-0.12916361,-0.024000525,0.03408571,-0.017061083,0.020520203,-0.074186444,0.0038010788,-0.09187554,0.025871892,0.058972046
Bike Shop,0.08172549,-0.110155754,0.008726409,-0.045594547,-0.07518359,-0.11948567,-0.049085148,-0.100380406,0.051015973,0.08125903,0.06269553,0.015805792,0.024589453,0.012277313,0.06736448,-0.14528497,-0.039251015,-0.025038498,-0.057638127,-0.0064952597,-0.029300448,0.025194952,-0.10843094,-0.17428094,0.18422589,-0.07722339,0.057760462,-0.031274587,0.09360099,-0.06523592
High School,0.09665829,0.0127105545,0.011071458,-0.021711089,0.04834677,-0.07177204,0.026276402,-0.03485502,-0.16329269,0.07450164,0.048903912,0.0066456334,0.04827488,-0.011100419,-0.026612988,-0.055578563,0.08725999,0.044744015,-0.053012006,0.09329635,0.09541324,0.00025261473,-0.059353355,0.11236915,-0.057922937,0.05289568,-0.06102312,0.072199136,-0.023937631,-0.02752287
Auto Dealership,0.0771858,-0.04966986,-0.0363658,-0.055763718,-0.039983056,-0.07523858,-0.056087367,-0.077683434,0.06607604,0.06569374,0.0635245,0.0068538915,-0.008502196,-0.005875457,0.014121396,-0.091186255,0.048772246,0.06641056,-0.033226542,-0.028500086,0.05932253,0.015155768,-0.04576066,-0.21176234,0.05187456,-0.03996456,0.08388226,-0.085767515,0.13348326,-0.115451425
Pool,6.8997964e-05,-0.05739361,0.07967347,0.018903393,0.0902366,0.010546739,0.024668202,-0.08603113,-0.14803465,-0.04985895,0.030847356,0.078990884,-0.014164477,0.09642059,-0.0016165469,0.17691207,-0.15738894,-0.038453136,-0.09949428,-0.090176076,-0.07690503,-0.09025007,0.06614963,0.01027754,-0.055369705,-0.03665409,-0.014379691,-0.12173329,-0.02654804,0.06490689
Airport,-0.06398602,0.06747992,-0.043809958,0.06605087,0.092423365,0.041515544,0.149438,0.08085569,-0.010358805,-0.07835964,-0.048212763,0.05514725,0.097952776,0.0029979246,0.037121847,0.06277034,0.048803024,0.060141712,0.03766182,0.04727872,0.06758528,0.040408842,-0.016005848,0.042733885,-0.074439675,0.044987015,0.044720095,0.108932994,-0.036396425,-0.07874329
Gaming Cafe,0.015208099,-0.05021996,0.039086528,0.001781825,-0.14733253,0.03428486,-0.05468475,-0.0065127946,0.013154617,0.08335085,-0.044337332,0.0025803912,0.070096016,0.08127166,0.021823835,-0.030044323,0.032971475,-0.1139108,0.059605017,-0.052084465,0.015937481,0.006816387,-0.07493999,-0.101598576,0.045183867,-0.03892826,0.0019030757,-0.08369401,0.09584971,-0.1617367
College Cafeteria,-0.045236036,0.039707005,-0.03654222,-0.005194597,-0.058734566,-0.06875596,-0.0137729645,0.117515296,-0.05505359,0.12879854,-0.06251143,-0.025422437,0.0667771,-0.12534297,-0.052375328,-0.097034685,0.05093371,-0.022488518,-0.24636659,0.027833873,0.019445322,0.027163401,-0.030305693,0.03520275,-0.097035855,0.058526322,-0.048973784,0.0627958,0.023327295,-0.025312163
Whisky Bar,0.0883795,-0.014836036,0.0779469,0.038591072,-0.006459821,-0.008969841,-0.029115012,0.031403016,-0.06810154,0.10546075,0.04601761,-0.06037888,-0.050898932,-0.054912068,0.057176437,-0.025917152,-0.09176905,-0.036089685,0.048036322,-0.01095701,-0.10827996,-0.0829221,-0.0063566463,-0.052815266,0.09547068,0.01752922,-0.03882014,-0.0030708853,-0.027453631,0.10584083
Cajun / Creole Restaurant,-0.11077801,-0.04229918,-0.07097064,0.05119749,-0.017067384,0.118774876,0.09950632,0.1836497,0.029559286,0.064745985,-0.09720248,-0.14123748,0.03696958,-0.007586349,-0.09106755,-0.032812435,0.039150015,0.0012944937,-0.05421752,0.10200575,0.12757427,0.008289773,0.03841378,0.14935595,-0.022264495,0.18872735,0.021720057,-0.030628147,0.08938356,-0.013638276
Asian Restaurant,0.026094353,-0.096953936,0.011922189,0.03454691,-0.021146424,0.13308741,0.15255487,0.02002513,0.010358591,0.050207105,-0.012159415,-0.02095535,-0.07692509,-0.0102906255,-0.15301505,0.09652991,-0.031415053,-0.03394567,-0.06490761,-0.0052167885,0.11902311,-0.024500206,0.067362055,0.08051071,0.0523309,0.1396786,-0.0036506243,-0.058379848,0.079741195,0.041550905
School,0.09644592,0.02207819,0.03622405,-0.024157315,0.061384458,-0.05584751,0.0516613,-0.042052805,-0.13618664,0.042850193,0.051945657,0.008496121,0.07789758,0.04292016,-0.07339186,-0.02000202,0.058592,0.015667748,-0.011760568,0.05086769,0.10286953,-0.013440507,-0.07212372,0.16682394,-0.008847348,0.07814559,-0.1066878,0.07270713,-0.04717992,-0.055344656
Conference Room,0.12588322,-0.11556767,-0.0012766011,0.06369583,0.031306677,-0.080778636,0.033068962,-0.03209608,-0.07311952,-0.034465335,0.063001215,-0.034404665,0.08756349,-0.0026588822,0.08155713,-0.02975314,-0.024501234,-0.009055961,-0.021778464,0.093572535,0.09656903,-0.01827145,-0.060698852,0.030367104,0.14034534,0.04936645,0.035176743,0.065613784,0.044435654,0.012496354
Bank,0.07790178,0.009777477,-0.00260216,-0.12048092,0.012739848,-0.01581688,0.05061975,-0.0314718,-0.0072816126,-0.014120918,0.043373354,0.067073435,0.016540445,0.08264205,0.052341633,-0.05039935,0.037037708,0.044582352,0.035507113,-0.1477692,0.022671156,0.008835973,-0.07360314,-0.18486676,-0.035143167,-0.10846713,0.11464378,-0.1958647,-0.03584613,-0.2503421
Light Rail Station,0.0056299586,0.048253227,-0.0020812731,0.02857627,0.08658194,0.062300637,0.12020094,0.12770696,-0.11905769,-0.031233095,0.034043834,0.048862584,0.060772855,0.03234753,-0.033452787,0.11222044,0.033187002,0.023297751,-0.028812572,-0.04320226,0.14194319,-0.008350289,0.064225025,0.059412114,0.00848401,0.0011060648,-0.02865094,0.066455826,-0.023252646,-0.20880786
French Restaurant,0.018490411,-0.06756428,0.02017959,-0.01246687,-0.038533386,0.06048346,0.08444832,-0.017918862,-0.10068388,0.05653602,0.006675478,-0.06454188,0.015551804,0.053394366,-0.121503524,0.07061044,-0.014526094,0.02138614,0.06640482,-0.011516497,0.037375845,-0.104091495,0.0359223,0.047141686,0.038657777,0.15044819,-0.06823669,-0.07080206,0.0351891,-0.045444395
Hot Spring,-0.02177353,-0.03515205,0.0986962,-0.0047518723,-0.055494405,0.0146164615,0.010008285,0.002580801,0.0357063,-0.007093359,-0.050196573,-0.052406996,0.034235984,0.21284452,-0.01318747,0.092294194,-0.06401771,-0.15037306,0.0029701134,0.0069359923,-0.078096144,-0.017108468,-0.04324924,-0.046804238,0.029119734,0.0007694308,-0.061149668,-0.049694687,-0.023206223,-0.035867594
Concert Hall,-0.07615878,0.019898832,0.015435964,-0.07280307,-0.035020534,-0.072884284,-0.0065395273,-0.16743731,0.003387535,0.030260134,-0.07270203,0.041730724,0.08326486,0.016216628,-0.04257248,-0.06549451,0.062941775,0.05850054,-0.026893783,-0.04461681,-0.068790674,0.13526846,-0.09480043,0.07521063,0.13336055,-0.048622947,0.019781265,-0.04882789,0.030730793,-0.007986547
Malay Restaurant,0.03761877,-0.03480611,0.039465703,-0.019345112,-0.03914961,0.061673626,0.081551164,0.0007348135,0.012211673,0.07739717,-0.007473192,0.030736323,-0.039560616,0.028169837,-0.10503448,0.06392269,-0.035058998,-0.05598918,-0.094191834,-0.06628537,0.106908455,-0.050283078,0.016046597,0.086888984,0.040965,0.09320746,-0.04166004,-0.025147,0.0550921,-0.066333495
Tanning Salon,0.03370829,-0.08871822,0.02848386,-0.023269668,-0.07707634,0.09142956,-0.06772742,-0.06119886,-0.004449548,0.018111903,-0.007333938,0.11315019,-0.0880775,-0.051193453,0.01910915,-0.028210213,-0.025701903,-0.010463374,0.0040273294,-0.029187903,-0.035002224,0.02552711,0.08048124,-0.1632508,0.012171068,-0.17553511,0.22538234,-0.042314287,0.04705759,-0.07298649
River,-0.025279358,-0.00677317,0.091414414,-0.044777125,-0.088642225,-0.023583855,-0.06629315,0.022419626,-0.0148949735,0.04589872,-0.04878211,-0.08205568,-0.0035978556,0.17917791,-0.007305274,0.072235495,-0.01599485,-0.18626264,0.071592554,-0.026245024,-0.06327614,-0.05446282,-0.09106281,-0.0054833004,-0.030455817,0.013280826,-0.11832561,-0.08450337,-0.006017351,0.014634651
Dance Studio,-0.07151549,-0.0036340386,0.099413946,-0.08630353,-0.015501298,-0.10438524,-0.011960356,-0.13148053,-0.036670074,0.034927547,-0.11982389,0.011304321,0.12026975,-0.030360857,0.0030256184,-0.14116016,0.051935986,-0.049021028,0.020103578,-0.013997221,-0.055914238,0.08973545,-0.055172864,0.13809109,0.14191948,-0.06401468,0.055059683,-0.0022079293,0.02143259,0.020617478
Salon / Barbershop,0.067991644,-0.06925509,0.05504843,-0.034519803,0.058191914,-0.034231536,-0.008243129,-0.035959035,-0.037848175,0.05758619,0.06683698,0.039976127,-0.10380403,-0.06903516,-0.013014382,0.0010363078,-0.104215026,-0.0053454824,0.025828026,-0.016540319,0.025035823,-0.051594406,0.10271541,-0.2559343,0.05622053,-0.08363649,0.13094503,-0.024322316,0.019005787,-0.07346914
General College & University,-0.032424234,0.01632717,-0.07769165,0.00035790354,-0.008505294,-0.012794155,-0.041565947,0.09151776,0.005733014,0.08044466,-0.0216716,0.05652515,0.009779558,-0.17487709,-0.022168908,-0.04939483,0.08729597,0.043292698,-0.2875375,0.02666181,0.026469588,0.08738453,-0.027652577,-0.0879423,-0.06731754,-0.00035582297,0.061650217,0.005412532,0.024432687,-0.049215227
Shoe Store,0.16234586,-0.06558879,0.11195469,-0.060614992,-0.07116795,-0.037367858,-0.054656193,-0.060473498,-0.118653834,0.110671565,0.039067112,0.06342721,-0.07490107,-0.019783389,0.10233542,0.021956885,-0.10293567,-0.08724986,0.0046221763,-0.03993422,0.0031655654,-0.11024417,-0.010400239,-0.14503083,0.040581338,-0.10339247,-0.003597796,-0.03979858,0.063444056,-0.056472182
Neighborhood,-0.010651139,-0.06707531,0.0024983753,0.0023905067,0.06562393,-0.035550833,0.053865347,-0.0640025,-0.068747416,-0.12164607,-0.09477746,-0.015848983,0.02911444,0.07279208,-0.032206066,-0.0077558365,-0.008791432,0.025748476,0.17304507,0.04826769,-0.10251035,-0.022526339,-0.032790057,0.011919763,-0.009299912,0.022548271,-0.011178436,-0.05498957,-0.05156722,0.036570195
Animal Shelter,0.10478635,-0.11609112,0.018447477,0.06886166,-0.03475193,0.005333483,0.0030963663,-0.019100716,-0.05590634,0.054851815,0.10892157,-0.029216764,0.10758649,0.06374883,0.08966737,-0.048092872,0.025243733,-0.0099940095,0.029749643,-0.008958809,0.1840211,-0.06010715,-0.07565512,0.045647703,0.13083948,0.110641256,0.048630156,-0.07851333,0.11471521,-0.11168155
City Hall,0.057950206,-0.085225806,-0.05184055,0.026278738,0.0064817034,-0.013950441,-0.038186777,0.006548222,-0.044954307,0.045040917,0.08443132,-0.02238265,0.14612696,0.049907677,0.02348271,-0.024700671,0.036329977,0.06616547,-0.03918761,-0.017565217,0.15022512,-0.0025941785,-0.061788924,0.04819872,-0.008852346,0.13610701,-0.0108551085,-0.07202231,0.05468045,-0.1247624
Karaoke Bar,0.01446908,0.0811509,-0.031110752,-0.036224328,0.07161568,-0.022068163,0.086359546,-0.05785166,-0.03989353,0.025854394,-0.0035618097,-0.03559434,-0.0622199,-0.09160528,-0.054197885,-0.0791785,0.0019729547,0.08646565,0.101665266,0.007916972,-0.10845274,0.0212594,-0.062993966,-0.017582515,0.001188688,0.06487589,-0.0023194086,-0.038961355,-0.11023832,0.093748435
Health Food Store,0.03693597,-0.01832778,-0.023799775,0.020714166,-0.12683845,-0.03343934,-0.070204556,0.014851321,0.0726794,0.04702702,-0.003351504,0.008415658,0.035232544,0.045200087,0.07849589,-0.055312347,0.024427406,-0.06232672,0.016392997,0.03933657,-0.0065438277,0.038818646,-0.060533576,-0.05219467,0.020838033,-0.035672616,-0.015654031,-0.0008431766,0.035858132,-0.09421445
Argentinian Restaurant,-0.049352773,0.009249393,0.040232074,0.019093866,-0.117488325,0.08191804,0.036111325,0.113625444,0.08229457,0.052532468,-0.05847323,-0.08423151,0.0015027043,0.077898435,-0.021528719,0.08428044,0.016296653,-0.117665604,0.060544446,0.034078598,0.014093986,-0.023991387,-0.02884327,0.055698298,0.015370715,0.09659745,-0.07674241,-0.03768027,0.03611167,-0.022768637
Garden,0.007021889,-0.11842337,0.10522648,0.05610525,0.0021572462,-0.008867829,0.0014715014,-0.09455422,-0.1030574,-0.014073515,-0.00335655,-0.031436875,0.06884759,0.13221185,0.14695747,-0.03146215,-0.056741066,-0.086403735,-0.034595244,0.072989,-0.11900133,-0.05487788,-0.02955054,0.004002052,0.12090815,-0.017889543,0.012179702,-0.09898707,-0.0091806445,0.06768002
College Soccer Field,0.017610595,-0.020503066,0.02066442,0.014647794,-0.112650074,-0.101798266,-0.10843758,0.062376328,0.054243386,0.15356827,0.0016817711,-0.025726328,0.012195591,-0.056205716,0.058408823,-0.08023347,0.03590316,-0.10674456,-0.13505448,0.062181782,0.00012274552,0.01080733,-0.06572497,-0.020936973,0.019161934,0.008042488,-0.04843138,-0.04682882,0.07618548,0.0015426436
Latin American Restaurant,0.012221761,-0.056006346,0.01773537,0.08376999,-0.08525731,0.14694631,0.10701063,0.10794183,0.0557582,0.076647975,-0.044339124,-0.09320742,-0.017632456,0.033208683,-0.05394071,0.06272344,-0.034826666,-0.031669937,0.018580662,0.010295838,0.095130846,-0.092232,0.016440578,0.09959932,0.053506337,0.18323606,-0.013100192,-0.083682105,0.06721064,-0.02936304
Juice Bar,-0.035962712,-0.13141802,0.028647522,0.13077946,-0.094163835,0.18958464,0.06589801,0.057780344,0.046539426,0.021608733,-0.038086757,0.0063887276,-0.01954621,0.0043985182,-0.03023913,0.02814176,-0.061366584,-0.09823699,-0.004855808,0.058428247,0.0357689,-0.08171974,0.1400638,-0.018416256,0.08339636,0.08467468,0.09121157,-0.07886881,0.14312291,0.038858168
Roof Deck,-0.0066519435,-0.017572612,0.07222068,-0.0065233707,-0.08095209,-0.05595074,-0.093889914,-0.017177003,0.043155566,0.04970942,0.013003141,0.059047494,0.0059426473,0.11558503,0.08951473,0.06961419,-0.08314187,-0.1179208,0.011267167,-0.07398514,-0.12569119,-0.057776257,-0.033068337,-0.08767952,0.028056175,-0.06603002,-0.053918064,-0.03312356,0.03250282,0.01945402
Fast Food Restaurant,-0.0072540683,-0.0785794,-0.055217203,0.18452898,-0.03190142,0.09182679,0.13252993,0.006130887,0.053081676,-0.02366782,-0.13598055,0.0015114658,-0.11042404,-0.06969167,-0.08013122,-0.023939896,-0.057917945,0.06871919,0.07192552,0.11415352,-0.0078430325,-0.014393436,0.08268842,-0.009119716,-0.052419323,0.098055236,0.18208343,-0.026489632,0.042558175,0.05349905
Cheese Shop,0.039705463,-0.07049394,0.035774365,0.022161298,-0.1314638,-0.021627365,-0.06943902,-0.0045186896,0.022302367,0.05061818,-0.035547994,-0.0013440773,0.051254213,0.055644616,0.017581517,-0.033462025,-0.052577063,-0.14605995,0.031027008,0.11493041,-0.055824414,0.034824234,0.005261671,-0.093037866,0.03384526,-0.048097648,0.058911808,0.0144972205,0.10740125,-0.0396662
Doctor's Office,0.088084735,-0.0026199957,0.010066995,-0.019114368,0.040426787,-0.12164757,-0.011577959,-0.031233348,-0.022260364,0.05491325,0.048304662,-0.1567238,0.032084204,-0.029447976,0.13309263,-0.054656766,0.030487547,-0.0071804803,0.0006131511,0.17606059,0.031033024,0.026589934,-0.12413884,0.070590094,0.06660032,0.042468555,0.049061246,-0.02130298,0.023964811,0.027403282
Piano Bar,-0.09686695,-0.008518399,0.01825367,0.011945922,-0.12974045,0.0147278095,-0.047233053,-0.08858388,0.006296251,0.041926622,-0.15059516,0.052822508,0.0048198737,0.039585844,-0.009306518,0.025735473,0.026340093,-0.031391557,0.03764676,-0.02551985,-0.025714323,0.08099592,0.027319513,0.05726374,0.039503034,0.01710329,0.01675435,0.09650673,0.03578332,0.00044086203
Emergency Room,0.015157303,-0.002211033,0.029299151,0.014020188,0.07179408,0.022420159,0.048128318,0.015021809,-0.052134544,-0.0055136364,-0.030974532,-0.0635098,0.13039389,0.06476747,0.01515409,-0.0028242413,0.013123451,-0.06874478,0.023320248,0.015550777,0.0055319024,0.039766867,-0.06329777,0.19475234,0.13989407,0.014448883,0.035478882,-0.016155543,-0.03314044,-0.00794516
Grocery Store,0.23163274,-0.03468386,0.039937522,-0.060339484,-0.018781073,-0.069808826,-0.025172077,-0.0882052,0.014986824,0.003403809,0.084517,0.15736371,-0.120811194,-0.01844443,0.06895214,0.048024908,-0.12479667,-0.016676333,0.03615378,-0.053620428,-0.04123474,0.01833959,-0.03603955,-0.13984583,-0.02334919,-0.1835474,0.060356103,-0.03882621,0.019749405,-0.058420017
College Baseball Diamond,-0.037281074,-0.018771384,-0.06326081,0.024604674,-0.111343905,-0.07958272,-0.104789,0.09845978,0.057770196,0.1502246,-0.0323424,-0.027611395,0.079552084,-0.06299002,0.0073528104,-0.092184365,0.04756981,-0.037018396,-0.15443884,0.05993252,0.021240707,0.045392293,-0.0982415,0.011527289,0.025408033,0.05340343,-0.04342789,-0.03320948,0.08626261,-0.027251914
Storage Facility,0.057316795,-0.019039694,0.0056026075,0.021428932,-0.14650464,-0.009510707,-0.06971203,0.0033216067,0.03349385,0.08406313,-0.0033623613,0.04022729,0.05789319,0.07642263,0.027886264,0.001380648,0.01736018,-0.15937844,0.044320904,-0.08459896,0.03023128,-0.0042510703,-0.023839004,-0.0727614,0.05170048,-0.03919427,-0.02676184,0.011881631,0.106798865,-0.1979022
Shopping Mall,0.11160107,0.019584948,-0.0045792107,-0.1090849,0.033738434,-0.048111003,-0.0020040488,0.020088863,-0.10957468,0.11292109,0.08797314,0.05830166,-0.10958793,-0.049937725,0.012949985,-0.053136162,0.026149966,0.035349496,0.024346704,-0.05393813,0.11644178,-0.06591526,0.047444128,-0.17099711,-0.06956324,-0.12005231,0.06534514,-0.12122096,0.0054656174,-0.21728697
